0.00000,0.90667,0.08667,0.02000,0.12667
0.00000,0.04000,0.86667,0.20000,0.07333
0.00000,0.05333,0.14667,0.79333,0.04667
0.00000,0.00000,0.00000,0.00000,0.22667
