idx,Run0,Run1,Run2
0,36.37254175525543,36.64090076958905,36.35077861876336
10000,1.877715340536477,2.9720722427664605,4.418666616723233
20000,24.93093997101537,7.270565269068223,5.654983809997571
30000,5.671650093793396,11.866681040776912,15.058391031676244
40000,11.009536915323654,12.391532329626706,7.565218849588183
50000,10.371157933409112,14.324701722267811,12.30466704108033
60000,13.702510590955377,16.070036402386496,6.010074804883745
70000,9.039662829777784,14.493469172129162,12.159352729124516
80000,14.87018481325044,19.279457583849847,15.151697964771175
90000,16.447568335921076,16.171587047025298,13.202685903002028
100000,17.610482406705415,12.02291333812598,11.746749574871174
110000,23.397521878066144,18.69939293586028,16.64519561181191
120000,24.851707603010027,16.563975649688086,14.663411261514053
130000,18.826092206066228,29.335540612019173,12.360041014031019
140000,32.08072273601289,16.024588687884712,17.755115731175486
150000,40.97871384415252,15.614681635917359,16.38851100777854
160000,25.06845059815136,13.530838101147978,13.892121685017406
170000,38.09157624712071,16.740074115297023,13.765795775984502
180000,38.09634312292045,14.097906614707103,12.021062671262248
190000,5.807569532044267,20.602446369874194,15.54972977082488
200000,20.50238460747364,43.47681574705551,13.526722463929257
210000,14.399620710177,42.43271680548054,13.957274844968529
220000,18.473695711331732,6.966073727026327,14.010482589700105
230000,23.62037679763829,39.321673414912816,14.778910449970084
240000,21.38722515287046,47.16460122448424,16.41756325342181
250000,26.74997289804086,38.314952978203486,13.002765901965827
260000,14.279461784533364,13.43809206232632,14.921615202222437
270000,19.045053564376815,12.889098483091507,12.319228122266425
280000,21.06870170827276,18.859168672915445,11.745980441135147
290000,15.400492796101627,16.351868552935983,10.397444411717407
300000,18.861255789973647,19.352728628710768,10.456047131070546
310000,12.899541566972294,26.575265807708774,13.555793331665269
320000,19.884292156490368,10.713327952114206,12.120556936022671
330000,13.449610187634622,11.841096509845759,9.864724956661535
340000,13.195009985027719,11.780855571715389,9.193187714385685
350000,17.09256488591472,22.218449708414422,13.142854437541649
360000,14.837643486783179,17.619219073891564,10.388167560576576
370000,26.487565085435968,13.12384567724112,10.678054320285828
380000,4.280184660980906,12.76663615058205,11.910231445682166
390000,26.403450062547538,12.99225211494287,11.320051727487565
400000,14.41509179647379,11.574593677706588,10.675623904808976
410000,11.849896316284006,13.084017905270928,11.353959164737404
420000,16.414317288889876,14.327839635617506,10.3242144654074
430000,14.666521673579688,9.991576424693044,14.21276298545932
440000,14.425463567106291,11.971950785519264,10.250095473349207
450000,12.498036480593356,11.023359551709534,14.764526616193924
460000,14.471667489411965,8.280310327724608,9.636547786247792
470000,17.712005297216095,11.043969462149763,11.626803916282766
480000,17.29060716884174,7.291949877989273,12.301316433912804
490000,14.032874770066634,9.074267964521987,9.996741615667672
500000,13.814059803943326,9.502760925159501,10.588655814461555
