-71.84832,-8.74618,-7.39648,-7.96198,-7.93826
-71.03175,-21.19108,-11.21048,-11.23819,-12.32289
-70.11713,-40.74715,-23.62224,-14.25073,-14.25666
-53.66958,-45.68809,-51.40420,-93.70388,-30.39276
