idx,Run0,Run1
0,80.26141083318683,16.237091591238762
10000,11.552492394319367,13.505620229654326
20000,12.679470146287889,11.34007324712146
30000,11.647968225944771,11.514311057469515
40000,10.857504302427683,10.20382465854783
50000,10.306105602900129,9.1653952642597
60000,10.296786019560548,9.732694178060337
70000,9.803031113251803,14.438394996402923
80000,14.036553823600984,9.40541030020795
90000,13.15655947983901,15.954797263083115
100000,17.82318132733892,15.765006783200361
110000,12.712782503687428,16.373088062469876
120000,10.389635855094165,13.833417422378295
130000,9.167432955587552,12.10459342447861
140000,12.375118796354132,13.23584224448905
150000,15.134636518459265,12.172066117424125
160000,18.202579434154813,12.285255551731414
170000,13.515479256096496,15.148277062223752
180000,14.301931855043183,37.018855444491734
190000,15.82330260191745,11.85901791568517
200000,13.922482550033411,13.662998124929553
210000,14.461978554547423,38.07826446974957
220000,17.725014447371084,11.34238032694016
230000,13.503599841916836,19.400264194953905
240000,13.906609110617755,8.056032071013085
250000,12.485745743812242,9.464780507489833
260000,14.041818445694345,7.83742494379038
270000,14.347412169720258,11.529317036876522
280000,9.069655656565041,15.957843242406463
290000,13.762786768050018,8.941784285873005
300000,11.228268482609792,9.934703432746803
310000,20.6729632830757,14.566255279825526
320000,15.7185352039063,8.290254541099053
330000,8.69122352250719,8.695559539542584
340000,11.265752329895717,9.920496755845061
350000,17.28406105699954,7.817043539521371
360000,13.971020483138915,9.139927933491157
370000,7.846160615846389,8.13018065836782
380000,14.106937021945566,8.243096114338544
390000,8.238971675722189,8.325137240547754
400000,7.575875561809341,8.219790917000866
410000,7.7382716770992515,7.9817484885640235
420000,12.292540090058502,7.964489636760008
430000,14.006017260180846,11.970524887728166
440000,8.328439823054657,14.656896656350929
450000,12.084780152462011,10.671001981113626
460000,7.864068758661353,8.262793590880749
470000,8.223721884386794,8.105483823894515
480000,7.716978193241082,12.220076697881813
490000,8.20485583460043,8.456958527101563
500000,7.701729732317734,7.991768357329204
500000,7.703629806240985,7.983487452485174
