train/critic_loss,time/total_timesteps,rollout/success_rate,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,time/episodes,time/fps
1.3073190450668335,91446,0.27,-26.274354400000004,0.0005,25.98271942138672,0.822123646736145,15.58,2589,0.02988017536699772,91345,5820,35
1.8701000213623047,91504,0.3,-25.48731058,0.0005,28.0662841796875,0.4649920165538788,15.56,2591,0.031260695308446884,91403,5824,35
0.5101259350776672,91572,0.3,-25.622676109999997,0.0005,25.888818740844727,-0.002475559711456299,15.51,2593,0.03126632794737816,91471,5828,35
0.8585889935493469,91627,0.3,-25.422453540000003,0.0005,26.80213165283203,-0.9755918979644775,15.44,2594,0.031789228320121765,91526,5832,35
0.6716538071632385,91691,0.29,-25.51076082,0.0005,25.993553161621094,0.2308957278728485,15.51,2596,0.03119855932891369,91590,5836,35
0.7252247333526611,91739,0.27,-26.204824340000005,0.0005,25.951143264770508,-0.1718711405992508,15.39,2597,0.03137894347310066,91638,5840,35
1.14357328414917,91809,0.27,-26.084774980000006,0.0005,25.244606018066406,0.1627296507358551,15.58,2599,0.0309100653976202,91708,5844,35
0.6498718857765198,91863,0.26,-26.18014669,0.0005,26.422800064086914,0.4755890965461731,15.51,2601,0.030795162543654442,91762,5848,35
1.1300841569900513,91927,0.25,-26.327722710000003,0.0005,27.262248992919922,-0.2322811782360077,15.52,2603,0.030833393335342407,91826,5852,35
0.22698605060577393,91982,0.25,-26.44025108,0.0005,25.591346740722656,-0.09500391036272049,15.38,2604,0.03072875551879406,91881,5856,35
0.4794834554195404,92054,0.25,-26.495731099999997,0.0005,26.519935607910156,0.2287408709526062,15.48,2606,0.031107289716601372,91953,5860,35
0.35633283853530884,92114,0.23,-26.918498279999998,0.0005,26.69241714477539,0.1470312774181366,15.37,2608,0.030715089291334152,92013,5864,35
1.305271863937378,92175,0.22,-27.05949756,0.0005,25.442888259887695,-0.13937439024448395,15.22,2609,0.03087421879172325,92074,5868,35
0.3375554084777832,92225,0.22,-27.182094039999996,0.0005,24.82354164123535,-0.15736474096775055,15.19,2611,0.03105921484529972,92124,5872,35
0.30087271332740784,92286,0.2,-27.56375071,0.0005,26.63516616821289,0.12333884835243225,15.12,2612,0.031270235776901245,92185,5876,35
0.3796365261077881,92342,0.19,-27.780643490000003,0.0005,26.094200134277344,-0.7355577945709229,15.07,2613,0.031061680987477303,92241,5880,35
0.6134861707687378,92405,0.2,-27.572718300000002,0.0005,26.048255920410156,0.0295427069067955,14.97,2615,0.031193695962429047,92304,5884,35
1.3135802745819092,92459,0.19,-27.7861094,0.0005,27.673385620117188,-0.7647522687911987,14.8,2616,0.03140747547149658,92358,5888,35
0.7540881037712097,92530,0.19,-27.774587229999998,0.0005,25.74433135986328,-0.4687226712703705,14.9,2618,0.03144242241978645,92429,5892,35
0.6712671518325806,92592,0.18,-28.066575470000004,0.0005,24.986648559570312,0.761583685874939,14.88,2619,0.030857646837830544,92491,5896,35
0.951308012008667,92656,0.19,-27.922951959999995,0.0005,26.209518432617188,-0.12226885557174683,14.97,2621,0.031412314623594284,92555,5900,35
1.610931396484375,92714,0.19,-27.81909105,0.0005,26.95378875732422,-0.05428455024957657,14.96,2623,0.030869295820593834,92613,5904,35
0.9329125881195068,92773,0.18,-27.909339209999995,0.0005,25.448144912719727,0.11670951545238495,14.97,2624,0.03131233900785446,92672,5908,35
0.3750283122062683,92835,0.2,-27.238191709999995,0.0005,26.743988037109375,0.5461230874061584,15.07,2626,0.031608156859874725,92734,5912,35
0.41243302822113037,92899,0.19,-27.580817949999993,0.0005,25.984344482421875,0.18211211264133453,15.08,2628,0.031582821160554886,92798,5916,35
0.6704624891281128,92968,0.21,-27.02075517,0.0005,25.91180419921875,-0.48729372024536133,15.22,2630,0.031440552324056625,92867,5920,35
1.1664397716522217,93025,0.18,-27.884580210000003,0.0005,26.47350311279297,0.9626204371452332,15.21,2631,0.03175297752022743,92924,5924,35
0.486039936542511,93087,0.18,-27.870829180000005,0.0005,26.984148025512695,-0.5156885981559753,15.15,2633,0.031997572630643845,92986,5928,35
0.7463986873626709,93153,0.18,-27.999281950000004,0.0005,26.839094161987305,0.0971059799194336,15.26,2634,0.032238662242889404,93052,5932,35
0.4954794943332672,93215,0.19,-27.84301733,0.0005,26.25640106201172,-0.4976055324077606,15.24,2636,0.03243827447295189,93114,5936,35
0.480479896068573,93269,0.19,-27.683061560000006,0.0005,26.73745346069336,0.42485475540161133,15.3,2637,0.03209138289093971,93168,5940,35
0.2532344460487366,93316,0.19,-27.810956849999993,0.0005,25.618717193603516,-0.5539125204086304,15.07,2639,0.03228810429573059,93215,5944,35
0.6336662769317627,93371,0.2,-27.62501343,0.0005,25.88170051574707,0.2906436324119568,15.08,2640,0.031879324465990067,93270,5948,35
0.7161425948143005,93434,0.21,-27.42869858,0.0005,26.94192123413086,0.3743792474269867,15.07,2642,0.03200869634747505,93333,5952,35
1.6736700534820557,93497,0.22,-27.06500024,0.0005,26.601207733154297,0.04166537523269653,15.15,2643,0.031816594302654266,93396,5956,35
0.7484731674194336,93549,0.22,-27.19419989,0.0005,26.4837589263916,0.25912246108055115,14.95,2644,0.03233280032873154,93448,5960,35
0.15010257065296173,93614,0.23,-26.88510829,0.0005,26.43583869934082,-0.11236345767974854,15.0,2646,0.03300312161445618,93513,5964,35
0.3687060475349426,93672,0.22,-27.356763350000005,0.0005,26.90523910522461,-0.798556923866272,14.97,2647,0.03318110108375549,93571,5968,35
1.690438985824585,93718,0.22,-27.374553210000002,0.0005,26.431716918945312,0.7414147853851318,14.93,2648,0.03338145464658737,93617,5972,35
1.0293484926223755,93785,0.23,-27.240867219999995,0.0005,25.970111846923828,-0.09137116372585297,14.99,2649,0.03331362083554268,93684,5976,35
1.1262359619140625,93852,0.24,-26.96020444,0.0005,26.260868072509766,-0.135610893368721,15.1,2651,0.03303373605012894,93751,5980,35
0.633639395236969,93900,0.22,-27.705615799999997,0.0005,26.277145385742188,-0.4779191017150879,14.95,2652,0.032774776220321655,93799,5984,35
0.9579876661300659,93972,0.23,-27.403854569999993,0.0005,25.694236755371094,0.02192576229572296,15.13,2654,0.03245189040899277,93871,5988,35
1.3360226154327393,94043,0.23,-27.343237800000008,0.0005,25.319374084472656,-0.9889030456542969,15.13,2656,0.03168206661939621,93942,5992,35
1.6717973947525024,94112,0.21,-27.956449349999993,0.0005,26.937808990478516,-0.33655843138694763,15.2,2657,0.03192926570773125,94011,5996,35
0.4322366714477539,94179,0.22,-27.387895920000002,0.0005,25.000408172607422,0.6963319182395935,15.23,2659,0.031298890709877014,94078,6000,35
0.9524890184402466,94226,0.21,-27.80185568,0.0005,26.803194046020508,-0.22600632905960083,15.12,2660,0.03177870437502861,94125,6004,35
0.3193734288215637,94287,0.2,-28.123182460000002,0.0005,26.050392150878906,0.17494434118270874,15.14,2662,0.03172893449664116,94186,6008,35
0.9727799296379089,94352,0.19,-28.314379420000005,0.0005,25.706058502197266,-0.23408445715904236,15.17,2664,0.03122519887983799,94251,6012,35
0.37122035026550293,94417,0.2,-28.068939250000003,0.0005,27.403644561767578,-0.05655679106712341,15.18,2666,0.03100702539086342,94316,6016,35
0.3204653561115265,94474,0.18,-28.59983604,0.0005,25.108810424804688,-0.757713258266449,15.06,2667,0.03045712783932686,94373,6020,35
