-53.66958,-36.72251,-38.23414,-33.76946,-36.61773
-70.11713,-42.75523,-35.50234,-36.39847,-29.94269
-71.03175,-42.93892,-40.04642,-33.46582,-33.95698
-71.84832,-42.31607,-51.56039,-43.50214,-26.20181
