idx,Run0,Run0,Run1,Run1,Run2,Run2,Run3,Run3,Run4,Run4
0,42.346155143390895,42.346155143390895,34.481823478741994,34.481823478741994,26.693253375122122,26.693253375122122,33.61213288460338,33.61213288460338,33.61851257809469,33.61851257809469
10000,27.086278928812625,27.086278928812625,25.65350848887073,25.65350848887073,37.7686145212114,37.7686145212114,34.054986946400604,34.054986946400604,37.00251339464133,37.00251339464133
20000,22.22979983637454,22.22979983637454,35.24344189106092,35.24344189106092,36.594674415818176,36.594674415818176,28.34343516830032,28.34343516830032,32.56647674053239,32.56647674053239
30000,32.74643737198112,32.74643737198112,22.292872971760268,22.292872971760268,38.673030273425205,38.673030273425205,35.76457929787993,35.76457929787993,32.183700820611264,32.183700820611264
40000,21.939718426645218,21.939718426645218,26.887808781022407,26.887808781022407,41.734214989480144,41.734214989480144,38.284250253263814,38.284250253263814,32.43114377825526,32.43114377825526
50000,38.93171110428879,38.93171110428879,31.940926362449474,31.940926362449474,34.767704818179055,34.767704818179055,29.45851972654204,29.45851972654204,29.69334153802639,29.69334153802639
60000,34.72081560644605,34.72081560644605,36.933232728436465,36.933232728436465,27.04578667692987,27.04578667692987,37.65149037294631,37.65149037294631,23.3137398207254,23.3137398207254
70000,26.534346964298074,26.534346964298074,24.273052582417307,24.273052582417307,29.201591415024406,29.201591415024406,30.939715553332302,30.939715553332302,23.407434385496753,23.407434385496753
80000,36.73139104900965,36.73139104900965,36.918191156945774,36.918191156945774,29.97531401310233,29.97531401310233,39.59084961669145,39.59084961669145,27.482859686989908,27.482859686989908
90000,28.46701793277163,28.46701793277163,19.6177611207209,19.6177611207209,28.281158571506317,28.281158571506317,39.72632595445828,39.72632595445828,41.69336576831873,41.69336576831873
100000,35.64696105252753,35.64696105252753,24.009393955274202,24.009393955274202,13.1168400061878,13.1168400061878,27.00869323183691,27.00869323183691,20.662692845035927,20.662692845035927
110000,37.25411713953981,37.25411713953981,27.983549499640393,27.983549499640393,35.57703568625477,35.57703568625477,26.2604127196746,26.2604127196746,23.812168056163554,23.812168056163554
120000,37.505973021688476,37.505973021688476,29.900439814076517,29.900439814076517,29.640226632498543,29.640226632498543,30.750554766554043,30.750554766554043,37.92204522345229,37.92204522345229
130000,41.83935320248011,41.83935320248011,36.682453127162226,36.682453127162226,33.2311659980249,33.2311659980249,25.01316933717597,25.01316933717597,36.18675681460654,36.18675681460654
140000,34.694794385074665,34.694794385074665,33.55030496239592,33.55030496239592,30.20354214768041,30.20354214768041,35.102583137440675,35.102583137440675,33.47118926230564,33.47118926230564
150000,40.14205482593665,40.14205482593665,21.78518261650754,21.78518261650754,48.18231611408845,48.18231611408845,32.82353996481513,32.82353996481513,27.67196585804761,27.67196585804761
160000,43.76281607353994,43.76281607353994,22.533538530041852,22.533538530041852,27.756603197771838,27.756603197771838,37.651888847569325,37.651888847569325,35.76763523943282,35.76763523943282
170000,38.250459601834955,38.250459601834955,22.998442542149988,22.998442542149988,24.890571672707416,24.890571672707416,25.74268441804893,25.74268441804893,27.624364205048106,27.624364205048106
180000,21.104933110855733,21.104933110855733,25.457380199924582,25.457380199924582,17.784597211514914,17.784597211514914,21.98995499221619,21.98995499221619,29.73849204293704,29.73849204293704
190000,29.634767380415184,29.634767380415184,25.554773819474228,25.554773819474228,27.983659415275497,27.983659415275497,37.42118249753024,37.42118249753024,33.492703343500125,33.492703343500125
200000,34.49532702525981,34.49532702525981,36.22010192950699,36.22010192950699,36.50933664749594,36.50933664749594,26.41259990097114,26.41259990097114,49.785698030381106,49.785698030381106
210000,32.95742668074111,32.95742668074111,20.163311383152262,20.163311383152262,38.763050497631966,38.763050497631966,34.61768869124092,34.61768869124092,22.838947521907603,22.838947521907603
220000,32.3737168525827,32.3737168525827,26.09453630944949,26.09453630944949,20.405791912288073,20.405791912288073,31.933263058726293,31.933263058726293,29.642385045556196,29.642385045556196
230000,36.83087271100118,36.83087271100118,29.51998055039119,29.51998055039119,37.237066418085355,37.237066418085355,46.7455012920819,46.7455012920819,26.547842674454586,26.547842674454586
240000,32.456713912830395,32.456713912830395,24.803402772421137,24.803402772421137,33.972841418754705,33.972841418754705,20.20473139710836,20.20473139710836,39.02735193764293,39.02735193764293
250000,22.73368222580284,22.73368222580284,29.913215205696137,29.913215205696137,19.15422673970272,19.15422673970272,20.29152998316018,20.29152998316018,28.37101247305869,28.37101247305869
260000,37.27487550087727,37.27487550087727,30.7823739225433,30.7823739225433,22.05880358128012,22.05880358128012,26.447103002693638,26.447103002693638,43.511828657195096,43.511828657195096
270000,26.369119089589834,26.369119089589834,25.085751777526003,25.085751777526003,25.65789595017619,25.65789595017619,35.973372052395,35.973372052395,20.44170086298549,20.44170086298549
280000,20.31257929283767,20.31257929283767,25.10799095527197,25.10799095527197,39.158079162437545,39.158079162437545,32.96234356461422,32.96234356461422,31.32408492237149,31.32408492237149
