-148.74390,-9.34583,-32.02159,-29.14172,-37.04956
-147.56647,-30.02291,-12.77829,-23.01330,-35.74894
-150.68081,-38.03000,-41.42011,-12.42029,-38.47310
-108.71935,-50.71480,-55.83857,-42.49369,-26.65270
