idx,Run0,Run1
0,14.962501176335328,66.12038501696149
10000,10.099342661961314,11.45963008228632
20000,9.370624172885217,10.947486088671997
30000,9.242461933268347,11.106321533976441
40000,9.68722142375705,6.004115449627841
50000,14.254822920886626,9.672912416472974
60000,9.565787309608433,14.041406531194268
70000,17.075605743777675,14.267333449147026
80000,16.421094592443318,12.519255295879368
90000,16.568663730682584,8.231328172939834
100000,13.503229870111841,12.070011290477114
110000,11.108853359082543,11.143780733301423
120000,16.380695255802383,8.564171186943307
130000,10.959766835653305,8.273417454180155
140000,15.879656937282965,11.382689654486809
150000,16.475425382369753,15.766536865487481
160000,15.96870122395861,7.896970300104662
170000,17.515615279140786,8.279105638300354
180000,17.204334474321485,12.527613907312267
190000,16.077256636648773,12.824791572317642
200000,15.824066751191024,10.426168255841592
210000,15.98049821021607,8.910344885970376
220000,16.217300964003332,8.213481946353653
230000,14.373659782517096,11.544018482645162
240000,15.864485704853152,8.487923381473816
250000,16.06440729064612,11.609781037348998
260000,16.621406742003,12.399706761998926
270000,13.08218875622562,12.344503962393082
280000,16.008011330445445,14.921837964346912
290000,16.13357575119359,10.323550611858307
300000,15.951793473815018,8.50245324965235
310000,16.53270044104661,10.918308929130113
320000,16.246088902591996,7.386706334656994
330000,16.12427664118379,17.408453754583213
340000,16.343711788003223,11.910652480860458
350000,17.033613591656987,7.509411628298995
360000,11.069251136974364,11.639334691796263
370000,14.162447787998095,17.343183045918128
380000,15.959162148378754,7.383241203329162
390000,13.619621788916742,15.065211533955106
400000,16.39082211606768,7.46779975057265
410000,15.293397785921806,7.403909516150513
420000,15.877241213794733,7.594231170190863
430000,15.824751592482588,7.453675329427015
440000,16.166970466456416,7.822741793666585
450000,16.073263618750712,13.936458903442956
460000,16.323046926634788,7.902574060478553
470000,14.042133439759969,10.847387542040057
480000,12.322562876158694,11.29798292346831
490000,15.82246593674122,7.413345497616811
500000,15.989509261375497,8.268179011147625
500000,16.017937980860285,8.262821875353707
