idx,Run0,Run1
0,5.520774022974239,29.138727620411363
10000,4.674428863821198,7.22328755275485
20000,5.617200257326119,4.843842215053147
30000,6.3663082808098626,5.8976475449986525
40000,6.28319347838114,11.46736475191038
50000,3.934748954333098,7.083146461846798
60000,4.195424344673627,34.1388105013772
70000,3.856382334512073,72.96786877442494
80000,3.7964930546992655,3.9036537569259995
90000,4.134435295361025,4.1775757349090465
100000,5.168046932489579,7.592856959043449
110000,3.9627309703035762,3.896223107756069
120000,3.811809707021248,10.329668637461666
130000,3.703920705516378,10.82100057709541
140000,5.815420737185059,4.937882564778776
150000,4.361454662188089,93.24339940657123
160000,3.179296948671105,3.194944052955237
170000,3.9589621285395826,4.978271141141704
180000,4.378390028223264,4.789267422931602
190000,3.6652982738992796,4.510288901863088
200000,3.7312272182849835,4.494421434821898
210000,4.1393622831742745,5.203637651462771
220000,3.6509494497894286,6.910535831660996
230000,4.16087933043167,3.890897941749977
240000,4.375488293037671,4.228486000569978
250000,4.351047820101511,6.348758352337806
260000,3.4381737856891297,5.463214707326816
270000,3.6042562064763213,5.51210270391514
280000,3.9626028605912262,5.455170055856002
290000,4.483651551093116,4.692119554311482
300000,3.876214362209195,4.99868662302304
310000,5.1479609734616405,4.387489153877477
320000,4.019129476397617,5.581777150446121
330000,3.7219165086133397,6.3398874347956635
340000,6.267112725464834,4.122318236396953
350000,4.554032522209605,5.450355758278356
360000,3.7441479504497464,3.976779348794628
370000,7.465120200007954,5.464622048192483
380000,3.4044431843827416,4.209279317947528
390000,4.307942490084433,7.4096505633939085
400000,3.9810573834725056,5.859683548631647
410000,4.170960184304485,5.457450288618588
420000,3.995198576834724,4.469862317670433
430000,3.9521398378798955,4.90699169400899
440000,3.781304357375191,5.300510401669655
450000,4.026855496264649,6.015443091530811
460000,3.3295893314785485,3.4595287196972913
470000,7.348800375927957,4.409375259961371
480000,4.289473585940105,3.2379407757291117
490000,3.173630770725643,5.4055471660750545
500000,4.985592066791928,3.26849975477974
500000,4.99335600845003,3.0331050035549807
