idx,Run0,Run0,Run2
0,-128.2040225158015,-121.66528095555026,-130.25394917707334
10000,-33.307073409875,-35.08244226812428,-34.479815327672796
20000,-32.90706183540065,-37.82840300911424,-34.14192896240829
30000,-33.14201483817965,-35.74226073677216,-32.7593636096018
40000,-38.879215847085945,-33.20733827984842,-35.264237618154965
50000,-35.9403810215108,-36.896998242795355,-35.29820152540687
60000,-37.35796661101938,-35.01308920188032,-34.064542225548784
70000,-38.982346251952855,-36.591898698419264,-35.19886191877829
80000,-31.697220411641023,-34.685000148157286,-36.8784450872969
90000,-34.260034130511585,-38.65913062023139,-37.221497654864564
100000,-33.10283991280646,-36.33425593211311,-38.45572641764985
110000,-36.14387390800058,-36.394717409405835,-29.542929669231093
120000,-34.91391793415053,-37.974269369869226,-33.78596035309862
130000,-34.52270461137279,-37.897044146538924,-29.775743336868135
140000,-37.535336205077286,-36.591512079572475,-32.09911587105746
150000,-36.3763443044157,-36.46873266535319,-32.65302790420058
160000,-34.50035387186992,-36.98836101116196,-35.255119240400155
170000,-34.81503327500699,-36.74407036019815,-35.37601813867862
180000,-31.81361976406561,-37.06216620875032,-35.00682538798971
190000,-31.94545975828374,-38.6149009023381,-34.58148668260806
200000,-40.973955278998915,-37.26285246259398,-37.127024381592754
210000,-34.61492984960602,-36.01984372024622,-36.137035144553934
220000,-37.041735686070524,-35.6625221487005,-34.88488133729184
230000,-33.66109836089547,-35.262559916126385,-37.21255307921513
240000,-29.397489731811596,-36.118447334415826,-34.45912204106136
250000,-33.48000048968961,-37.32464247319409,-38.975950196778996
260000,-34.405702418351396,-36.1995298394915,-36.681698071989096
270000,-36.32576096243816,-35.71433940359172,-35.69680303347793
280000,-34.33572961111502,-35.36445204240972,-30.18086800926216
290000,-36.523018929338036,-33.32474406046115,-34.796489341907915
300000,-32.45884206807521,-33.12450640977057,-34.13802394180104
310000,-34.156620613230295,-30.672910966574964,-33.94873575659997
320000,-30.646252636622236,-33.50122695136852,-34.60678200791177
330000,-34.68325687639483,-30.408497898946568,-32.23751179925358
340000,-36.030215505385776,-34.19083279641382,-35.04646626572285
350000,-33.423414297133554,-35.41341514062991,-36.07571108046406
360000,-32.996844977864846,-32.9968655689262,-35.617342776606094
370000,-31.398862576754823,-32.93783892361572,-36.975709310891354
380000,-33.3250601529266,-36.19834403027346,-36.996579338514515
390000,-33.73941690922193,-34.59972304798366,-34.12748961715706
400000,-33.864155797650454,-33.6850637948741,-32.38348132877023
410000,-32.03087395913759,-36.3821831443415,-30.856425349833554
420000,-31.92431051649961,-30.710219605717196,-32.264761197528685
430000,-34.36200265515547,-27.004653734689278,-32.957332087093285
440000,-32.84235977123961,-31.995251726102886,-30.503797431588563
450000,-30.256506626369628,-31.886774331799167,-31.277027863449543
460000,-32.908133386778466,-31.47478570197831,-32.61446291091511
470000,-33.25283697430401,-29.09315164020352,-31.925603805473486
480000,-32.39655981891324,-27.711196523327853,-34.193912406737056
490000,-32.518443163151346,-30.523092001160784,-32.67872607564418
500000,-31.81567725908453,-30.970716291208404,-32.251134349840626
