idx,Run0,Run1,Run2
0,-181.17999207315444,-143.19776950415743,-172.73663451824066
10000,-35.6213222949108,-36.0932058653593,-41.70554082146547
20000,-43.93015674730756,-44.09367971410533,-41.29724850092025
30000,-42.47833029219908,-44.17420863048229,-48.63180918303474
40000,-47.17893713797882,-45.722022589287754,-48.99524632897958
50000,-49.808676099760284,-44.71379984059344,-46.97498223861842
60000,-46.528543960405855,-48.85733672460042,-50.44837209950815
70000,-39.63187764512478,-53.42583982864584,-50.44109790275907
80000,-45.441889346537465,-71.78639014008947,-51.02456116595806
90000,-48.40211927591577,-88.9108536120825,-53.19602722853372
100000,-47.69649092314278,-98.14947382824099,-46.71561540679379
110000,-46.50382336751938,-135.28473801201474,-50.050014598213686
120000,-49.36871104432807,-146.14569597134408,-44.715576367587424
130000,-52.245008880212964,-139.8246378349181,-47.65629234658128
140000,-54.40043922532303,-155.80079549135925,-45.45066079365841
150000,-61.04773419687447,-156.62127894571856,-46.22200973442397
160000,-61.828513525148416,-151.02082892046752,-49.2607694150432
170000,-53.78345063103707,-61.848736263758305,-46.71441783073568
180000,-57.50957785405197,-58.42315094058651,-49.55612269828603
190000,-48.1586268834253,-41.20001114895995,-44.47921535181012
200000,-47.061767667471294,-41.42052297721525,-48.96615724402004
210000,-51.72148625992442,-38.67140567688641,-50.7093579845307
220000,-53.41437555739026,-46.45762327464429,-48.680205127706316
230000,-50.65847405592817,-38.854609987525016,-51.61363620082209
240000,-48.28678292469181,-39.13224405167775,-48.37064612878584
250000,-48.39182073877771,-40.002128973604584,-44.261813910422035
260000,-50.922952205283174,-39.73591076825633,-47.749569842982645
270000,-48.31927594193001,-48.66015633629932,-43.07145800142398
280000,-52.79382734865934,-64.71701293683381,-45.98205789306045
290000,-52.98293880469554,-73.70955831623859,-45.70506189021596
300000,-45.16158162511882,-42.36322844353288,-47.06431298068757
310000,-50.583058170505,-48.12905742682336,-44.60365256937988
320000,-55.61715825528337,-36.95612183490292,-44.14185156909527
330000,-56.800128070180776,-40.88817773900387,-44.85028075054484
340000,-43.4142677644351,-50.60896421232163,-47.44170643369812
350000,-46.310430451426406,-43.62560330450913,-46.5275470183047
360000,-50.04017199800299,-44.657788020852514,-44.14580310728514
370000,-52.0757955312262,-41.47733602163804,-41.60510551871119
380000,-58.64238369309938,-40.997867787516476,-43.22976860094057
390000,-55.04481236788217,-39.56127884132153,-40.528724013650475
400000,-43.43847960563453,-41.77364472785452,-44.61438841248865
410000,-43.29232243444833,-44.27714488007882,-41.031110762985755
420000,-43.17499937285561,-39.748248233332575,-39.27344817875235
430000,-52.63246921457005,-39.56099571317002,-41.86783985065979
440000,-48.772101600490124,-40.395849980790054,-40.24389841567772
450000,-38.546898580937764,-36.941443260529766,-38.72740245869959
460000,-39.855080014047275,-53.5322646516626,-42.911662891575
470000,-46.65163303216708,-40.1288891345089,-39.21080555504848
480000,-44.29386791063468,-33.23899181395409,-38.626566937642586
490000,-50.272992543344785,-40.231308928020965,-40.6182227441892
500000,-43.58689804495283,-39.692602754812114,-41.69159149890038
