-176.57696,-15.22783,-33.60591,-34.64823,-51.03022
-163.83792,-37.74546,-14.72939,-27.99568,-47.38244
-167.43886,-40.02044,-26.07369,-15.00094,-51.98910
-119.84331,-35.96960,-35.49087,-35.22647,-39.52930
