idx,Run0,Run1,Run2
0,-174.08294716511384,-180.89227164394364,-174.75565857122916
10000,-32.87079477721225,-33.968657023882024,-29.31685543288136
20000,-29.277145397784516,-23.500027834522754,-24.66263967793368
30000,-24.127759567950022,-20.147427514951435,-24.38207767317891
40000,-25.753555289378696,-16.374842791508186,-21.75576371632508
50000,-19.1824975561168,-16.3330259586031,-18.96260779033059
60000,-18.86386711279553,-17.63604335567652,-20.152934943327878
70000,-24.01808586167832,-16.463406371546053,-20.499775425928004
80000,-23.824332845105253,-16.740597089623037,-16.811141124464754
90000,-16.230446932993292,-18.839039511531656,-17.981867133470693
100000,-14.291495526501604,-15.102161880368984,-16.72330153369571
110000,-14.433067725865659,-13.0957498580317,-15.824709965510952
120000,-15.224888575147514,-12.130069446396897,-18.439713945554164
130000,-12.176149043244813,-29.99288909349357,-15.720934686050912
140000,-14.467266247312685,-10.914734630599714,-17.445127167123847
150000,-18.59783599339353,-10.261545138128039,-11.287962695355526
160000,-11.644282937915927,-8.703796488372578,-14.719516786568105
170000,-17.39850220518618,-10.399998664967264,-11.795020848195717
180000,-11.022992300920615,-11.322198787403744,-11.977559075903848
190000,-12.508431560006008,-28.390046601934987,-11.163544009635816
200000,-8.308853373318078,-15.71676261909543,-11.455984300893894
210000,-10.953804096200114,-10.844449686334867,-12.872178605712403
220000,-11.06705172993051,-8.97771593743989,-9.705722398715265
230000,-10.439928133196272,-8.75759711257531,-8.852381860736122
240000,-10.213987290730879,-8.605790384222006,-10.925982694282874
250000,-8.80696734354111,-8.76884129567691,-9.234273198764312
260000,-11.860800644905662,-8.648980775859444,-11.010914805740942
270000,-9.5233891873151,-10.217571875618807,-9.618828649341067
280000,-10.218275966465859,-10.614985169576828,-12.601828750560502
290000,-9.360828560369335,-8.876838746187275,-10.516890260638721
300000,-10.691920326744496,-15.183814594419049,-9.934254330952918
310000,-9.457271385725315,-10.013323175893659,-15.820799888842547
320000,-10.415896839049422,-9.922936784335997,-9.58041657868448
330000,-13.85177589966539,-17.166960830387985,-18.073560179445003
340000,-10.306559214156715,-8.143249006511686,-10.855947397748814
350000,-10.831142146316589,-11.512281083888151,-12.106635225845837
360000,-8.189594485485406,-26.242054233710753,-24.686297874706195
370000,-12.591678244228184,-9.225889722539106,-11.034167599033045
380000,-10.220908061091258,-12.147328706081272,-11.438791750184444
390000,-10.77479082507912,-10.70734554081893,-10.110907488245568
400000,-7.695351305036027,-10.159141033678365,-8.775952995035386
410000,-10.065639250903782,-13.641702817368813,-9.952492356383548
420000,-8.489445382544197,-7.909384537353441,-9.181214651711894
430000,-30.342562553966967,-9.092946184489014,-11.637366332088666
440000,-12.417703619165659,-8.519607505489983,-8.224893712403025
450000,-10.93733903497796,-7.418309189043267,-9.48486231874382
