-216.10667,-18.88476,-38.42261,-37.82439,-44.02818
-233.48717,-44.89846,-18.83511,-35.47509,-52.35186
-218.81480,-60.04724,-40.13763,-19.07756,-48.03108
-143.51896,-49.85968,-48.26548,-47.28527,-31.24117
