train/ent_coef,rollout/success_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/episodes,train/critic_loss,train/ent_coef_loss,train/learning_rate
0.12895676493644714,0.01,141,4371,33.855220794677734,4270,-48.49381746,30,39.08,112,0.5775341987609863,-3.9565846920013428,0.0005
0.12588344514369965,0.01,142,4428,34.563724517822266,4327,-46.7215407,31,35.39,116,0.1175568699836731,-3.9872610569000244,0.0005
0.12306281924247742,0.01,143,4484,34.222557067871094,4383,-45.29146909000001,31,31.9,120,0.27726778388023376,-4.544022560119629,0.0005
0.12004191428422928,0.01,145,4544,35.230079650878906,4443,-42.27642449999999,31,24.79,124,0.4691985547542572,-4.672472953796387,0.0005
0.11721846461296082,0.01,146,4602,34.70953369140625,4501,-41.08775833,31,22.81,128,0.341796338558197,-4.045693397521973,0.0005
0.11424407362937927,0.01,148,4664,34.264671325683594,4563,-39.74616716,31,20.92,132,2.341764450073242,-4.130034923553467,0.0005
0.1108596995472908,0.01,150,4742,33.83810043334961,4641,-38.750304629999995,31,19.26,136,2.46756911277771,-4.266658306121826,0.0005
0.10787536948919296,0.01,152,4813,33.788307189941406,4712,-38.44687408,31,19.31,140,0.4505821764469147,-4.380249977111816,0.0005
0.10530831664800644,0.01,153,4876,32.81057357788086,4775,-38.055384690000004,31,18.84,144,0.5301971435546875,-3.774834632873535,0.0005
0.09806500375270844,0.01,158,5068,32.82292175292969,4967,-38.381074350000006,31,19.89,148,0.5789164304733276,-3.613574504852295,0.0005
0.09550410509109497,0.01,160,5135,33.5206298828125,5034,-38.10321224,31,19.92,152,0.3215213418006897,-3.690701484680176,0.0005
0.09287964552640915,0.01,162,5210,31.55548667907715,5109,-37.95799812999999,32,19.97,156,2.2604048252105713,-3.3420045375823975,0.0005
0.09044743329286575,0.01,164,5283,32.75339889526367,5182,-37.6565581,32,19.3,160,0.3565833568572998,-3.4179043769836426,0.0005
0.0878634974360466,0.01,166,5361,32.55803298950195,5260,-37.25827214,32,19.13,164,0.15354904532432556,-3.248898506164551,0.0005
0.08553134649991989,0.01,168,5436,33.413116455078125,5335,-36.7105863,32,18.6,168,0.18575073778629303,-4.023618698120117,0.0005
0.0831236019730568,0.01,170,5509,32.907291412353516,5408,-36.81052439,32,18.55,172,0.386300265789032,-3.4684290885925293,0.0005
0.08101550489664078,0.01,171,5577,31.59841537475586,5476,-36.67292363,32,18.5,176,0.7132611274719238,-3.1050610542297363,0.0005
0.07875023037195206,0.01,174,5659,31.17438507080078,5558,-36.694430430000004,32,18.52,180,0.3822987377643585,-2.7890849113464355,0.0005
0.07689018547534943,0.01,175,5733,32.158958435058594,5632,-36.276922989999996,32,18.69,184,0.3812544345855713,-3.161146640777588,0.0005
0.0751909613609314,0.01,177,5799,31.700912475585938,5698,-35.94542042,32,18.65,188,0.2765401601791382,-2.5368807315826416,0.0005
0.07221531122922897,0.01,180,5920,31.111610412597656,5819,-35.9125406,32,19.14,192,1.827099323272705,-1.740539312362671,0.0005
0.07069818675518036,0.01,182,5989,30.616106033325195,5888,-35.807566779999995,32,19.13,196,0.8433470726013184,-2.374263048171997,0.0005
0.06908954679965973,0.01,184,6058,30.64669418334961,5957,-35.89027057,32,19.06,200,0.49102985858917236,-2.386857032775879,0.0005
0.06746573001146317,0.01,186,6133,31.334211349487305,6032,-35.60719222,32,19.11,204,0.4213383197784424,-2.420090675354004,0.0005
0.06620921939611435,0.01,188,6191,32.07369613647461,6090,-35.58118963,32,18.82,208,0.2901279330253601,-2.509345531463623,0.0005
0.06482411921024323,0.0,190,6258,31.682392120361328,6157,-35.83449949,32,18.87,212,0.30433109402656555,-2.6770081520080566,0.0005
0.06360655277967453,0.0,191,6319,31.3199462890625,6218,-35.628398419999996,32,18.91,216,0.34541136026382446,-2.4004552364349365,0.0005
0.06252755224704742,0.0,193,6377,32.8616943359375,6276,-35.60757386,32,18.93,220,0.39031678438186646,-3.7870497703552246,0.0005
0.06118515506386757,0.0,195,6451,33.486106872558594,6350,-35.36651794,33,19.07,224,0.3045453429222107,-3.097358465194702,0.0005
0.06023478880524635,0.0,196,6510,32.26808166503906,6409,-35.055254850000004,33,19.08,228,0.24934765696525574,-3.1041455268859863,0.0005
0.05908166989684105,0.0,198,6574,32.28190612792969,6473,-35.10146913,33,19.1,232,0.2887975573539734,-2.37964129447937,0.0005
0.057717517018318176,0.0,200,6653,31.430070877075195,6552,-35.12096104,33,19.11,236,0.44631123542785645,-2.3231701850891113,0.0005
0.05659222975373268,0.0,202,6715,30.982044219970703,6614,-35.012895029999996,33,19.02,240,0.2500811219215393,-1.6289219856262207,0.0005
0.05558956786990166,0.0,203,6780,30.934040069580078,6679,-34.78845097000001,33,19.04,244,0.36441099643707275,-1.1839505434036255,0.0005
0.05482544004917145,0.0,205,6844,30.1182861328125,6743,-34.26944683000001,33,17.76,248,0.4816613495349884,-0.035063594579696655,0.0005
0.0537835992872715,0.0,207,6913,31.675172805786133,6812,-33.96152607,33,17.78,252,0.16073738038539886,-1.2384674549102783,0.0005
0.05277586728334427,0.0,209,6973,30.18251609802246,6872,-33.68370061,33,17.63,256,0.32802265882492065,-1.7160801887512207,0.0005
0.05161777883768082,0.0,210,7043,29.65635871887207,6942,-33.53269066000001,33,17.6,260,0.40537914633750916,-0.39031538367271423,0.0005
0.05048263072967529,0.0,212,7105,26.974212646484375,7004,-33.83462379,33,17.44,264,4.470787048339844,3.5326576232910156,0.0005
0.050576236099004745,0.0,214,7169,18.75102996826172,7068,-34.09370215,33,17.33,268,10.008027076721191,13.926183700561523,0.0005
0.051173485815525055,0.0,216,7239,31.2686767578125,7138,-34.11027582,33,17.3,272,4.931302070617676,-1.6952083110809326,0.0005
0.05006580799818039,0.0,218,7312,32.751712799072266,7211,-34.05292733999999,33,17.35,276,2.402512550354004,-3.511544704437256,0.0005
0.043748125433921814,0.0,228,7737,32.66193771362305,7636,-35.35165085,33,20.78,280,0.6647130250930786,-2.3870773315429688,0.0005
0.041513364762067795,0.0,233,7930,31.87285614013672,7829,-36.24224912,33,21.97,284,0.6365046501159668,-0.7427409291267395,0.0005
0.04116550832986832,0.0,234,7985,32.54679870605469,7884,-36.24915536,33,21.86,288,0.2711330056190491,-1.249809980392456,0.0005
0.040834251791238785,0.0,236,8038,32.18901062011719,7937,-36.10070149999999,34,21.18,292,0.4524432420730591,-0.7711712121963501,0.0005
0.04059891030192375,0.0,237,8092,30.690467834472656,7991,-36.086815140000006,34,21.03,296,0.4901370704174042,0.11856351047754288,0.0005
0.04028122127056122,0.0,239,8149,31.871797561645508,8048,-35.69572824,34,20.91,300,0.3428747355937958,-1.0182067155838013,0.0005
0.03990032896399498,0.0,241,8210,30.834705352783203,8109,-35.66725915000001,34,20.77,304,0.4277680516242981,-0.4658990502357483,0.0005
0.03960992768406868,0.0,242,8273,31.219013214111328,8172,-35.34764474,34,20.82,308,1.3839852809906006,-0.8148281574249268,0.0005
0.039451953023672104,0.0,244,8333,30.813175201416016,8232,-35.15422939,34,20.75,312,0.6901586055755615,-0.3966445326805115,0.0005
0.03934679180383682,0.0,246,8400,29.893516540527344,8299,-34.80557115,34,20.81,316,0.7286667227745056,-0.29448777437210083,0.0005
0.03930770233273506,0.0,248,8463,30.12374496459961,8362,-34.49886392,34,20.86,320,0.36406201124191284,0.07914064079523087,0.0005
0.03927261382341385,0.0,249,8513,30.141193389892578,8412,-34.70708974,34,20.62,324,0.5291000604629517,0.009151771664619446,0.0005
0.039290182292461395,0.0,251,8571,29.297914505004883,8470,-34.703743800000005,34,20.61,328,0.46585437655448914,0.2563105821609497,0.0005
0.03931426256895065,0.0,252,8626,30.11003875732422,8525,-34.62833455,34,20.52,332,0.8517394065856934,-0.5409866571426392,0.0005
0.03934967890381813,0.0,254,8688,29.192094802856445,8587,-34.56323614,34,20.35,336,0.4790324866771698,-0.246931791305542,0.0005
0.0392448790371418,0.0,256,8752,29.983407974243164,8651,-34.34062219,34,20.37,340,0.3039219379425049,0.6179753541946411,0.0005
0.039343319833278656,0.0,258,8803,29.958417892456055,8702,-34.574950359999995,34,20.23,344,0.285447359085083,-0.5894818305969238,0.0005
0.03919772058725357,0.0,260,8870,30.160539627075195,8769,-34.26987498,34,20.26,348,0.480016827583313,0.40945684909820557,0.0005
0.039232153445482254,0.01,261,8926,30.23484992980957,8825,-34.18401923,34,20.13,352,0.24488794803619385,0.4745214283466339,0.0005
0.03933968022465706,0.01,263,8988,30.906909942626953,8887,-34.16849336999999,34,20.15,356,0.41518163681030273,-1.1579091548919678,0.0005
0.0393277071416378,0.01,264,9044,30.325624465942383,8943,-34.16063165,34,20.01,360,0.8757116794586182,0.4422025680541992,0.0005
0.039236653596162796,0.02,266,9105,28.65669059753418,9004,-33.60457883,34,20.0,364,0.5254351496696472,-0.0055706799030303955,0.0005
0.03918077051639557,0.02,267,9158,30.918575286865234,9057,-33.47219837,34,19.89,368,1.0088216066360474,-0.7323738932609558,0.0005
0.039119549095630646,0.02,269,9219,29.587276458740234,9118,-33.17986774,34,19.8,372,0.5854800939559937,-0.37811559438705444,0.0005
0.03852541744709015,0.02,270,9283,31.085403442382812,9182,-32.91164774000001,34,19.71,376,0.25096842646598816,-0.1912062168121338,0.0005
0.038545314222574234,0.02,272,9342,30.430768966674805,9241,-31.117388730000002,34,16.05,380,0.4170972406864166,-0.5600937604904175,0.0005
0.03822653368115425,0.02,274,9401,29.487794876098633,9300,-30.26468332,34,14.71,384,0.34971892833709717,0.7469334006309509,0.0005
0.03819665685296059,0.03,275,9459,30.090190887451172,9358,-30.136290400000004,34,14.74,388,0.34132030606269836,-1.1062321662902832,0.0005
0.037724874913692474,0.03,277,9527,28.730104446411133,9426,-30.102126220000006,34,14.89,392,1.2674188613891602,-0.9133379459381104,0.0005
0.0371369794011116,0.03,279,9592,30.537410736083984,9491,-29.812709449999996,34,15.0,396,0.28476113080978394,-0.49727219343185425,0.0005
0.03702929988503456,0.03,280,9646,30.04751968383789,9545,-30.053936760000003,34,14.97,400,0.8355839252471924,-0.45208269357681274,0.0005
0.03654985874891281,0.04,282,9719,29.524930953979492,9618,-29.474767559999997,34,15.09,404,0.7488194108009338,0.2480710744857788,0.0005
0.0364055410027504,0.04,284,9777,30.072038650512695,9676,-29.54764498,34,15.04,408,0.5618838667869568,-0.5553986430168152,0.0005
0.03648456931114197,0.04,285,9826,30.224403381347656,9725,-29.902056529999996,34,14.93,412,1.4427231550216675,0.2784026265144348,0.0005
0.03659975528717041,0.04,287,9884,29.606861114501953,9783,-30.051016410000003,34,14.84,416,0.42119258642196655,0.5195929408073425,0.0005
0.03672933951020241,0.04,288,9934,28.707761764526367,9833,-30.27503706,34,14.71,420,0.502457320690155,0.5995132327079773,0.0005
0.03697405010461807,0.04,290,9997,30.199121475219727,9896,-30.30107346,34,14.84,424,0.3112587332725525,-0.28928864002227783,0.0005
0.03698960319161415,0.05,307,10056,29.39344024658203,9955,-29.971499679999997,32,14.85,428,0.27091968059539795,-0.9151871204376221,0.0005
0.0368901863694191,0.05,308,10116,28.542007446289062,10015,-29.78767175,32,14.9,432,0.9705146551132202,0.8279334306716919,0.0005
0.03704555705189705,0.05,310,10169,29.551050186157227,10068,-29.750067039999994,32,14.81,436,0.24322070181369781,0.44935545325279236,0.0005
0.03739519789814949,0.05,311,10225,29.409534454345703,10124,-29.884835350000003,32,14.73,440,0.4842418432235718,0.1252077966928482,0.0005
0.03783625736832619,0.05,313,10290,30.024749755859375,10189,-29.539216930000002,32,14.87,444,0.39385345578193665,-0.191419318318367,0.0005
0.03804199397563934,0.05,315,10349,29.086809158325195,10248,-29.630883060000002,32,14.79,448,0.8395499587059021,0.4282569885253906,0.0005
0.03819381818175316,0.04,317,10406,28.749910354614258,10305,-29.912223209999993,32,14.8,452,1.5231398344039917,-0.26840442419052124,0.0005
0.038490161299705505,0.05,318,10466,29.367807388305664,10365,-29.876537650000003,32,14.78,456,0.3572522699832916,-0.03564038872718811,0.0005
0.03876939415931702,0.05,319,10526,29.918182373046875,10425,-29.847662959999994,32,14.82,460,0.45101305842399597,-0.004431039094924927,0.0005
0.03884395211935043,0.04,321,10596,30.123537063598633,10495,-30.065018109999997,32,14.91,464,3.3039114475250244,-0.15311795473098755,0.0005
0.03908934071660042,0.04,323,10657,29.28778839111328,10556,-30.180962069999996,32,14.99,468,0.25453221797943115,1.061084508895874,0.0005
0.039828456938266754,0.05,325,10729,29.40604019165039,10628,-29.884753379999996,32,15.1,472,1.5957026481628418,0.8720729947090149,0.0005
0.0404810905456543,0.05,326,10779,28.98044204711914,10678,-30.1694776,32,14.96,476,0.5291935205459595,-0.4607117474079132,0.0005
0.04060517996549606,0.06,328,10841,28.752666473388672,10740,-29.9851815,33,14.99,480,1.1736139059066772,0.7857877016067505,0.0005
0.0407397598028183,0.06,329,10891,29.978137969970703,10790,-30.135232180000006,33,14.9,484,0.7077597379684448,-0.4843522906303406,0.0005
0.040858108550310135,0.05,331,10953,28.63816261291504,10852,-30.4442716,33,14.94,488,0.4103148579597473,1.129549264907837,0.0005
0.0409623384475708,0.05,333,11011,29.367572784423828,10910,-30.340094139999998,33,14.84,492,0.938225507736206,0.5211828947067261,0.0005
0.04100795462727547,0.06,334,11065,29.48883819580078,10964,-30.39335787,33,14.73,496,0.29135751724243164,-0.2759304940700531,0.0005
0.040755704045295715,0.06,336,11134,29.943984985351562,11033,-30.23679768,33,14.88,500,0.188532292842865,-2.170546770095825,0.0005
0.04091184213757515,0.05,338,11187,31.096235275268555,11086,-30.702985139999996,33,14.68,504,0.5953588485717773,-0.7863786220550537,0.0005
0.041119061410427094,0.05,340,11248,29.89569091796875,11147,-30.479145759999998,33,14.71,508,0.4765753149986267,-0.1529758721590042,0.0005
0.04113982245326042,0.05,341,11306,27.72148895263672,11205,-30.250745119999998,33,14.8,512,0.30233234167099,1.3411197662353516,0.0005
0.04123524948954582,0.06,343,11360,27.090167999267578,11259,-30.117797179999997,33,14.76,516,1.00693678855896,1.799110770225525,0.0005
0.04134991765022278,0.06,344,11412,28.096881866455078,11311,-30.07275629,33,14.78,520,0.9776529669761658,1.6145941019058228,0.0005
0.042232315987348557,0.06,346,11482,28.343671798706055,11381,-29.660616559999998,33,14.85,524,2.1153171062469482,0.031150341033935547,0.0005
0.04273759201169014,0.05,348,11533,28.867162704467773,11432,-29.94800566,33,14.77,528,0.8036317229270935,-0.3488689064979553,0.0005
0.04273221641778946,0.05,349,11587,29.312725067138672,11486,-30.081752150000003,33,14.71,532,0.3160036504268646,-0.10278673470020294,0.0005
0.04239931330084801,0.05,350,11644,27.367557525634766,11543,-30.026415749999998,33,14.75,536,2.326490879058838,2.3339409828186035,0.0005
0.042782705277204514,0.05,352,11697,28.069950103759766,11596,-30.020958600000004,33,14.72,540,0.39687633514404297,0.047486335039138794,0.0005
0.043233320116996765,0.05,353,11763,28.278488159179688,11662,-30.096680990000003,33,14.73,544,0.5865621566772461,-0.4214925765991211,0.0005
0.042962513864040375,0.05,355,11823,29.130046844482422,11722,-30.101083559999996,33,14.74,548,0.47140055894851685,-0.3787582516670227,0.0005
0.043188054114580154,0.05,359,11967,28.98727035522461,11866,-30.426319049999996,33,15.61,552,2.477842092514038,-0.8846547603607178,0.0005
0.04317668452858925,0.04,360,12025,28.93819808959961,11924,-30.5807562,33,15.59,556,0.6451117992401123,0.6267644166946411,0.0005
0.04253670200705528,0.04,362,12087,29.54528045654297,11986,-30.445955650000002,33,15.61,560,0.47142815589904785,-0.9310048818588257,0.0005
0.042595941573381424,0.05,364,12143,28.529277801513672,12042,-30.329018490000003,33,15.47,564,0.3520606458187103,-1.8356664180755615,0.0005
0.042166877537965775,0.05,365,12201,28.70696258544922,12100,-30.172261419999995,33,15.44,568,1.7682580947875977,-1.3489164113998413,0.0005
0.041834503412246704,0.04,367,12258,28.7398681640625,12157,-30.437472900000003,33,15.29,572,0.7127583026885986,0.21384765207767487,0.0005
0.04140977934002876,0.04,368,12310,28.690269470214844,12209,-30.446209860000003,33,15.31,576,1.9487028121948242,1.5306421518325806,0.0005
0.04158337041735649,0.03,370,12366,28.09455108642578,12265,-30.899747840000003,33,15.25,580,0.43360504508018494,-0.31761306524276733,0.0005
0.04115070030093193,0.03,372,12420,28.771141052246094,12319,-30.657372180000003,33,15.29,584,0.43639853596687317,-0.8608225584030151,0.0005
0.040947508066892624,0.03,373,12480,27.928316116333008,12379,-30.6721011,33,15.27,588,0.2888890206813812,0.4196517765522003,0.0005
0.04110666364431381,0.03,375,12540,29.165603637695312,12439,-30.810608849999994,33,15.29,592,0.15274226665496826,-0.16048084199428558,0.0005
0.040927987545728683,0.02,376,12591,27.98036003112793,12490,-31.0121527,33,15.26,596,0.5812228918075562,0.5722179412841797,0.0005
0.041342779994010925,0.02,378,12642,29.417396545410156,12541,-31.2562887,33,15.08,600,0.10712699592113495,-0.9127954244613647,0.0005
0.040900468826293945,0.02,379,12699,29.802139282226562,12598,-31.118056790000004,33,15.12,604,0.21541202068328857,-1.0543124675750732,0.0005
0.040522947907447815,0.02,380,12750,28.09270668029785,12649,-31.42602065,33,15.02,608,0.6978311538696289,-1.0445728302001953,0.0005
0.04010698199272156,0.02,382,12807,27.954723358154297,12706,-31.43255281,33,15.01,612,0.5864291191101074,-0.07694627344608307,0.0005
0.039783548563718796,0.01,383,12866,29.625978469848633,12765,-31.77128864,33,15.06,616,1.8525978326797485,0.260214239358902,0.0005
0.0397949144244194,0.01,385,12921,28.96875762939453,12820,-31.78384023,33,15.09,620,0.19118444621562958,0.2964963912963867,0.0005
0.03957131877541542,0.01,386,12978,27.98412322998047,12877,-32.02601646,33,14.96,624,0.7439107894897461,1.3966822624206543,0.0005
0.03913550078868866,0.01,388,13034,29.823158264160156,12933,-32.040913249999996,33,15.01,628,0.411126971244812,0.7311141490936279,0.0005
0.03906956687569618,0.01,389,13082,28.566322326660156,12981,-32.18154164,33,14.95,632,0.31506508588790894,1.347139596939087,0.0005
0.039191339164972305,0.01,390,13137,29.369403839111328,13036,-32.1656227,33,14.93,636,0.523181676864624,0.31056761741638184,0.0005
0.03904614970088005,0.01,392,13200,28.763797760009766,13099,-32.00045903,33,15.03,640,0.30089855194091797,-0.10488814115524292,0.0005
0.03862404823303223,0.01,393,13262,29.475780487060547,13161,-32.066347900000004,33,14.99,644,0.4625149369239807,0.8596051931381226,0.0005
0.03930308297276497,0.01,395,13323,28.202045440673828,13222,-32.06269098,33,15.0,648,1.0909584760665894,1.960677981376648,0.0005
0.039773959666490555,0.01,397,13379,29.678638458251953,13278,-31.613486010000006,33,14.12,652,0.6861310005187988,-0.32037585973739624,0.0005
0.03919024392962456,0.01,398,13430,28.991897583007812,13329,-31.86111808,33,14.05,656,0.920944094657898,1.1373367309570312,0.0005
0.03883131593465805,0.01,400,13491,28.806819915771484,13390,-31.968704870000007,33,14.04,660,0.27589690685272217,0.4904623031616211,0.0005
0.038818031549453735,0.0,401,13546,27.712919235229492,13445,-32.04229286,33,14.03,664,0.9407459497451782,-0.6051478385925293,0.0005
0.03898223862051964,0.0,403,13598,28.556703567504883,13497,-32.15087428,33,13.97,668,0.27997344732284546,-0.4554678201675415,0.0005
0.03906705230474472,0.0,404,13650,28.40735626220703,13549,-32.3000457,33,13.92,672,0.19744181632995605,0.2305978685617447,0.0005
0.03890069201588631,0.02,405,13708,28.240272521972656,13607,-31.62784996,33,13.98,676,1.3237168788909912,0.4009578824043274,0.0005
0.038532041013240814,0.02,407,13764,28.56710433959961,13663,-31.633327939999994,33,13.98,680,0.2931431531906128,-0.7484380006790161,0.0005
0.03834346681833267,0.03,408,13825,30.22437286376953,13724,-31.28795968,33,14.05,684,0.42362838983535767,-1.7783540487289429,0.0005
0.03743641451001167,0.03,410,13885,28.506694793701172,13784,-31.097147030000002,33,14.05,688,0.12892112135887146,-0.037449903786182404,0.0005
0.03697832301259041,0.03,411,13941,29.34503936767578,13840,-31.07119849,33,14.01,692,0.14734894037246704,-0.600345253944397,0.0005
0.03714824095368385,0.03,413,13997,27.958415985107422,13896,-30.935270609999996,33,14.06,696,0.14990907907485962,-0.7791956067085266,0.0005
0.03693398833274841,0.03,415,14060,28.911563873291016,13959,-30.657359720000002,33,14.18,700,1.522629976272583,-0.49582639336586,0.0005
0.03704055771231651,0.04,416,14117,28.02102279663086,14016,-30.57166225,33,14.18,704,0.38891690969467163,0.4832896888256073,0.0005
0.036986567080020905,0.05,418,14170,28.29174041748047,14069,-30.11157056,33,14.2,708,0.2490556836128235,1.0584548711776733,0.0005
0.03717612847685814,0.05,419,14230,27.62112045288086,14129,-29.957532370000003,33,14.23,712,1.2138625383377075,0.9340569972991943,0.0005
0.03773882985115051,0.05,421,14284,28.164785385131836,14183,-29.997187300000004,33,14.18,716,0.3042958974838257,0.1300576776266098,0.0005
0.037947990000247955,0.05,422,14340,28.561843872070312,14239,-29.74285488,33,14.19,720,0.5505721569061279,0.32120847702026367,0.0005
0.0381813608109951,0.05,424,14398,27.365753173828125,14297,-29.745954209999994,33,14.2,724,1.4050085544586182,0.07974672317504883,0.0005
0.03854260593652725,0.05,425,14446,27.816009521484375,14345,-29.999307120000005,33,14.12,728,0.3530413508415222,-0.41115403175354004,0.0005
0.038365744054317474,0.05,426,14510,28.986806869506836,14409,-29.63006702,33,14.28,732,0.3496268391609192,-0.439087837934494,0.0005
0.03840949013829231,0.05,428,14560,27.703033447265625,14459,-29.762527079999998,34,14.23,736,0.792589545249939,-0.1866009384393692,0.0005
0.03859636187553406,0.05,429,14609,29.29796028137207,14508,-29.903624920000002,34,14.09,740,1.5781900882720947,-0.017421558499336243,0.0005
0.03822838142514229,0.05,430,14667,27.771961212158203,14566,-30.06300684,34,14.05,744,0.31122589111328125,-0.23497304320335388,0.0005
0.038856375962495804,0.05,432,14727,26.796600341796875,14626,-29.78904802,34,14.04,748,1.633862018585205,0.5467215776443481,0.0005
0.03926340863108635,0.05,433,14782,27.883800506591797,14681,-29.768582809999998,34,14.03,752,0.37333279848098755,0.34909337759017944,0.0005
0.03894999995827675,0.05,435,14839,27.525232315063477,14738,-29.49704423,34,14.09,756,1.3612465858459473,0.5138661861419678,0.0005
0.03928929939866066,0.05,436,14890,27.205303192138672,14789,-29.613769620000003,34,13.99,760,1.153346061706543,-0.009933248162269592,0.0005
0.03987610712647438,0.05,437,14942,28.528297424316406,14841,-29.732509970000002,34,13.96,764,0.25276803970336914,-1.1522021293640137,0.0005
0.03967616707086563,0.05,439,15004,28.35106658935547,14903,-29.59715749,34,14.06,768,1.1437491178512573,-0.493482768535614,0.0005
0.039601586759090424,0.05,440,15062,29.136375427246094,14961,-29.59932602,34,14.12,772,0.658869206905365,0.019075751304626465,0.0005
0.03952643647789955,0.03,442,15116,28.445362091064453,15015,-30.229704160000004,34,14.08,776,0.47651728987693787,-0.1802409440279007,0.0005
0.03896477073431015,0.03,443,15169,27.710365295410156,15068,-30.089199179999994,34,14.05,780,1.491000771522522,-0.8655028939247131,0.0005
0.03858387842774391,0.02,445,15220,28.482336044311523,15119,-30.664689099999997,34,13.95,784,0.2840729355812073,-0.131940558552742,0.0005
0.038552165031433105,0.02,446,15270,28.041746139526367,15169,-30.812608910000005,34,13.85,788,0.11440709233283997,0.38915935158729553,0.0005
0.03842451050877571,0.02,447,15319,27.63463592529297,15218,-31.069083549999995,34,13.78,792,1.475215196609497,-0.6217621564865112,0.0005
0.038443777710199356,0.02,449,15368,29.767370223999023,15267,-31.325627359999995,34,13.71,796,0.2622453570365906,0.1948324739933014,0.0005
0.038854800164699554,0.02,450,15423,29.191207885742188,15322,-31.623008409999994,34,13.63,800,0.18848393857479095,-0.2565857172012329,0.0005
