idx,Run0,Run1
0,65.88495891667371,55.06161015140554
10000,5.051105325783046,7.099572282199656
20000,7.911196192084454,5.7164526663507695
30000,8.414221665608796,8.055990586121126
40000,5.343286484992313,9.02122100770848
50000,7.562635569966243,8.581493591257539
60000,7.153488223590394,8.808571090349911
70000,5.921896423774241,11.04574144343895
80000,7.5806206576836574,9.348756784350764
90000,6.92639448675389,6.687752396045818
100000,6.96898842077169,4.078732834128185
110000,5.218528854214095,5.727714973355934
120000,6.398190792404571,5.0377044314337
130000,5.462696792106428,6.078088759207422
140000,6.6383746463314095,4.9308087723047125
150000,5.47616176611259,4.779254255748873
160000,6.1188153652765225,4.301775988530658
170000,7.267266093607815,5.148798888954145
180000,5.8840084611232655,4.156908234210225
190000,5.291452922923787,9.409209093920914
200000,5.068676925103153,5.442800601579941
210000,5.8046331679764025,4.151418113006941
220000,6.173793147594769,4.375308362675103
230000,6.874522965927791,4.143638018190534
240000,6.793223632050886,7.4012111676995636
250000,5.810905138737442,4.635624523689215
260000,6.587804466797517,4.18359151757163
270000,5.6639040562558876,6.930577639032088
280000,6.560876058959037,5.382100504373902
290000,8.197608953967386,4.851555539763889
300000,6.819491388562641,7.160891500453679
310000,8.479866175270034,4.644721251584588
320000,6.282296182550591,6.230780665372217
330000,6.046797892280912,7.0027900534458585
340000,6.887141931390199,6.7975428391627695
350000,8.972399059248549,6.003978164083238
360000,5.922177906075256,6.188478395417256
370000,8.989835035182299,6.678764806345602
380000,6.329068214692458,8.489174882096954
390000,6.639200204258022,4.7651286330390175
400000,6.357179485197925,8.343492214648439
410000,5.977671817377283,4.617226930617531
420000,6.128744432093988,7.059291263517318
430000,5.587299529678907,4.530570296929095
440000,6.581399276278318,5.510351453169308
450000,6.601061351233816,5.936377011652222
460000,6.525980329202835,5.61589416543497
470000,6.261926477266836,5.730493860560833
480000,7.369477095901524,5.915495613439669
490000,6.91067464689614,4.857101396219776
500000,6.971956397255071,6.392336223211903
510000,7.818524171310876,9.213222061544345
520000,8.010995483016096,8.136528604195755
530000,15.102810085723952,8.53681561062046
540000,8.049249462046117,11.078964880784664
