-175.05295,-9.54968,-32.27743,-37.36306,-50.45586
-161.27903,-34.52267,-19.09207,-32.22295,-50.61420
-146.88610,-38.90371,-36.42961,-27.73501,-51.58828
-120.15103,-35.95534,-38.46433,-36.54838,-39.80007
