idx,Run0
0,50.36319898240169
10000,2.423673273385454
20000,5.349920541842643
30000,5.36419546725337
40000,4.890966638603981
50000,8.151668456206158
60000,8.512540052134632
70000,13.241045807482601
80000,6.819914290290837
90000,9.54264894890232
100000,9.900348811811742
110000,8.001334595426943
120000,8.975520451461293
130000,6.882533473117969
140000,11.169785088225847
150000,8.996692952280304
160000,7.792278870500898
170000,14.052059177868742
180000,12.437386815143991
190000,3.903166164377415
200000,12.41666071847472
210000,16.065212128527914
220000,8.805811866375933
230000,14.955853729318324
240000,12.6044003056402
250000,7.415120259785388
260000,9.776276646233967
270000,16.65885719781401
280000,19.739864383933245
290000,14.675981710059256
300000,14.219863368280132
310000,13.505936323301944
320000,15.673255864421565
330000,18.245689510037433
340000,12.383779292993298
350000,14.922128488369617
360000,9.219717604473878
370000,16.698376904260453
380000,14.949410798748348
390000,4.903249644932589
400000,15.676451262063479
410000,16.467500047249068
420000,6.809807832001221
430000,14.199428112443629
440000,14.610919434327602
450000,13.577525961221735
460000,16.532338270344685
470000,14.099905813172917
480000,16.974820766124502
490000,4.933592439913394
500000,20.676760794406597
