idx,Run0
0,0.0
10000,0.0
20000,0.1
30000,0.03333333333333333
40000,0.2
50000,0.3333333333333333
60000,0.43333333333333335
70000,0.5333333333333333
80000,0.5
90000,0.5333333333333333
100000,0.5
110000,0.5333333333333333
120000,0.4666666666666667
130000,0.43333333333333335
140000,0.6
150000,0.5666666666666667
160000,0.36666666666666664
170000,0.7
180000,0.8
190000,0.3333333333333333
200000,0.6666666666666666
210000,0.36666666666666664
220000,0.23333333333333334
230000,0.7
240000,0.6666666666666666
250000,0.5
260000,0.3
270000,0.7666666666666667
280000,0.7666666666666667
290000,0.8
300000,0.8
310000,0.8666666666666667
320000,0.6333333333333333
330000,0.6333333333333333
340000,0.6666666666666666
350000,0.7666666666666667
360000,0.2
370000,0.8
380000,0.7333333333333333
390000,0.03333333333333333
400000,0.6333333333333333
410000,0.7333333333333333
420000,0.2
430000,0.8666666666666667
440000,0.7
450000,0.7333333333333333
460000,0.5
470000,0.6666666666666666
480000,0.8333333333333334
490000,0.0
500000,0.7333333333333333
