idx,Run0
0,-171.48949066602427
10000,-42.121989322253356
20000,-32.682715112199446
30000,-31.18349368740036
40000,-26.44671101467833
50000,-23.5345320702152
60000,-25.497422586800557
70000,-19.489130510662157
80000,-21.59361549191906
90000,-21.649202495067193
100000,-22.586861386386694
110000,-20.528403470058564
120000,-20.103758901802728
130000,-23.3013820577115
140000,-17.091840670402203
150000,-18.70556477773292
160000,-22.908872146832625
170000,-16.511546990056694
180000,-12.790659668173303
190000,-25.490466574179813
200000,-16.090209610374462
210000,-22.292969784416947
220000,-27.202739181751173
230000,-14.78186451888886
240000,-15.232525177523002
250000,-19.35190199100457
260000,-25.8433551814796
270000,-14.420333057178068
280000,-12.482816776189004
290000,-11.576490003526244
300000,-12.068392539995271
310000,-9.81209718644076
320000,-15.904953655268702
330000,-14.649906058033851
340000,-14.101679848091878
350000,-12.84980983428296
360000,-27.527980191108966
370000,-11.787042326383055
380000,-13.761550220444548
390000,-33.66895834395117
400000,-15.007637966871654
410000,-13.580302490269816
420000,-26.994805958730055
430000,-10.270629906897655
440000,-12.945073139126295
450000,-13.294492480334299
460000,-17.592291671438794
470000,-13.882075094949863
480000,-10.679267064961909
490000,-41.05143802570607
500000,-12.377442190182284
