idx,Run0
0,67.57957579505852
10000,4.294773909464235
20000,7.292266047713473
30000,11.952754302743044
40000,11.1217336449327
50000,10.739539509918645
60000,17.290273656235414
70000,11.88254670233788
80000,15.306727345731474
90000,14.938579722182661
100000,14.896197889148668
110000,15.230971664454003
120000,12.551550650714892
130000,14.221604944966366
140000,10.974053558085954
150000,16.59023797097968
160000,14.689713765756036
170000,15.059125324927653
180000,12.79541912443673
190000,15.279404026967544
200000,17.430219332705864
210000,16.22692373998629
220000,16.433032534558947
230000,18.5808979448005
240000,25.022340472622655
250000,18.940407678748496
260000,14.703859776221462
270000,17.938525164889075
280000,25.67486178774358
290000,15.159012014269154
300000,14.146620804022408
310000,17.128961974228037
320000,19.37682036339146
330000,16.487733108164083
340000,19.202108457710153
350000,14.188843594983878
360000,16.234382427347956
370000,15.479379245555164
380000,17.047274927309136
390000,11.27404313294911
400000,12.410703645667581
410000,17.26395847744391
420000,14.947753384852335
430000,20.399123185713375
440000,13.101324705273575
450000,12.189533868474905
460000,14.783610435495225
470000,20.56370617126822
480000,13.099847795045799
490000,6.2611947175341305
500000,14.098143707460434
