idx,Run0,Run0,Run1,Run1,Run2,Run2,Run3,Run3,Run4,Run4
0,0.0,0.0,0.4714045207910317,0.4714045207910317,0.42295258468165065,0.42295258468165065,0.0,0.0,0.4818944098266986,0.4818944098266986
10000,0.48189440982669857,0.48189440982669857,0.0,0.0,0.17950549357115012,0.17950549357115012,0.4818944098266986,0.4818944098266986,0.3726779962499649,0.3726779962499649
20000,0.48189440982669857,0.48189440982669857,0.0,0.0,0.0,0.0,0.37267799624996495,0.37267799624996495,0.33993463423951903,0.33993463423951903
30000,0.33993463423951903,0.33993463423951903,0.0,0.0,0.0,0.0,0.37267799624996495,0.37267799624996495,0.45825756949558394,0.45825756949558394
40000,0.5,0.5,0.0,0.0,0.0,0.0,0.37267799624996495,0.37267799624996495,0.45825756949558394,0.45825756949558394
50000,0.4714045207910317,0.4714045207910317,0.4,0.4,0.0,0.0,0.37267799624996495,0.37267799624996495,0.45825756949558394,0.45825756949558394
60000,0.33993463423951903,0.33993463423951903,0.4714045207910317,0.4714045207910317,0.4422166387140533,0.4422166387140533,0.37267799624996495,0.37267799624996495,0.45825756949558394,0.45825756949558394
70000,0.0,0.0,0.5,0.5,0.4714045207910317,0.4714045207910317,0.4898979485566357,0.4898979485566357,0.4714045207910316,0.4714045207910316
80000,0.0,0.0,0.4,0.4,0.17950549357115012,0.17950549357115012,0.4714045207910317,0.4714045207910317,0.4714045207910316,0.4714045207910316
90000,0.0,0.0,0.4,0.4,0.37267799624996495,0.37267799624996495,0.0,0.0,0.4714045207910316,0.4714045207910316
100000,0.33993463423951903,0.33993463423951903,0.24944382578492943,0.24944382578492943,0.4229525846816506,0.4229525846816506,0.0,0.0,0.4714045207910316,0.4714045207910316
110000,0.33993463423951903,0.33993463423951903,0.3,0.3,0.48189440982669857,0.48189440982669857,0.0,0.0,0.4898979485566357,0.4898979485566357
120000,0.33993463423951903,0.33993463423951903,0.24944382578492943,0.24944382578492943,0.49553562491061687,0.49553562491061687,0.0,0.0,0.4818944098266986,0.4818944098266986
130000,0.33993463423951903,0.33993463423951903,0.0,0.0,0.33993463423951903,0.33993463423951903,0.0,0.0,0.24944382578492943,0.24944382578492943
140000,0.33993463423951903,0.33993463423951903,0.33993463423951903,0.33993463423951903,0.0,0.0,0.0,0.0,0.0,0.0
150000,0.33993463423951903,0.33993463423951903,0.3726779962499649,0.3726779962499649,0.0,0.0,0.0,0.0,0.44221663871405337,0.44221663871405337
160000,0.33993463423951903,0.33993463423951903,0.0,0.0,0.17950549357115012,0.17950549357115012,0.0,0.0,0.33993463423951903,0.33993463423951903
170000,0.33993463423951903,0.33993463423951903,0.0,0.0,0.37267799624996495,0.37267799624996495,0.33993463423951903,0.33993463423951903,0.3726779962499649,0.3726779962499649
180000,0.33993463423951903,0.33993463423951903,0.0,0.0,0.37267799624996495,0.37267799624996495,0.33993463423951903,0.33993463423951903,0.3726779962499649,0.3726779962499649
190000,0.33993463423951903,0.33993463423951903,0.0,0.0,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.458257569495584,0.458257569495584
200000,0.44221663871405337,0.44221663871405337,0.33993463423951903,0.33993463423951903,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.4898979485566357,0.4898979485566357
210000,0.0,0.0,0.3726779962499649,0.3726779962499649,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.44221663871405337,0.44221663871405337
220000,0.0,0.0,0.3726779962499649,0.3726779962499649,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.49553562491061676,0.49553562491061676
230000,0.33993463423951903,0.33993463423951903,0.3726779962499649,0.3726779962499649,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.3726779962499649,0.3726779962499649
240000,0.44221663871405337,0.44221663871405337,0.3726779962499649,0.3726779962499649,0.37267799624996495,0.37267799624996495,0.0,0.0,0.49553562491061676,0.49553562491061676
250000,0.44221663871405337,0.44221663871405337,0.3726779962499649,0.3726779962499649,0.37267799624996495,0.37267799624996495,0.33993463423951903,0.33993463423951903,0.458257569495584,0.458257569495584
260000,0.44221663871405337,0.44221663871405337,0.45825756949558394,0.45825756949558394,0.4818944098266986,0.4818944098266986,0.33993463423951903,0.33993463423951903,0.44221663871405337,0.44221663871405337
270000,0.33993463423951903,0.33993463423951903,0.458257569495584,0.458257569495584,0.5,0.5,0.44221663871405337,0.44221663871405337,0.33993463423951903,0.33993463423951903
280000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.5,0.5,0.44221663871405337,0.44221663871405337,0.33993463423951903,0.33993463423951903
290000,0.44221663871405337,0.44221663871405337,0.49553562491061676,0.49553562491061676,0.5,0.5,0.44221663871405337,0.44221663871405337,0.33993463423951903,0.33993463423951903
