idx,Run0,Run0,Run1,Run1,Run2,Run2,Run3,Run3,Run4,Run4
360000,0.8666666666666667,0.8666666666666667,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
370000,0.7333333333333333,0.7333333333333333,0.7,0.7,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.7,0.7
380000,0.7333333333333333,0.7333333333333333,0.7,0.7,0.3333333333333333,0.3333333333333333,0.8666666666666667,0.8666666666666667,0.7,0.7
390000,0.7333333333333333,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.5,0.5,0.8666666666666667,0.8666666666666667,0.8333333333333334,0.8333333333333334
400000,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667,0.6333333333333333,0.6333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
410000,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667,0.5,0.5,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
420000,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.6333333333333333,0.6333333333333333
430000,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.5,0.5
440000,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667,0.6333333333333333,0.6333333333333333,0.8666666666666667,0.8666666666666667,0.5666666666666667,0.5666666666666667
450000,0.7333333333333333,0.7333333333333333,0.43333333333333335,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.5,0.5
460000,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667,0.8333333333333334,0.8333333333333334,0.7333333333333333,0.7333333333333333,0.8333333333333334,0.8333333333333334
470000,0.7333333333333333,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667
480000,0.7333333333333333,0.7333333333333333,0.43333333333333335,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667
490000,0.7333333333333333,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667
499712,0.8666666666666667,0.8666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.5666666666666667
