idx,Run0,Run0,Run1,Run1,Run2,Run2,Run3,Run3,Run4,Run4
0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.23333333333333334,0.0,0.0,0.36666666666666664,0.36666666666666664
10000,0.6333333333333333,0.6333333333333333,1.0,1.0,0.9666666666666667,0.9666666666666667,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.16666666666666666
20000,0.6333333333333333,0.6333333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8666666666666667
30000,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.7,0.7
40000,0.5,0.5,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.7,0.7
50000,0.3333333333333333,0.3333333333333333,0.8,0.8,1.0,1.0,0.8333333333333334,0.8333333333333334,0.7,0.7
60000,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.7,0.7
70000,0.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.4,0.4,0.6666666666666666,0.6666666666666666
80000,0.0,0.0,0.2,0.2,0.9666666666666667,0.9666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
90000,0.0,0.0,0.2,0.2,0.8333333333333334,0.8333333333333334,0.0,0.0,0.6666666666666666,0.6666666666666666
100000,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.7666666666666667,0.7666666666666667,0.0,0.0,0.6666666666666666,0.6666666666666666
110000,0.13333333333333333,0.13333333333333333,0.1,0.1,0.6333333333333333,0.6333333333333333,0.0,0.0,0.4,0.4
120000,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.43333333333333335,0.43333333333333335,0.0,0.0,0.36666666666666664,0.36666666666666664
130000,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667
140000,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
150000,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666
160000,0.13333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333
170000,0.13333333333333333,0.13333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666
180000,0.13333333333333333,0.13333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666
190000,0.13333333333333333,0.13333333333333333,0.0,0.0,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.13333333333333333,0.3,0.3
200000,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.13333333333333333,0.4,0.4
210000,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
220000,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.43333333333333335
230000,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666
240000,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.43333333333333335,0.43333333333333335
250000,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.3,0.3
260000,0.26666666666666666,0.26666666666666666,0.3,0.3,0.16666666666666666,0.16666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666
270000,0.13333333333333333,0.13333333333333333,0.3,0.3,0.5,0.5,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
280000,0.26666666666666666,0.26666666666666666,0.43333333333333335,0.43333333333333335,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
290000,0.26666666666666666,0.26666666666666666,0.43333333333333335,0.43333333333333335,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
300000,0.26666666666666666,0.26666666666666666,0.43333333333333335,0.43333333333333335,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
310000,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
320000,0.26666666666666666,0.26666666666666666,0.5666666666666667,0.5666666666666667,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
330000,0.26666666666666666,0.26666666666666666,0.43333333333333335,0.43333333333333335,0.36666666666666664,0.36666666666666664,0.0,0.0,0.3,0.3
340000,0.26666666666666666,0.26666666666666666,0.3,0.3,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333
350000,0.26666666666666666,0.26666666666666666,0.3,0.3,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.3,0.3
360000,0.13333333333333333,0.13333333333333333,0.3,0.3,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
370000,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3
380000,0.26666666666666666,0.26666666666666666,0.3,0.3,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3
390000,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.5333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
400000,0.26666666666666666,0.26666666666666666,0.43333333333333335,0.43333333333333335,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
410000,0.26666666666666666,0.26666666666666666,0.43333333333333335,0.43333333333333335,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
