train/ent_coef,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,time/episodes,rollout/success_rate,train/learning_rate,train/n_updates,train/critic_loss,time/fps
0.12004191428422928,24.79,4544,-4.672472953796387,186,-42.27642449999999,35.230079650878906,124,0.01,0.0005,4443,0.4691985547542572,24
0.11721846461296082,22.81,4602,-4.045693397521973,188,-41.08775833,34.70953369140625,128,0.01,0.0005,4501,0.341796338558197,24
0.11424407362937927,20.92,4664,-4.130034923553467,190,-39.74616716,34.264671325683594,132,0.01,0.0005,4563,2.341764450073242,24
0.1108596995472908,19.26,4742,-4.266658306121826,192,-38.750304629999995,33.83810043334961,136,0.01,0.0005,4641,2.46756911277771,24
0.10787536948919296,19.31,4813,-4.380249977111816,194,-38.44687408,33.788307189941406,140,0.01,0.0005,4712,0.4505821764469147,24
0.10530831664800644,18.84,4876,-3.774834632873535,196,-38.055384690000004,32.81057357788086,144,0.01,0.0005,4775,0.5301971435546875,24
0.09806500375270844,19.89,5068,-3.613574504852295,202,-38.381074350000006,32.82292175292969,148,0.01,0.0005,4967,0.5789164304733276,25
0.09550410509109497,19.92,5135,-3.690701484680176,204,-38.10321224,33.5206298828125,152,0.01,0.0005,5034,0.3215213418006897,25
0.09287964552640915,19.97,5210,-3.3420045375823975,206,-37.95799812999999,31.55548667907715,156,0.01,0.0005,5109,2.2604048252105713,25
0.09044743329286575,19.3,5283,-3.4179043769836426,208,-37.6565581,32.75339889526367,160,0.01,0.0005,5182,0.3565833568572998,25
0.0878634974360466,19.13,5361,-3.248898506164551,211,-37.25827214,32.55803298950195,164,0.01,0.0005,5260,0.15354904532432556,25
0.08553134649991989,18.6,5436,-4.023618698120117,213,-36.7105863,33.413116455078125,168,0.01,0.0005,5335,0.18575073778629303,25
0.0831236019730568,18.55,5509,-3.4684290885925293,215,-36.81052439,32.907291412353516,172,0.01,0.0005,5408,0.386300265789032,25
0.08101550489664078,18.5,5577,-3.1050610542297363,217,-36.67292363,31.59841537475586,176,0.01,0.0005,5476,0.7132611274719238,25
0.07875023037195206,18.52,5659,-2.7890849113464355,219,-36.694430430000004,31.17438507080078,180,0.01,0.0005,5558,0.3822987377643585,25
0.07689018547534943,18.69,5733,-3.161146640777588,221,-36.276922989999996,32.158958435058594,184,0.01,0.0005,5632,0.3812544345855713,25
0.0751909613609314,18.65,5799,-2.5368807315826416,222,-35.94542042,31.700912475585938,188,0.01,0.0005,5698,0.2765401601791382,26
0.07221531122922897,19.14,5920,-1.740539312362671,226,-35.9125406,31.111610412597656,192,0.01,0.0005,5819,1.827099323272705,26
0.07069818675518036,19.13,5989,-2.374263048171997,228,-35.807566779999995,30.616106033325195,196,0.01,0.0005,5888,0.8433470726013184,26
0.06908954679965973,19.06,6058,-2.386857032775879,230,-35.89027057,30.64669418334961,200,0.01,0.0005,5957,0.49102985858917236,26
0.06746573001146317,19.11,6133,-2.420090675354004,233,-35.60719222,31.334211349487305,204,0.01,0.0005,6032,0.4213383197784424,26
0.06620921939611435,18.82,6191,-2.509345531463623,234,-35.58118963,32.07369613647461,208,0.01,0.0005,6090,0.2901279330253601,26
0.06482411921024323,18.87,6258,-2.6770081520080566,236,-35.83449949,31.682392120361328,212,0.0,0.0005,6157,0.30433109402656555,26
0.06360655277967453,18.91,6319,-2.4004552364349365,238,-35.628398419999996,31.3199462890625,216,0.0,0.0005,6218,0.34541136026382446,26
0.06252755224704742,18.93,6377,-3.7870497703552246,240,-35.60757386,32.8616943359375,220,0.0,0.0005,6276,0.39031678438186646,26
0.06118515506386757,19.07,6451,-3.097358465194702,242,-35.36651794,33.486106872558594,224,0.0,0.0005,6350,0.3045453429222107,26
0.06023478880524635,19.08,6510,-3.1041455268859863,244,-35.055254850000004,32.26808166503906,228,0.0,0.0005,6409,0.24934765696525574,26
0.05908166989684105,19.1,6574,-2.37964129447937,246,-35.10146913,32.28190612792969,232,0.0,0.0005,6473,0.2887975573539734,26
0.057717517018318176,19.11,6653,-2.3231701850891113,248,-35.12096104,31.430070877075195,236,0.0,0.0005,6552,0.44631123542785645,26
0.05659222975373268,19.02,6715,-1.6289219856262207,250,-35.012895029999996,30.982044219970703,240,0.0,0.0005,6614,0.2500811219215393,26
0.05558956786990166,19.04,6780,-1.1839505434036255,252,-34.78845097000001,30.934040069580078,244,0.0,0.0005,6679,0.36441099643707275,26
0.05482544004917145,17.76,6844,-0.035063594579696655,253,-34.26944683000001,30.1182861328125,248,0.0,0.0005,6743,0.4816613495349884,26
0.0537835992872715,17.78,6913,-1.2384674549102783,255,-33.96152607,31.675172805786133,252,0.0,0.0005,6812,0.16073738038539886,27
0.05277586728334427,17.63,6973,-1.7160801887512207,257,-33.68370061,30.18251609802246,256,0.0,0.0005,6872,0.32802265882492065,27
0.05161777883768082,17.6,7043,-0.39031538367271423,259,-33.53269066000001,29.65635871887207,260,0.0,0.0005,6942,0.40537914633750916,27
0.05048263072967529,17.44,7105,3.5326576232910156,260,-33.83462379,26.974212646484375,264,0.0,0.0005,7004,4.470787048339844,27
0.050576236099004745,17.33,7169,13.926183700561523,262,-34.09370215,18.75102996826172,268,0.0,0.0005,7068,10.008027076721191,27
0.051173485815525055,17.3,7239,-1.6952083110809326,264,-34.11027582,31.2686767578125,272,0.0,0.0005,7138,4.931302070617676,27
0.05006580799818039,17.35,7312,-3.511544704437256,266,-34.05292733999999,32.751712799072266,276,0.0,0.0005,7211,2.402512550354004,27
0.043748125433921814,20.78,7737,-2.3870773315429688,279,-35.35165085,32.66193771362305,280,0.0,0.0005,7636,0.6647130250930786,27
0.041513364762067795,21.97,7930,-0.7427409291267395,284,-36.24224912,31.87285614013672,284,0.0,0.0005,7829,0.6365046501159668,27
0.04116550832986832,21.86,7985,-1.249809980392456,286,-36.24915536,32.54679870605469,288,0.0,0.0005,7884,0.2711330056190491,27
0.040834251791238785,21.18,8038,-0.7711712121963501,288,-36.10070149999999,32.18901062011719,292,0.0,0.0005,7937,0.4524432420730591,27
0.04059891030192375,21.03,8092,0.11856351047754288,289,-36.086815140000006,30.690467834472656,296,0.0,0.0005,7991,0.4901370704174042,27
0.04028122127056122,20.91,8149,-1.0182067155838013,291,-35.69572824,31.871797561645508,300,0.0,0.0005,8048,0.3428747355937958,27
0.03990032896399498,20.77,8210,-0.4658990502357483,293,-35.66725915000001,30.834705352783203,304,0.0,0.0005,8109,0.4277680516242981,28
0.03960992768406868,20.82,8273,-0.8148281574249268,295,-35.34764474,31.219013214111328,308,0.0,0.0005,8172,1.3839852809906006,28
0.039451953023672104,20.75,8333,-0.3966445326805115,296,-35.15422939,30.813175201416016,312,0.0,0.0005,8232,0.6901586055755615,28
0.03934679180383682,20.81,8400,-0.29448777437210083,298,-34.80557115,29.893516540527344,316,0.0,0.0005,8299,0.7286667227745056,28
0.03930770233273506,20.86,8463,0.07914064079523087,300,-34.49886392,30.12374496459961,320,0.0,0.0005,8362,0.36406201124191284,28
0.03927261382341385,20.62,8513,0.009151771664619446,302,-34.70708974,30.141193389892578,324,0.0,0.0005,8412,0.5291000604629517,28
0.039290182292461395,20.61,8571,0.2563105821609497,304,-34.703743800000005,29.297914505004883,328,0.0,0.0005,8470,0.46585437655448914,28
0.03931426256895065,20.52,8626,-0.5409866571426392,305,-34.62833455,30.11003875732422,332,0.0,0.0005,8525,0.8517394065856934,28
0.03934967890381813,20.35,8688,-0.246931791305542,307,-34.56323614,29.192094802856445,336,0.0,0.0005,8587,0.4790324866771698,28
0.0392448790371418,20.37,8752,0.6179753541946411,309,-34.34062219,29.983407974243164,340,0.0,0.0005,8651,0.3039219379425049,28
0.039343319833278656,20.23,8803,-0.5894818305969238,310,-34.574950359999995,29.958417892456055,344,0.0,0.0005,8702,0.285447359085083,28
0.03919772058725357,20.26,8870,0.40945684909820557,312,-34.26987498,30.160539627075195,348,0.0,0.0005,8769,0.480016827583313,28
0.039232153445482254,20.13,8926,0.4745214283466339,314,-34.18401923,30.23484992980957,352,0.01,0.0005,8825,0.24488794803619385,28
0.03933968022465706,20.15,8988,-1.1579091548919678,316,-34.16849336999999,30.906909942626953,356,0.01,0.0005,8887,0.41518163681030273,28
0.0393277071416378,20.01,9044,0.4422025680541992,318,-34.16063165,30.325624465942383,360,0.01,0.0005,8943,0.8757116794586182,28
0.039236653596162796,20.0,9105,-0.0055706799030303955,319,-33.60457883,28.65669059753418,364,0.02,0.0005,9004,0.5254351496696472,28
0.03918077051639557,19.89,9158,-0.7323738932609558,321,-33.47219837,30.918575286865234,368,0.02,0.0005,9057,1.0088216066360474,28
0.039119549095630646,19.8,9219,-0.37811559438705444,323,-33.17986774,29.587276458740234,372,0.02,0.0005,9118,0.5854800939559937,28
0.03852541744709015,19.71,9283,-0.1912062168121338,325,-32.91164774000001,31.085403442382812,376,0.02,0.0005,9182,0.25096842646598816,28
0.038545314222574234,16.05,9342,-0.5600937604904175,327,-31.117388730000002,30.430768966674805,380,0.02,0.0005,9241,0.4170972406864166,28
0.03822653368115425,14.71,9401,0.7469334006309509,328,-30.26468332,29.487794876098633,384,0.02,0.0005,9300,0.34971892833709717,28
0.03819665685296059,14.74,9459,-1.1062321662902832,330,-30.136290400000004,30.090190887451172,388,0.03,0.0005,9358,0.34132030606269836,28
0.037724874913692474,14.89,9527,-0.9133379459381104,332,-30.102126220000006,28.730104446411133,392,0.03,0.0005,9426,1.2674188613891602,28
0.0371369794011116,15.0,9592,-0.49727219343185425,334,-29.812709449999996,30.537410736083984,396,0.03,0.0005,9491,0.28476113080978394,28
0.03702929988503456,14.97,9646,-0.45208269357681274,335,-30.053936760000003,30.04751968383789,400,0.03,0.0005,9545,0.8355839252471924,28
0.03654985874891281,15.09,9719,0.2480710744857788,337,-29.474767559999997,29.524930953979492,404,0.04,0.0005,9618,0.7488194108009338,28
0.0364055410027504,15.04,9777,-0.5553986430168152,339,-29.54764498,30.072038650512695,408,0.04,0.0005,9676,0.5618838667869568,28
0.03648456931114197,14.93,9826,0.2784026265144348,340,-29.902056529999996,30.224403381347656,412,0.04,0.0005,9725,1.4427231550216675,28
0.03659975528717041,14.84,9884,0.5195929408073425,341,-30.051016410000003,29.606861114501953,416,0.04,0.0005,9783,0.42119258642196655,28
0.03672933951020241,14.71,9934,0.5995132327079773,343,-30.27503706,28.707761764526367,420,0.04,0.0005,9833,0.502457320690155,28
0.03697405010461807,14.84,9997,-0.28928864002227783,345,-30.30107346,30.199121475219727,424,0.04,0.0005,9896,0.3112587332725525,28
0.03698960319161415,14.85,10056,-0.9151871204376221,365,-29.971499679999997,29.39344024658203,428,0.05,0.0005,9955,0.27091968059539795,27
0.0368901863694191,14.9,10116,0.8279334306716919,367,-29.78767175,28.542007446289062,432,0.05,0.0005,10015,0.9705146551132202,27
0.03704555705189705,14.81,10169,0.44935545325279236,368,-29.750067039999994,29.551050186157227,436,0.05,0.0005,10068,0.24322070181369781,27
0.03739519789814949,14.73,10225,0.1252077966928482,370,-29.884835350000003,29.409534454345703,440,0.05,0.0005,10124,0.4842418432235718,27
0.03783625736832619,14.87,10290,-0.191419318318367,372,-29.539216930000002,30.024749755859375,444,0.05,0.0005,10189,0.39385345578193665,27
0.03804199397563934,14.79,10349,0.4282569885253906,374,-29.630883060000002,29.086809158325195,448,0.05,0.0005,10248,0.8395499587059021,27
0.03819381818175316,14.8,10406,-0.26840442419052124,375,-29.912223209999993,28.749910354614258,452,0.04,0.0005,10305,1.5231398344039917,27
0.038490161299705505,14.78,10466,-0.03564038872718811,377,-29.876537650000003,29.367807388305664,456,0.05,0.0005,10365,0.3572522699832916,27
0.03876939415931702,14.82,10526,-0.004431039094924927,379,-29.847662959999994,29.918182373046875,460,0.05,0.0005,10425,0.45101305842399597,27
0.03884395211935043,14.91,10596,-0.15311795473098755,381,-30.065018109999997,30.123537063598633,464,0.04,0.0005,10495,3.3039114475250244,27
0.03908934071660042,14.99,10657,1.061084508895874,383,-30.180962069999996,29.28778839111328,468,0.04,0.0005,10556,0.25453221797943115,27
0.039828456938266754,15.1,10729,0.8720729947090149,385,-29.884753379999996,29.40604019165039,472,0.05,0.0005,10628,1.5957026481628418,27
0.0404810905456543,14.96,10779,-0.4607117474079132,386,-30.1694776,28.98044204711914,476,0.05,0.0005,10678,0.5291935205459595,27
0.04060517996549606,14.99,10841,0.7857877016067505,388,-29.9851815,28.752666473388672,480,0.06,0.0005,10740,1.1736139059066772,27
0.0407397598028183,14.9,10891,-0.4843522906303406,390,-30.135232180000006,29.978137969970703,484,0.06,0.0005,10790,0.7077597379684448,27
0.040858108550310135,14.94,10953,1.129549264907837,392,-30.4442716,28.63816261291504,488,0.05,0.0005,10852,0.4103148579597473,27
0.0409623384475708,14.84,11011,0.5211828947067261,393,-30.340094139999998,29.367572784423828,492,0.05,0.0005,10910,0.938225507736206,27
0.04100795462727547,14.73,11065,-0.2759304940700531,395,-30.39335787,29.48883819580078,496,0.06,0.0005,10964,0.29135751724243164,27
0.040755704045295715,14.88,11134,-2.170546770095825,397,-30.23679768,29.943984985351562,500,0.06,0.0005,11033,0.188532292842865,28
0.04091184213757515,14.68,11187,-0.7863786220550537,399,-30.702985139999996,31.096235275268555,504,0.05,0.0005,11086,0.5953588485717773,28
0.041119061410427094,14.71,11248,-0.1529758721590042,401,-30.479145759999998,29.89569091796875,508,0.05,0.0005,11147,0.4765753149986267,28
0.04113982245326042,14.8,11306,1.3411197662353516,402,-30.250745119999998,27.72148895263672,512,0.05,0.0005,11205,0.30233234167099,28
0.04123524948954582,14.76,11360,1.799110770225525,404,-30.117797179999997,27.090167999267578,516,0.06,0.0005,11259,1.00693678855896,28
0.04134991765022278,14.78,11412,1.6145941019058228,405,-30.07275629,28.096881866455078,520,0.06,0.0005,11311,0.9776529669761658,28
0.042232315987348557,14.85,11482,0.031150341033935547,408,-29.660616559999998,28.343671798706055,524,0.06,0.0005,11381,2.1153171062469482,28
0.04273759201169014,14.77,11533,-0.3488689064979553,409,-29.94800566,28.867162704467773,528,0.05,0.0005,11432,0.8036317229270935,28
0.04273221641778946,14.71,11587,-0.10278673470020294,411,-30.081752150000003,29.312725067138672,532,0.05,0.0005,11486,0.3160036504268646,28
0.04239931330084801,14.75,11644,2.3339409828186035,412,-30.026415749999998,27.367557525634766,536,0.05,0.0005,11543,2.326490879058838,28
0.042782705277204514,14.72,11697,0.047486335039138794,414,-30.020958600000004,28.069950103759766,540,0.05,0.0005,11596,0.39687633514404297,28
0.043233320116996765,14.73,11763,-0.4214925765991211,416,-30.096680990000003,28.278488159179688,544,0.05,0.0005,11662,0.5865621566772461,28
0.042962513864040375,14.74,11823,-0.3787582516670227,418,-30.101083559999996,29.130046844482422,548,0.05,0.0005,11722,0.47140055894851685,28
0.043188054114580154,15.61,11967,-0.8846547603607178,422,-30.426319049999996,28.98727035522461,552,0.05,0.0005,11866,2.477842092514038,28
0.04317668452858925,15.59,12025,0.6267644166946411,424,-30.5807562,28.93819808959961,556,0.04,0.0005,11924,0.6451117992401123,28
0.04253670200705528,15.61,12087,-0.9310048818588257,426,-30.445955650000002,29.54528045654297,560,0.04,0.0005,11986,0.47142815589904785,28
0.042595941573381424,15.47,12143,-1.8356664180755615,427,-30.329018490000003,28.529277801513672,564,0.05,0.0005,12042,0.3520606458187103,28
0.042166877537965775,15.44,12201,-1.3489164113998413,429,-30.172261419999995,28.70696258544922,568,0.05,0.0005,12100,1.7682580947875977,28
0.041834503412246704,15.29,12258,0.21384765207767487,430,-30.437472900000003,28.7398681640625,572,0.04,0.0005,12157,0.7127583026885986,28
0.04140977934002876,15.31,12310,1.5306421518325806,432,-30.446209860000003,28.690269470214844,576,0.04,0.0005,12209,1.9487028121948242,28
0.04158337041735649,15.25,12366,-0.31761306524276733,433,-30.899747840000003,28.09455108642578,580,0.03,0.0005,12265,0.43360504508018494,28
0.04115070030093193,15.29,12420,-0.8608225584030151,435,-30.657372180000003,28.771141052246094,584,0.03,0.0005,12319,0.43639853596687317,28
0.040947508066892624,15.27,12480,0.4196517765522003,436,-30.6721011,27.928316116333008,588,0.03,0.0005,12379,0.2888890206813812,28
0.04110666364431381,15.29,12540,-0.16048084199428558,438,-30.810608849999994,29.165603637695312,592,0.03,0.0005,12439,0.15274226665496826,28
0.040927987545728683,15.26,12591,0.5722179412841797,440,-31.0121527,27.98036003112793,596,0.02,0.0005,12490,0.5812228918075562,28
0.041342779994010925,15.08,12642,-0.9127954244613647,441,-31.2562887,29.417396545410156,600,0.02,0.0005,12541,0.10712699592113495,28
0.040900468826293945,15.12,12699,-1.0543124675750732,443,-31.118056790000004,29.802139282226562,604,0.02,0.0005,12598,0.21541202068328857,28
0.040522947907447815,15.02,12750,-1.0445728302001953,445,-31.42602065,28.09270668029785,608,0.02,0.0005,12649,0.6978311538696289,28
0.04010698199272156,15.01,12807,-0.07694627344608307,446,-31.43255281,27.954723358154297,612,0.02,0.0005,12706,0.5864291191101074,28
0.039783548563718796,15.06,12866,0.260214239358902,448,-31.77128864,29.625978469848633,616,0.01,0.0005,12765,1.8525978326797485,28
0.0397949144244194,15.09,12921,0.2964963912963867,450,-31.78384023,28.96875762939453,620,0.01,0.0005,12820,0.19118444621562958,28
0.03957131877541542,14.96,12978,1.3966822624206543,451,-32.02601646,27.98412322998047,624,0.01,0.0005,12877,0.7439107894897461,28
0.03913550078868866,15.01,13034,0.7311141490936279,453,-32.040913249999996,29.823158264160156,628,0.01,0.0005,12933,0.411126971244812,28
0.03906956687569618,14.95,13082,1.347139596939087,455,-32.18154164,28.566322326660156,632,0.01,0.0005,12981,0.31506508588790894,28
0.039191339164972305,14.93,13137,0.31056761741638184,456,-32.1656227,29.369403839111328,636,0.01,0.0005,13036,0.523181676864624,28
0.03904614970088005,15.03,13200,-0.10488814115524292,458,-32.00045903,28.763797760009766,640,0.01,0.0005,13099,0.30089855194091797,28
0.03862404823303223,14.99,13262,0.8596051931381226,460,-32.066347900000004,29.475780487060547,644,0.01,0.0005,13161,0.4625149369239807,28
0.03930308297276497,15.0,13323,1.960677981376648,462,-32.06269098,28.202045440673828,648,0.01,0.0005,13222,1.0909584760665894,28
0.039773959666490555,14.12,13379,-0.32037585973739624,464,-31.613486010000006,29.678638458251953,652,0.01,0.0005,13278,0.6861310005187988,28
0.03919024392962456,14.05,13430,1.1373367309570312,465,-31.86111808,28.991897583007812,656,0.01,0.0005,13329,0.920944094657898,28
0.03883131593465805,14.04,13491,0.4904623031616211,467,-31.968704870000007,28.806819915771484,660,0.01,0.0005,13390,0.27589690685272217,28
0.038818031549453735,14.03,13546,-0.6051478385925293,469,-32.04229286,27.712919235229492,664,0.0,0.0005,13445,0.9407459497451782,28
0.03898223862051964,13.97,13598,-0.4554678201675415,470,-32.15087428,28.556703567504883,668,0.0,0.0005,13497,0.27997344732284546,28
0.03906705230474472,13.92,13650,0.2305978685617447,472,-32.3000457,28.40735626220703,672,0.0,0.0005,13549,0.19744181632995605,28
0.03890069201588631,13.98,13708,0.4009578824043274,474,-31.62784996,28.240272521972656,676,0.02,0.0005,13607,1.3237168788909912,28
0.038532041013240814,13.98,13764,-0.7484380006790161,476,-31.633327939999994,28.56710433959961,680,0.02,0.0005,13663,0.2931431531906128,28
0.03834346681833267,14.05,13825,-1.7783540487289429,478,-31.28795968,30.22437286376953,684,0.03,0.0005,13724,0.42362838983535767,28
0.03743641451001167,14.05,13885,-0.037449903786182404,480,-31.097147030000002,28.506694793701172,688,0.03,0.0005,13784,0.12892112135887146,28
0.03697832301259041,14.01,13941,-0.600345253944397,481,-31.07119849,29.34503936767578,692,0.03,0.0005,13840,0.14734894037246704,28
0.03714824095368385,14.06,13997,-0.7791956067085266,483,-30.935270609999996,27.958415985107422,696,0.03,0.0005,13896,0.14990907907485962,28
0.03693398833274841,14.18,14060,-0.49582639336586,485,-30.657359720000002,28.911563873291016,700,0.03,0.0005,13959,1.522629976272583,28
0.03704055771231651,14.18,14117,0.4832896888256073,487,-30.57166225,28.02102279663086,704,0.04,0.0005,14016,0.38891690969467163,28
0.036986567080020905,14.2,14170,1.0584548711776733,488,-30.11157056,28.29174041748047,708,0.05,0.0005,14069,0.2490556836128235,28
0.03717612847685814,14.23,14230,0.9340569972991943,490,-29.957532370000003,27.62112045288086,712,0.05,0.0005,14129,1.2138625383377075,28
0.03773882985115051,14.18,14284,0.1300576776266098,492,-29.997187300000004,28.164785385131836,716,0.05,0.0005,14183,0.3042958974838257,29
0.037947990000247955,14.19,14340,0.32120847702026367,494,-29.74285488,28.561843872070312,720,0.05,0.0005,14239,0.5505721569061279,29
0.0381813608109951,14.2,14398,0.07974672317504883,496,-29.745954209999994,27.365753173828125,724,0.05,0.0005,14297,1.4050085544586182,29
0.03854260593652725,14.12,14446,-0.41115403175354004,497,-29.999307120000005,27.816009521484375,728,0.05,0.0005,14345,0.3530413508415222,29
0.038365744054317474,14.28,14510,-0.439087837934494,499,-29.63006702,28.986806869506836,732,0.05,0.0005,14409,0.3496268391609192,29
0.03840949013829231,14.23,14560,-0.1866009384393692,501,-29.762527079999998,27.703033447265625,736,0.05,0.0005,14459,0.792589545249939,29
0.03859636187553406,14.09,14609,-0.017421558499336243,502,-29.903624920000002,29.29796028137207,740,0.05,0.0005,14508,1.5781900882720947,29
0.03822838142514229,14.05,14667,-0.23497304320335388,504,-30.06794245,27.771961212158203,744,0.05,0.0005,14566,0.31122589111328125,29
0.03885596990585327,14.04,14727,0.5295435190200806,506,-29.794006949999996,26.804262161254883,748,0.05,0.0005,14626,1.6372631788253784,29
0.03933625668287277,14.03,14782,0.4153652787208557,508,-29.76607668,27.8426456451416,752,0.05,0.0005,14681,0.3813883364200592,29
0.03908954933285713,14.1,14840,0.5428891777992249,510,-29.50108557,27.50448226928711,756,0.05,0.0005,14739,0.3116037845611572,29
0.03949561342597008,14.0,14891,0.05788218230009079,511,-29.619241319999997,27.66260528564453,760,0.05,0.0005,14790,0.5456606149673462,29
0.040194522589445114,13.97,14943,-0.6585476994514465,513,-29.75360396,28.110694885253906,764,0.05,0.0005,14842,0.5366705656051636,29
0.040047433227300644,14.06,15004,-0.9127973914146423,515,-29.614081089999996,28.672077178955078,768,0.05,0.0005,14903,1.1916067600250244,29
0.03990236297249794,14.11,15061,-0.4160284996032715,517,-29.61569469,27.474613189697266,772,0.05,0.0005,14960,0.5302168130874634,29
0.039838504046201706,14.07,15115,-0.7636277675628662,518,-30.247378859999998,27.833642959594727,776,0.03,0.0005,15014,0.15658557415008545,29
0.03953828290104866,14.05,15169,-0.6898926496505737,520,-30.12089479,27.730003356933594,780,0.03,0.0005,15068,1.4263725280761719,29
0.03917938843369484,14.0,15225,0.08143920451402664,522,-30.71477928,27.835205078125,784,0.02,0.0005,15124,0.7155619263648987,29
0.03897510841488838,13.9,15275,-0.21034979820251465,523,-30.86170353,27.558462142944336,788,0.02,0.0005,15174,0.2882700562477112,29
0.03873656317591667,13.86,15327,0.543849766254425,525,-31.119757289999992,28.489429473876953,792,0.02,0.0005,15226,1.5538321733474731,29
0.03862655907869339,13.78,15375,0.34641414880752563,526,-31.383969370000003,26.608619689941406,796,0.02,0.0005,15274,2.2951362133026123,29
0.03885781019926071,13.71,15431,-0.008303031325340271,528,-31.671610049999998,27.355594635009766,800,0.02,0.0005,15330,0.27203047275543213,29
