idx,Run0,Run1,Run1
0,0.6666666666666666,0.6333333333333333,0.6666666666666666
10000,1.0,1.0,1.0
20000,0.8333333333333334,0.8333333333333334,0.7333333333333333
30000,0.7,0.7,0.7
40000,0.6666666666666666,0.6,0.7666666666666667
50000,0.6666666666666666,0.36666666666666664,0.9
60000,0.43333333333333335,0.43333333333333335,1.0
70000,0.4666666666666667,0.4666666666666667,0.4666666666666667
80000,0.43333333333333335,0.3,0.5
90000,0.36666666666666664,0.16666666666666666,0.43333333333333335
100000,0.23333333333333334,0.5,0.4
110000,0.23333333333333334,0.2,0.4
120000,0.5,0.13333333333333333,0.4
130000,0.23333333333333334,0.3,0.3333333333333333
140000,0.26666666666666666,0.16666666666666666,0.36666666666666664
150000,0.13333333333333333,0.13333333333333333,0.4
160000,0.16666666666666666,0.3333333333333333,0.3333333333333333
170000,0.16666666666666666,0.13333333333333333,0.3
180000,0.2,0.16666666666666666,0.26666666666666666
190000,0.26666666666666666,0.2,0.4
200000,0.1,0.26666666666666666,0.36666666666666664
210000,0.16666666666666666,0.3,0.23333333333333334
220000,0.13333333333333333,0.3333333333333333,0.2
230000,0.13333333333333333,0.1,0.3
240000,0.1,0.16666666666666666,0.16666666666666666
250000,0.06666666666666667,0.2,0.2
260000,0.1,0.4,0.4
270000,0.1,0.3,0.4
280000,0.06666666666666667,0.16666666666666666,0.2
290000,0.0,0.13333333333333333,0.3
300000,0.1,0.1,0.1
310000,0.23333333333333334,0.9333333333333333,0.16666666666666666
320000,0.13333333333333333,0.16666666666666666,0.2
330000,0.1,0.13333333333333333,0.13333333333333333
340000,0.23333333333333334,0.13333333333333333,0.23333333333333334
350000,0.06666666666666667,0.13333333333333333,0.23333333333333334
360000,0.26666666666666666,0.23333333333333334,0.23333333333333334
370000,0.1,0.2,0.1
380000,0.1,0.3333333333333333,0.2
390000,0.13333333333333333,0.06666666666666667,0.23333333333333334
400000,0.13333333333333333,0.16666666666666666,0.2
410000,0.13333333333333333,0.1,0.16666666666666666
420000,0.13333333333333333,0.1,0.26666666666666666
430000,0.2,0.06666666666666667,0.16666666666666666
440000,0.13333333333333333,0.26666666666666666,0.1
450000,0.2,0.1,0.4666666666666667
460000,0.36666666666666664,0.1,0.16666666666666666
470000,0.26666666666666666,0.13333333333333333,0.06666666666666667
480000,0.2,0.23333333333333334,0.03333333333333333
490000,0.23333333333333334,0.1,0.23333333333333334
500000,0.23333333333333334,0.06666666666666667,0.16666666666666666
