idx,Run0,Run1,Run2
0,55.030562935872005,48.31740865600197,56.656797412874425
10000,9.87940832836243,4.0975650901687,6.374486214409061
20000,4.345713803428649,8.979789328623887,7.501307661686889
30000,5.651365599909635,5.5027200739900195,11.61646260732584
40000,13.724751297687906,11.48192399151606,8.915522183280835
50000,6.073397793005892,6.314752811194158,16.85195921355497
60000,9.807562390382035,11.56215807848658,4.80104218643703
70000,6.025600916477805,10.390305660215521,11.465171059174518
80000,7.207822382883863,10.915787887493583,10.355636173366289
90000,8.205940151179833,11.13749299498417,8.768400928239382
100000,11.171619915897793,9.02682584603964,12.234233431921904
110000,16.224479983035792,11.434492962576707,13.865585040881582
120000,12.722932584208836,10.956598010022569,13.951966335455841
130000,8.125991266392596,8.934374645028,14.090566784236643
140000,11.848901160007587,10.089198545656917,13.379078772137493
150000,12.73185556514557,8.55922287095726,17.14112293688598
160000,11.588047092990879,8.7307086320733,16.644648282872787
170000,13.632653854438269,9.894740578508937,20.042861122357778
180000,12.76744671602793,14.559291983266718,30.794553482224465
190000,8.010014988915515,12.86965411670693,13.956393538521318
200000,16.706118762249687,14.504177436389488,76.45730869759296
210000,13.13499974792461,15.212822232756164,16.4465403475256
220000,17.641731582216188,15.86140203992941,10.647419866687425
230000,22.623668028583538,16.113874559484454,10.533881223285594
240000,13.6721254748549,15.230365680200354,9.19665955379016
250000,15.27531581861335,16.752380262072037,14.435980869743915
260000,17.638557400637698,20.223929789594578,16.021585346838716
270000,10.592908943711635,14.677619685058158,14.704255609907374
280000,27.483807564428353,17.421705566283634,18.89417155699358
290000,12.719085711337685,15.973777968730476,13.652539857827579
300000,16.809679696172477,15.726562815515493,13.19615925392801
310000,16.440186496994126,12.36883314720207,14.435563363550836
320000,19.80721217290226,17.075354274107642,18.600128403442344
330000,15.830277799113954,11.494278445846431,9.524934732082112
340000,18.874170449561404,15.339549377239551,13.856493837146004
350000,16.748553663627057,11.368430721363548,13.617771338484497
