-120.71747,-30.54515,-33.98593,-35.91685,-35.51905
-166.17285,-48.76783,-23.28926,-28.89592,-40.42324
-164.88580,-51.14622,-31.56895,-14.39588,-35.60626
-176.57987,-50.55939,-38.26354,-34.32509,-15.64745
