idx,Run0,Run1,Run2
0,-123.17492741177414,-121.00661273153194,-117.97087382083983
10000,-35.16989244902799,-34.010748652450374,-34.08048634965683
20000,-34.727392806423516,-33.85546430474336,-37.801060915141115
30000,-33.925718071832605,-35.03405893938403,-37.81716041411586
40000,-38.0810289127758,-37.3961273620952,-35.034684217431696
50000,-34.35304581526832,-35.460278102610346,-42.716321329054644
60000,-35.843038558045855,-38.217859843162735,-36.167442669666826
70000,-35.5598491586359,-36.41292417805905,-34.322257814671566
80000,-32.1375535181216,-36.01152906538165,-35.015461738872574
90000,-32.1553989497885,-33.84491950771544,-33.88500853430858
100000,-30.56135791854889,-34.57739832608859,-34.555021350431275
110000,-39.78131886842927,-29.50775757451024,-33.37657411441004
120000,-33.366779241541984,-32.84577126520993,-32.84032456809682
130000,-33.54426231647146,-32.56967376328014,-32.58187094103455
140000,-33.90329755356045,-32.29322743015476,-34.62655274719215
150000,-35.71987632687487,-31.384215382273077,-32.446042769248756
160000,-31.04593501352254,-32.02810896803522,-37.92743912090725
170000,-31.85118895380795,-32.9738172428382,-34.9358359652363
180000,-31.913848617721786,-32.354352138026044,-41.43443953421909
190000,-29.917596433084732,-33.203386277506944,-28.378030297069373
200000,-34.18536007092219,-28.74967415201694,-71.42414714201647
210000,-38.15750454340793,-30.03711731553599,-34.60425241479342
220000,-40.831046467399,-28.70893213568439,-34.31838652357025
230000,-43.59032551925395,-29.36915170710049,-35.68022107518848
240000,-32.99603047321204,-30.828973550205365,-33.16346761310184
250000,-35.10081252942766,-30.858533721935906,-29.53861173794029
260000,-37.788401507631335,-32.51474474022978,-28.534640403447572
270000,-35.037618619742915,-24.82753060036813,-27.894594034268177
280000,-40.80609547527555,-29.390764823401188,-31.793105100325153
290000,-31.849555842244133,-25.295492519673534,-28.893208130065414
300000,-31.219872848211505,-24.962297644398998,-31.205011762212585
310000,-37.16777995332309,-29.377422497114207,-26.174549722428083
320000,-34.37613002522259,-28.182435916619887,-31.4908581204384
330000,-35.53851119934661,-30.83691347712486,-34.65694514558551
340000,-37.53624629039532,-26.77158201142201,-29.56943351238084
350000,-36.22236194570555,-27.859042841998857,-28.465370485060134
360000,-34.43499457962548,-27.188382504668414,-30.106667742496086
370000,-35.79127787373582,-28.241175273473434,-31.926363567450316
380000,-35.7255273263298,-26.68918291009289,-27.687776202260164
390000,-35.65908225089122,-28.0339059855141,-30.49306774482792
