idx,Run0,Run1,Run2
0,-134.0078252512396,-128.00239875591762,-126.47811601178195
10000,-36.19033007188156,-34.05346681849628,-33.10883172965437
20000,-37.74612414682708,-34.84567684414119,-35.622179747345704
30000,-38.86760035073668,-34.74225747979639,-39.092972005813735
40000,-37.08552762683064,-36.269416263152294,-33.229950310233434
50000,-33.872960947940584,-33.443031528557235,-34.75961949455506
60000,-35.87459919832857,-36.338288866314656,-36.86269342574551
70000,-36.89980789920116,-33.51596621410745,-35.70905935937396
80000,-34.433822881384366,-35.45474145767003,-35.56703454214251
90000,-34.75847886253711,-32.82456360026034,-31.31023051091279
100000,-35.14411728108094,-32.696984196460285,-34.3140700486212
110000,-35.38976226597045,-30.280796343715526,-31.189791759286514
120000,-35.2827206115099,-32.01788571174552,-33.586760557263126
130000,-35.86786132644958,-33.55288772499532,-34.34775810037725
140000,-37.344073813740124,-36.1284523828271,-32.47792679738879
150000,-34.814205270244734,-30.715396383049786,-32.55343369296976
160000,-35.29917782783408,-32.76133998081359,-28.518456912561145
170000,-39.89823319332827,-33.8596705157851,-31.75821635514912
180000,-34.73595375340845,-33.18920219433613,-26.83525464879781
190000,-34.9673394797371,-33.06728649386217,-29.67959754340095
200000,-35.02207124904383,-33.22865033928978,-32.28181864037237
210000,-35.831855959034755,-28.83241423458657,-31.50310793269474
220000,-37.01843151132578,-29.69375236180531,-28.249844835048595
230000,-38.433534231821426,-31.188021274657775,-29.856177509377822
240000,-33.310236290812774,-34.391704697816984,-29.270627937702347
250000,-35.220016376017306,-31.245882497780777,-30.30473150388208
260000,-36.782924476761146,-33.14673000169644,-32.48936734801094
270000,-36.61339002367704,-30.283652146595987,-29.17395112271374
280000,-36.28962765705465,-32.9925106990182,-30.5093100270929
290000,-38.240175546946084,-33.2647669879075,-29.017159708427688
300000,-41.24989307645559,-30.07408284171012,-30.17432899140372
310000,-38.27924547809157,-28.482954371488766,-29.771990835101576
320000,-38.547596456542095,-32.40955777370687,-32.68961420373159
330000,-39.52239293118337,-34.876043405268696,-30.56655677458125
340000,-36.99234180211559,-33.85874772927208,-28.063731361588165
350000,-34.1964350295192,-33.564327604077974,-29.57689071135493
360000,-34.67369828174137,-29.814536962529235,-32.243723451490666
370000,-36.84945130050573,-29.782419866229528,-28.216194952461446
380000,-36.7313958837595,-30.361524124251048,-30.399325125492638
390000,-34.98313980108083,-30.66969709772596,-25.172140831850324
400000,-34.99939314470653,-32.28386145658169,-28.771677068923697
410000,-33.2620418310949,-33.00229518005527,-33.118530165899585
420000,-34.020999383978605,-31.203561100784626,-29.782439618614585
430000,-35.470469790371205,-29.190308984858987,-26.14308324985669
440000,-32.00410709920481,-31.90824023942372,-27.92212126878248
450000,-33.80570669609361,-32.46543755299592,-25.687418390283785
460000,-35.15232992329675,-34.10626029536291,-28.176858344527435
470000,-33.267004454353646,-30.622338705520107,-24.649030250364902
480000,-32.628438108638214,-35.46771360258449,-30.591919173676093
490000,-33.881695194326696,-31.942838958560902,-26.54905803742444
500000,-37.063304533149015,-32.08813512576657,-26.338599177920614
