idx,Run0
0,63.46669436742371
10000,3.421559425845969
20000,9.365468583162945
30000,11.384100327308875
40000,9.745853484572464
50000,10.51150839586559
60000,10.311947967505414
70000,10.506154320259583
80000,18.28580906405298
90000,14.212472443925332
100000,13.051843441146097
110000,13.001680514218265
120000,14.28871943238492
130000,17.94228806120697
140000,13.515412898008957
150000,12.008628224443218
160000,14.056290700744132
170000,14.363509175329947
180000,13.60907440564688
190000,18.793283737317775
200000,13.878407056281493
210000,13.07538143712334
220000,12.930803828197366
230000,17.294145590813958
240000,24.39265175903395
250000,15.245779315227812
260000,17.154741485988286
270000,26.19790088257674
280000,14.473950667738345
290000,11.482370091584642
300000,11.781873000921342
310000,12.09333502058232
320000,11.601864595479128
330000,11.126565726340228
340000,14.973107969895427
350000,10.626034020166445
360000,13.091130568715116
370000,11.815394070662538
380000,21.763565479615405
390000,8.258359187380073
400000,11.30050274342578
410000,12.038936739885386
420000,12.270642088238843
430000,11.97463748474362
440000,13.57626725494034
450000,10.591485375648507
460000,11.325511708464814
470000,10.954646488867589
480000,10.73194504046617
490000,11.045576925855935
500000,7.667316638228533
