idx,Run0,Run1,Run2
0,0.7,0.7666666666666667,0.8
10000,1.0,1.0,1.0
20000,1.0,1.0,1.0
30000,1.0,1.0,0.9666666666666667
40000,1.0,1.0,0.9666666666666667
50000,1.0,1.0,0.9666666666666667
60000,1.0,1.0,0.9666666666666667
70000,1.0,1.0,0.9
80000,1.0,0.9666666666666667,1.0
90000,1.0,0.9666666666666667,0.9
100000,1.0,0.9333333333333333,0.9333333333333333
110000,1.0,0.8666666666666667,0.8666666666666667
120000,1.0,0.9666666666666667,1.0
130000,1.0,0.9666666666666667,0.9333333333333333
140000,0.9666666666666667,0.9666666666666667,0.9
150000,0.9666666666666667,0.8666666666666667,0.9333333333333333
160000,0.9666666666666667,0.9333333333333333,0.8333333333333334
170000,0.9666666666666667,1.0,0.8333333333333334
180000,1.0,0.9666666666666667,0.7
190000,0.9333333333333333,0.9666666666666667,0.8333333333333334
200000,0.9333333333333333,0.8666666666666667,0.9666666666666667
210000,1.0,0.8666666666666667,0.9333333333333333
220000,0.9333333333333333,0.8333333333333334,0.7666666666666667
230000,1.0,0.8,0.8333333333333334
240000,0.9,0.8,0.8
250000,0.9666666666666667,0.8333333333333334,0.9
260000,0.9666666666666667,0.8,1.0
270000,0.9666666666666667,0.9,0.8666666666666667
280000,0.9,0.9,0.8666666666666667
290000,0.9666666666666667,0.9333333333333333,0.8
300000,1.0,0.9333333333333333,0.8
310000,1.0,0.8,0.7666666666666667
320000,0.9666666666666667,0.9333333333333333,0.9666666666666667
330000,0.9666666666666667,0.9,0.8
340000,1.0,0.9333333333333333,0.8
350000,0.9333333333333333,1.0,0.8
360000,0.9333333333333333,0.8,0.8666666666666667
370000,1.0,0.8,0.8
380000,0.9333333333333333,0.8333333333333334,0.8
390000,0.9333333333333333,0.8666666666666667,0.6666666666666666
400000,0.9666666666666667,0.8666666666666667,0.8333333333333334
410000,0.8666666666666667,0.9,0.9
420000,0.9,0.7333333333333333,0.9
430000,0.9333333333333333,0.8,0.7
440000,0.8333333333333334,0.8666666666666667,0.7666666666666667
450000,1.0,0.9,0.7
460000,0.9333333333333333,0.9,0.8333333333333334
470000,0.8666666666666667,0.8,0.7333333333333333
480000,0.8,1.0,0.8333333333333334
490000,0.9333333333333333,0.7666666666666667,0.7
500000,0.9666666666666667,0.8666666666666667,0.7333333333333333
