idx,Run0,Run1
1020000,-38.762224216383586,-13.523736767410197
1030000,-37.157243726813775,-13.541072879427407
1040000,-37.11950251899335,-15.315287387345709
1050000,-39.16312520110477,-13.31868521587893
1060000,-37.293197544142906,-13.220431615895913
1070000,-37.34344930563982,-13.31318012589005
1080000,-37.018095479871135,-13.166491521616814
1090000,-36.854077863929696,-13.147815755773227
1100000,-37.231980548959584,-13.316481711483265
1110000,-37.21857234161476,-13.284458147734535
1120000,-36.94358657411051,-13.422920352876169
1130000,-36.788493002594244,-15.982810204235555
1140000,-37.14823117689213,-13.607234202951076
1150000,-37.28970154658714,-13.294049997413856
1160000,-37.06059789586934,-13.380831827291997
1170000,-36.640477395074406,-13.401949423900005
1180000,-37.20084199770054,-13.202528563998374
1190000,-36.959394257539564,-13.233353602180948
1200000,-36.992902271489314,-20.148736608020677
1210000,-37.2374678978337,-13.316185322938757
1220000,-37.029673080514335,-13.535890025114021
1230000,-37.03052565926579,-13.193706382814206
1240000,-41.96246691549967,-20.355641422736614
1250000,-39.95354568222154,-13.474375794438021
1260000,-37.30860065496272,-13.502713643005228
1270000,-39.77473714517017,-13.457554525988284
1280000,-37.82365139739052,-13.326623405039685
1290000,-37.314413342404336,-13.118111646493265
1300000,-37.17728147675701,-16.118521951175893
1310000,-38.87940401550964,-13.36717638357601
1320000,-37.158808530241615,-13.479618133077674
1330000,-37.817465700604096,-13.384804551344605
1340000,-37.014156005171344,-13.651067158548049
1350000,-37.173088996971984,-13.187514082015651
1360000,-37.0928108770785,-13.270318628172479
1370000,-38.3138870551171,-13.265192199330244
1380000,-38.93595055739185,-13.16464425388666
1390000,-37.401329026460125,-13.626351350895655
1400000,-37.0062977109234,-13.700740868897476
1410000,-37.680383322540344,-13.370278189530726
1420000,-36.896982950207025,-13.243176900550715
1430000,-37.31904821648543,-13.440706611536386
1440000,-41.25028807659234,-13.392566510102913
1450000,-36.95498243541541,-15.87440384332513
1460000,-37.631104161002085,-13.327970559737173
1470000,-38.124498879488925,-13.138354500037071
1480000,-37.05126577497979,-13.335243402160044
1490000,-37.0962141372853,-13.224042376222355
1500000,-37.36540852273836,-13.574350934951287
1510000,-39.03272451293821,-13.205347671213016
1520000,-39.248367935833365,-13.32412170474402
1530000,-39.73991530834169,-18.257093413220492
1540000,-37.43809813811798,-22.619637273687736
1550000,-37.615058521266896,-24.943511821573807
1560000,-37.23739635372733,-13.469996230965814
1570000,-38.290251501602754,-22.4434754559699
1580000,-41.084330708414775,-20.62183304018141
1590000,-41.34601436551006,-13.580366894129671
1600000,-40.95949512642867,-16.515005891286037
1610000,-37.88604831172848,-24.52410233179128
1620000,-37.51233393078807,-17.602549008681482
1630000,-41.06028777066807,-14.870567876191457
1640000,-39.5952633287469,-15.284977915250547
1650000,-39.834091383552604,-16.261438384986636
1660000,-38.95830617773402,-20.13499659808973
1670000,-41.96351005296732,-17.973941999545936
1680000,-38.20169457474828,-19.918470820995278
1690000,-44.067632752387304,-24.710645319772166
1700000,-40.4474553173657,-20.420071022332944
1710000,-39.20564191135373,-32.14581939009694
1720000,-39.96978276981133,-23.70373734112239
1730000,-37.94277849630165,-29.061264017928544
1740000,-37.28852722539594,-13.50777615544669
1750000,-37.90807028937125,-20.12837670252025
1760000,-59.802640851838305,-20.496702061721248
1770000,-43.61304685679156,-32.725475315226284
1780000,-48.837034787582176,-22.932303777668892
1790000,-48.89248106708279,-19.6259977447471
1800000,-59.91365828328684,-25.59541261305159
1810000,-48.69092074568095,-34.62325641003155
1820000,-48.392359954333784,-32.39566090325716
1830000,-49.486908527883955,-30.309800080879782
1840000,-49.58940171077741,-28.532258332650876
1850000,-50.28281807327557,-19.86523466203985
1860000,-47.98804639397016,-35.15260187759783
1870000,-49.08584321705355,-24.222783249946357
1880000,-48.099653209107146,-25.60644302003923
1890000,-49.66254581981416,-20.808965604087994
1900000,-49.67429752400372,-17.674664501895904
1910000,-55.68405516512662,-24.138220265713418
1920000,-49.63560868687637,-20.8417148122716
1930000,-50.31283328362041,-27.42823346134397
1940000,-49.60424026399706,-19.507615826279178
1950000,-49.60948131306307,-22.056823558791997
1960000,-44.466621835896,-22.541829098338056
1970000,-67.09033054682352,-16.11639846428942
1980000,-54.6004529198561,-17.149137597046142
1990000,-49.640475900152914,-22.515872879198916
2000000,-57.12790994442342,-22.77345377174752
2000000,-57.129806837876636,-26.762471215930784
