idx,Run0,Run1
0,0.0,0.0
10000,0.0,0.0
20000,0.0,0.4422166387140533
30000,0.0,0.0
40000,0.0,0.0
50000,0.0,0.0
60000,0.0,0.0
70000,0.29999999999999993,0.0
80000,0.0,0.0
90000,0.0,0.0
100000,0.0,0.0
110000,0.0,0.0
120000,0.0,0.0
130000,0.0,0.0
140000,0.0,0.0
150000,0.0,0.0
160000,0.0,0.0
170000,0.0,0.0
180000,0.0,0.0
190000,0.0,0.0
200000,0.0,0.0
210000,0.0,0.0
220000,0.29999999999999993,0.0
230000,0.0,0.0
240000,0.0,0.0
250000,0.0,0.0
260000,0.0,0.3
270000,0.0,0.0
280000,0.0,0.0
290000,0.0,0.0
300000,0.0,0.0
310000,0.0,0.0
320000,0.0,0.0
330000,0.0,0.0
340000,0.0,0.0
350000,0.0,0.0
360000,0.0,0.0
370000,0.29999999999999993,0.0
380000,0.0,0.0
390000,0.0,0.0
400000,0.0,0.0
410000,0.0,0.0
420000,0.0,0.0
430000,0.0,0.0
440000,0.0,0.0
450000,0.0,0.0
460000,0.0,0.0
470000,0.0,0.0
480000,0.0,0.0
490000,0.0,0.0
500000,0.0,0.0
510000,0.0,0.0
520000,0.0,0.0
530000,0.24944382578492943,0.0
540000,0.24944382578492943,0.33993463423951903
550000,0.0,0.29999999999999993
560000,0.33993463423951903,0.4
570000,0.0,0.0
580000,0.0,0.3726779962499649
590000,0.33993463423951903,0.0
600000,0.0,0.29999999999999993
610000,0.0,0.42295258468165065
620000,0.0,0.4714045207910316
630000,0.0,0.45825756949558394
640000,0.0,0.4
650000,0.0,0.4
660000,0.0,0.45825756949558394
670000,0.33993463423951903,0.4955356249106168
680000,0.42295258468165065,0.44221663871405337
690000,0.0,0.5
700000,0.0,0.4422166387140533
710000,0.33993463423951903,0.4
720000,0.24944382578492943,0.4229525846816506
730000,0.0,0.4422166387140533
740000,0.0,0.5
750000,0.4,0.4955356249106168
760000,0.42295258468165065,0.4422166387140533
770000,0.3726779962499649,0.4422166387140533
780000,0.4,0.3726779962499649
790000,0.24944382578492943,0.37267799624996495
800000,0.33993463423951903,0.3726779962499649
810000,0.33993463423951903,0.3726779962499649
820000,0.3726779962499649,0.4955356249106168
830000,0.33993463423951903,0.3726779962499649
840000,0.0,0.4229525846816506
850000,0.33993463423951903,0.4955356249106168
860000,0.33993463423951903,0.0
870000,0.48989794855663565,0.4714045207910317
880000,0.42295258468165065,0.4714045207910317
890000,0.33993463423951903,0.45825756949558394
900000,0.45825756949558394,0.4955356249106168
910000,0.45825756949558394,0.4898979485566357
920000,0.4,0.4955356249106168
930000,0.4,0.4714045207910317
940000,0.42295258468165065,0.4229525846816506
950000,0.4714045207910317,0.45825756949558394
960000,0.42295258468165065,0.4714045207910317
970000,0.45825756949558394,0.48189440982669857
980000,0.45825756949558394,0.4818944098266986
990000,0.33993463423951903,0.5
1000000,0.42295258468165065,0.37267799624996495
1010000,0.42295258468165065,0.37267799624996495
1020000,0.45825756949558394,0.3
1030000,0.4714045207910317,0.37267799624996495
1040000,0.4714045207910317,0.37267799624996495
1050000,0.0,0.3
1060000,0.48989794855663565,0.0
1070000,0.4714045207910317,0.4422166387140533
1080000,0.48989794855663565,0.0
1090000,0.4714045207910317,0.3
1100000,0.48989794855663565,0.3
1110000,0.48989794855663565,0.0
1120000,0.48989794855663565,0.0
1130000,0.48989794855663565,0.3
1140000,0.45825756949558394,0.0
1150000,0.48989794855663565,0.0
1160000,0.48989794855663565,0.0
1170000,0.48989794855663565,0.0
1180000,0.48989794855663565,0.0
1190000,0.42295258468165065,0.0
1200000,0.48989794855663565,0.3
1210000,0.48989794855663565,0.0
1220000,0.4714045207910317,0.37267799624996495
1230000,0.48989794855663565,0.0
1240000,0.48989794855663565,0.37267799624996495
1250000,0.48989794855663565,0.0
1260000,0.48989794855663565,0.0
1270000,0.45825756949558394,0.0
1280000,0.4,0.0
1290000,0.48989794855663565,0.0
1300000,0.48989794855663565,0.24944382578492943
1310000,0.4714045207910317,0.0
1320000,0.45825756949558394,0.0
1330000,0.48989794855663565,0.0
1340000,0.48989794855663565,0.4714045207910317
1350000,0.48989794855663565,0.3726779962499649
1360000,0.48989794855663565,0.0
1370000,0.45825756949558394,0.24944382578492943
1380000,0.45825756949558394,0.0
1390000,0.48989794855663565,0.0
1400000,0.48989794855663565,0.0
1410000,0.48989794855663565,0.4422166387140533
1420000,0.48989794855663565,0.0
1430000,0.48989794855663565,0.0
1440000,0.0,0.0
1450000,0.48989794855663565,0.3
1460000,0.48989794855663565,0.0
1470000,0.45825756949558394,0.3
