0.00000,0.88667,0.88667,0.69333,0.05333
0.00000,0.21333,0.62000,0.68667,0.48667
0.00000,0.00000,0.21333,0.48000,0.45333
0.00000,0.00000,0.04000,0.00000,0.27333
