idx,Run0,Run1
0,0.0,0.0
10000,0.0,0.0
20000,0.0,0.0
30000,0.0,0.0
40000,0.0,0.33993463423951903
50000,0.3,0.0
60000,0.0,0.4818944098266986
70000,0.44221663871405337,0.4898979485566357
80000,0.44221663871405337,0.3
90000,0.44221663871405337,0.4229525846816506
100000,0.3726779962499649,0.48189440982669857
110000,0.29999999999999993,0.3
120000,0.44221663871405337,0.0
130000,0.29999999999999993,0.0
140000,0.44221663871405337,0.49888765156985887
150000,0.44221663871405337,0.44221663871405326
160000,0.44221663871405337,0.0
170000,0.44221663871405337,0.0
180000,0.44221663871405337,0.4000000000000001
190000,0.44221663871405337,0.4000000000000001
200000,0.44221663871405337,0.49553562491061676
210000,0.44221663871405337,0.3726779962499649
220000,0.44221663871405337,0.24944382578492943
230000,0.4,0.48189440982669857
240000,0.44221663871405337,0.3
250000,0.44221663871405337,0.33993463423951903
260000,0.44221663871405337,0.33993463423951903
270000,0.3726779962499649,0.33993463423951903
280000,0.44221663871405337,0.5
290000,0.44221663871405337,0.5
300000,0.44221663871405337,0.4229525846816506
310000,0.44221663871405337,0.3
320000,0.44221663871405337,0.0
330000,0.44221663871405337,0.33993463423951903
340000,0.44221663871405337,0.33993463423951903
350000,0.44221663871405337,0.0
360000,0.29999999999999993,0.48189440982669857
370000,0.3726779962499649,0.33993463423951903
380000,0.44221663871405337,0.0
390000,0.3,0.5
400000,0.44221663871405337,0.0
410000,0.3726779962499649,0.0
420000,0.44221663871405337,0.0
430000,0.44221663871405337,0.0
440000,0.44221663871405337,0.0
450000,0.44221663871405337,0.42295258468165065
460000,0.44221663871405337,0.24944382578492943
470000,0.24944382578492943,0.3
480000,0.24944382578492943,0.48189440982669857
490000,0.3726779962499649,0.0
500000,0.44221663871405337,0.3
510000,0.44221663871405337,0.3
520000,0.44221663871405337,0.0
530000,0.44221663871405337,0.0
540000,0.44221663871405337,0.0
550000,0.44221663871405337,0.0
560000,0.44221663871405337,0.0
570000,0.0,0.33993463423951903
580000,0.44221663871405337,0.0
590000,0.44221663871405337,0.0
600000,0.44221663871405337,0.33993463423951903
610000,0.44221663871405337,0.33993463423951903
620000,0.3726779962499649,0.33993463423951903
630000,0.44221663871405337,0.3
640000,0.44221663871405337,0.0
650000,0.44221663871405337,0.48189440982669857
660000,0.44221663871405337,0.24944382578492943
670000,0.44221663871405337,0.24944382578492943
680000,0.44221663871405337,0.0
690000,0.44221663871405337,0.33993463423951903
700000,0.44221663871405337,0.33993463423951903
710000,0.44221663871405337,0.0
720000,0.44221663871405337,0.0
730000,0.3726779962499649,0.0
740000,0.44221663871405337,0.0
750000,0.44221663871405337,0.0
760000,0.44221663871405337,0.0
770000,0.44221663871405337,0.0
780000,0.44221663871405337,0.0
790000,0.44221663871405337,0.0
800000,0.3726779962499649,0.0
810000,0.44221663871405337,0.42295258468165065
820000,0.44221663871405337,0.0
830000,0.44221663871405337,0.0
840000,0.44221663871405337,0.33993463423951903
850000,0.44221663871405337,0.0
860000,0.44221663871405337,0.0
870000,0.44221663871405337,0.0
880000,0.44221663871405337,0.0
890000,0.3726779962499649,0.0
900000,0.44221663871405337,0.33993463423951903
910000,0.4,0.0
920000,0.44221663871405337,0.45825756949558405
930000,0.44221663871405337,0.0
940000,0.44221663871405337,0.33993463423951903
950000,0.44221663871405337,0.0
960000,0.44221663871405337,0.0
970000,0.0,0.44221663871405326
980000,0.3726779962499649,0.4955356249106168
990000,0.44221663871405337,0.0
1000000,0.44221663871405337,0.37267799624996495
1010000,0.44221663871405337,0.33993463423951903
1020000,0.4,0.0
1030000,0.44221663871405337,0.0
1040000,0.44221663871405337,0.3
1050000,0.3726779962499649,0.0
1060000,0.44221663871405337,0.0
1070000,0.44221663871405337,0.0
1080000,0.44221663871405337,0.0
1090000,0.44221663871405337,0.0
1100000,0.44221663871405337,0.0
1110000,0.44221663871405337,0.0
1120000,0.44221663871405337,0.0
1130000,0.44221663871405337,0.33993463423951903
1140000,0.44221663871405337,0.0
1150000,0.44221663871405337,0.0
1160000,0.44221663871405337,0.0
1170000,0.44221663871405337,0.0
1180000,0.44221663871405337,0.0
1190000,0.44221663871405337,0.0
1200000,0.44221663871405337,0.48189440982669857
1210000,0.44221663871405337,0.0
1220000,0.44221663871405337,0.0
1230000,0.44221663871405337,0.0
1240000,0.0,0.48189440982669857
1250000,0.3726779962499649,0.0
1260000,0.44221663871405337,0.0
1270000,0.3726779962499649,0.0
1280000,0.44221663871405337,0.0
1290000,0.44221663871405337,0.0
1300000,0.44221663871405337,0.33993463423951903
1310000,0.3726779962499649,0.0
