idx,Run0,Run1
0,1.0,0.0
10000,1.0,1.0
20000,1.0,1.0
30000,1.0,1.0
40000,1.0,1.0
50000,1.0,0.9
60000,1.0,1.0
70000,1.0,0.9
80000,1.0,1.0
90000,1.0,1.0
100000,1.0,1.0
110000,1.0,1.0
120000,1.0,1.0
130000,1.0,1.0
140000,1.0,0.8666666666666667
150000,1.0,1.0
160000,1.0,1.0
170000,1.0,1.0
180000,1.0,1.0
190000,1.0,1.0
200000,1.0,1.0
210000,1.0,1.0
220000,1.0,1.0
230000,1.0,1.0
240000,1.0,1.0
250000,0.8333333333333334,1.0
260000,1.0,1.0
270000,1.0,1.0
280000,1.0,1.0
290000,1.0,1.0
300000,1.0,1.0
310000,1.0,1.0
320000,1.0,1.0
330000,1.0,1.0
340000,1.0,1.0
350000,1.0,1.0
360000,1.0,1.0
370000,0.8666666666666667,1.0
380000,1.0,1.0
390000,1.0,1.0
400000,1.0,1.0
410000,1.0,1.0
420000,1.0,1.0
430000,1.0,1.0
440000,1.0,1.0
450000,1.0,1.0
460000,1.0,1.0
470000,1.0,1.0
480000,0.8333333333333334,1.0
490000,1.0,1.0
500000,1.0,1.0
510000,1.0,0.8333333333333334
520000,1.0,1.0
530000,1.0,1.0
540000,0.9333333333333333,0.8666666666666667
550000,1.0,0.9
560000,1.0,1.0
570000,0.8333333333333334,1.0
580000,0.8666666666666667,0.4666666666666667
590000,1.0,0.6333333333333333
600000,0.7333333333333333,0.43333333333333335
610000,0.8666666666666667,0.06666666666666667
620000,1.0,0.4
630000,0.8666666666666667,0.26666666666666666
640000,0.5666666666666667,0.4
650000,0.5666666666666667,0.43333333333333335
660000,0.7666666666666667,0.3333333333333333
670000,0.5,0.26666666666666666
680000,0.8666666666666667,0.3
690000,0.5666666666666667,0.2
700000,0.5,0.0
710000,0.6333333333333333,0.23333333333333334
720000,0.6333333333333333,0.06666666666666667
730000,0.5,0.13333333333333333
740000,0.5,0.0
750000,0.5,0.2
760000,0.5,0.0
770000,0.5666666666666667,0.0
780000,0.5,0.0
790000,0.5,0.0
800000,0.7666666666666667,0.1
810000,0.6333333333333333,0.16666666666666666
820000,0.5,0.06666666666666667
830000,0.5,0.06666666666666667
840000,0.5,0.2
850000,0.5,0.0
860000,0.6333333333333333,0.0
870000,0.5,0.0
880000,0.5,0.0
890000,0.6666666666666666,0.1
900000,0.5,0.0
910000,0.5666666666666667,0.0
920000,0.5,0.5666666666666667
930000,0.5,0.0
940000,0.6333333333333333,0.0
950000,0.5,0.0
960000,0.5,0.0
970000,0.7666666666666667,0.23333333333333334
980000,0.6333333333333333,0.2
990000,0.5,0.26666666666666666
1000000,0.5,0.0
1010000,0.5,0.0
1020000,0.5,0.0
1030000,0.5,0.0
1040000,0.5,0.06666666666666667
1050000,0.9333333333333333,0.0
1060000,0.5,0.1
1070000,0.5,0.1
1080000,0.5,0.0
1090000,0.5,0.0
1100000,0.5,0.0
1110000,0.5,0.0
1120000,0.5,0.0
1130000,0.5,0.0
1140000,0.5,0.0
1150000,0.5,0.0
1160000,0.5,0.0
1170000,0.5,0.0
1180000,0.5,0.0
1190000,0.5,0.0
1200000,0.5,0.2
1210000,0.5,0.0
1220000,0.5,0.0
1230000,0.5,0.0
1240000,0.6333333333333333,0.26666666666666666
1250000,0.6333333333333333,0.0
1260000,0.5,0.13333333333333333
1270000,0.7,0.0
1280000,0.6333333333333333,0.0
1290000,0.5,0.0
1300000,0.5,0.26666666666666666
1310000,0.7666666666666667,0.0
1320000,0.5,0.0
1330000,0.5,0.0
1340000,0.5,0.0
1350000,0.5,0.0
1360000,0.5,0.0
1370000,0.8333333333333334,0.0
1380000,0.5,0.1
1390000,0.5,0.0
1400000,0.5,0.0
1410000,0.5,0.0
1420000,0.5,0.0
1430000,0.5,0.16666666666666666
1440000,1.0,0.0
1450000,0.5,0.0
1460000,0.5,0.0
1470000,0.5,0.0
1480000,0.5,0.0
1490000,0.5,0.0
1500000,0.5,0.0
1510000,0.5,0.0
1520000,0.5,0.0
1530000,0.5,0.0
1540000,0.5,0.0
1550000,0.5,0.0
1560000,0.5,0.0
1570000,0.5,0.0
1580000,0.5,0.2
1590000,0.5,0.13333333333333333
1600000,0.5,0.06666666666666667
1610000,0.5,0.0
1620000,0.5,0.0
1630000,0.7,0.0
1640000,0.5,0.0
1650000,0.6333333333333333,0.0
1660000,0.5,0.0
1670000,0.6333333333333333,0.0
1680000,0.5,0.0
1690000,1.0,0.0
1700000,0.5,0.0
1710000,0.7666666666666667,0.26666666666666666
1720000,0.5,0.0
1730000,0.5,0.13333333333333333
1740000,0.6333333333333333,0.0
1750000,0.5,0.13333333333333333
1760000,0.6333333333333333,0.13333333333333333
1770000,0.7,0.4666666666666667
1780000,1.0,0.0
1790000,1.0,0.0
1800000,1.0,0.0
1810000,1.0,0.06666666666666667
1820000,1.0,0.2
1830000,1.0,0.0
1840000,1.0,0.0
1850000,1.0,0.0
1860000,1.0,0.8
1870000,1.0,0.0
1880000,1.0,0.0
1890000,1.0,0.13333333333333333
1900000,1.0,0.0
1910000,1.0,0.16666666666666666
1920000,1.0,0.06666666666666667
1930000,1.0,0.2
1940000,1.0,0.26666666666666666
1950000,1.0,0.0
1960000,1.0,0.06666666666666667
1970000,1.0,0.0
1980000,1.0,0.0
1990000,1.0,0.13333333333333333
2000000,1.0,0.1
2000000,1.0,0.1
