train/ent_coef,time/time_elapsed,rollout/success_rate,train/actor_loss,train/ent_coef_loss,train/learning_rate,time/fps,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,time/total_timesteps,rollout/ep_rew_mean
0.5015792846679688,90,0.0,39.317359924316406,-1.361661434173584,0.0005,22,8.776226043701172,31.15625,1893,64,1994,-47.016758953125
0.47402629256248474,94,0.0,38.43665313720703,-1.4767134189605713,0.0005,22,7.8288044929504395,31.147058823529413,2017,68,2118,-47.26657317647059
0.45320242643356323,96,0.0,38.9188232421875,-1.3532381057739258,0.0005,22,8.464082717895508,30.833333333333332,2119,72,2220,-47.44314484722222
0.3937523066997528,106,0.0,37.00680923461914,-1.4519978761672974,0.0005,24,5.224545478820801,33.8421052631579,2471,76,2572,-49.113535776315786
0.36601749062538147,112,0.0,38.19185256958008,-1.3089394569396973,0.0005,24,5.205607891082764,34.475,2657,80,2758,-49.2718263375
0.34453409910202026,116,0.0,39.29608154296875,-1.5437126159667969,0.0005,25,2.9060282707214355,34.69047619047619,2813,84,2914,-49.25323147619048
0.2685019373893738,133,0.0,43.36414337158203,-1.7423762083053589,0.0005,26,4.1315202713012695,40.04545454545455,3423,88,3524,-51.43770080681818
0.2604728639125824,135,0.0,43.06407165527344,-1.776292324066162,0.0005,26,5.3523268699646,39.108695652173914,3497,92,3598,-51.261910891304346
0.24205507338047028,140,0.0,43.41094970703125,-1.589267611503601,0.0005,26,3.7719321250915527,39.333333333333336,3675,96,3776,-51.526325843749994
0.22152844071388245,146,0.0,42.59483337402344,-1.878363013267517,0.0005,27,8.812540054321289,39.91,3890,100,3991,-51.70459019
0.21551601588726044,147,0.0,43.05937957763672,-1.9502208232879639,0.0005,27,5.960559844970703,38.13,3956,104,4057,-50.96106069
0.20416273176670074,151,0.0,42.1475944519043,-2.0987818241119385,0.0005,27,6.34672737121582,38.06,4083,108,4184,-51.19035067
0.19492924213409424,154,0.0,42.90591812133789,-2.108431339263916,0.0005,27,4.1918182373046875,37.25,4190,112,4291,-50.963069029999986
0.18588151037693024,157,0.0,42.89753723144531,-1.8569992780685425,0.0005,27,4.883718490600586,37.53,4298,116,4399,-51.16114734999999
0.17675204575061798,160,0.0,42.632972717285156,-2.1581897735595703,0.0005,28,7.769399166107178,37.96,4416,120,4517,-51.2407642
0.16655530035495758,164,0.0,42.06282424926758,-1.9789938926696777,0.0005,28,2.1327435970306396,38.89,4558,124,4659,-52.034322429999996
0.1568394899368286,169,0.0,40.67142105102539,-1.5422872304916382,0.0005,28,1.7813044786453247,38.46,4707,128,4808,-51.51473430000001
0.14816683530807495,173,0.0,41.79133605957031,-1.8025586605072021,0.0005,28,1.3434489965438843,39.07,4855,132,4956,-51.92648355
0.14304830133914948,175,0.0,40.125953674316406,-1.9485054016113281,0.0005,28,3.7977867126464844,39.45,4949,136,5050,-51.95186087
0.13862791657447815,177,0.01,41.07091522216797,-1.6541836261749268,0.0005,28,2.9774177074432373,39.14,5032,140,5133,-51.62913667
0.13449876010417938,179,0.02,39.98611831665039,-2.0234694480895996,0.0005,29,0.7686024904251099,38.89,5114,144,5215,-51.12796073000001
0.12855462729930878,181,0.02,41.29676055908203,-1.7615094184875488,0.0005,29,1.6673479080200195,38.86,5230,148,5331,-51.006990989999984
0.1231241524219513,183,0.02,41.21346664428711,-1.6739763021469116,0.0005,29,4.3037519454956055,38.97,5339,152,5440,-51.01621626
0.11880393326282501,184,0.02,40.336708068847656,-2.2754034996032715,0.0005,29,1.9102729558944702,39.14,5429,156,5530,-51.15270699999999
0.11296311765909195,187,0.02,41.282196044921875,-2.094027280807495,0.0005,30,2.64096736907959,38.0,5558,160,5659,-51.057407149999996
0.1094479188323021,189,0.02,41.260467529296875,-1.896737813949585,0.0005,30,2.1682562828063965,37.45,5638,164,5739,-50.71041051
0.10550819337368011,190,0.02,41.213924407958984,-2.108391761779785,0.0005,30,3.391386032104492,37.16,5733,168,5834,-50.50056074
0.10038147866725922,193,0.02,42.13677978515625,-1.5250846147537231,0.0005,30,1.939750075340271,37.42,5861,172,5962,-50.29105788000001
0.0968087688088417,195,0.02,40.423011779785156,-2.2423672676086426,0.0005,30,2.8684253692626953,34.89,5960,176,6061,-48.95690039
0.09297706931829453,198,0.02,40.680816650390625,-1.3417744636535645,0.0005,31,2.3572635650634766,34.07,6064,180,6165,-48.389094860000014
0.09018070250749588,201,0.02,41.243675231933594,-1.4005661010742188,0.0005,31,3.0290687084198,33.36,6149,184,6250,-47.96156572999999
0.086742103099823,204,0.02,41.79612731933594,-1.3984395265579224,0.0005,31,2.493556022644043,28.31,6254,188,6355,-45.91531811000001
0.08421625196933746,206,0.02,41.40334701538086,-1.4023163318634033,0.0005,31,3.0897812843322754,28.4,6337,192,6438,-45.75853056000001
0.08151182532310486,209,0.02,40.45650863647461,-1.715265154838562,0.0005,31,1.1284528970718384,27.62,6437,196,6538,-44.87911112
0.07907171547412872,211,0.02,41.020408630371094,-1.4533475637435913,0.0005,31,1.8906919956207275,26.35,6525,200,6626,-44.59246702
0.0769646167755127,214,0.02,40.376617431640625,-1.4673038721084595,0.0005,31,2.205113410949707,26.54,6610,204,6711,-44.39045196
0.07333408296108246,218,0.02,42.260597229003906,-1.5377793312072754,0.0005,31,3.238311767578125,26.76,6759,208,6860,-44.65481058
0.07056628912687302,221,0.02,40.53800964355469,-1.163972020149231,0.0005,31,2.102572441101074,27.02,6892,212,6993,-44.34771735
0.06887485086917877,224,0.02,41.63010787963867,-1.3231773376464844,0.0005,31,0.9807286262512207,26.91,6989,216,7090,-44.30582029999999
0.06755688041448593,226,0.02,42.19384002685547,-0.5980865359306335,0.0005,31,8.909951210021973,26.47,7063,220,7164,-44.252227649999995
0.06621553748846054,229,0.02,40.53624725341797,-1.3782477378845215,0.0005,31,1.439571738243103,25.88,7146,224,7247,-43.73329890000001
0.06411172449588776,233,0.02,40.50690841674805,-0.8662998676300049,0.0005,31,0.841540515422821,25.77,7284,228,7385,-44.000301019999995
0.06241905316710472,236,0.02,40.61259460449219,-0.9404820203781128,0.0005,31,3.0346221923828125,25.58,7413,232,7514,-43.85105435999999
0.06136149540543556,238,0.02,39.807373046875,-0.7618521451950073,0.0005,31,1.7924203872680664,25.44,7493,236,7594,-43.93636284999999
0.05969369411468506,243,0.01,38.990692138671875,-0.6903275847434998,0.0005,31,1.937323808670044,26.16,7648,240,7749,-44.72296735
0.05861597880721092,246,0.0,40.215904235839844,-0.6386047601699829,0.0005,31,2.113740921020508,26.28,7742,244,7843,-44.979838859999994
0.05690182372927666,251,0.0,38.84636688232422,-0.3600919842720032,0.0005,31,1.32887864112854,27.09,7939,248,8040,-45.33830315
0.05626853555440903,253,0.0,38.92749786376953,-0.3373602032661438,0.0005,32,1.1586358547210693,26.9,8029,252,8130,-45.327667590000004
0.056147780269384384,257,0.0,39.113067626953125,0.10097003728151321,0.0005,32,1.194534182548523,27.33,8162,256,8263,-45.53998557
0.05638812854886055,261,0.0,40.4669189453125,-0.4939311444759369,0.0005,32,1.0382421016693115,27.31,8289,260,8390,-45.51566647
0.05503074824810028,263,0.0,42.12028503417969,-1.4509228467941284,0.0005,32,5.8672027587890625,27.4,8378,264,8479,-45.58372334
0.050367191433906555,271,0.0,39.063087463378906,-0.4839476943016052,0.0005,32,1.4344727993011475,29.35,8668,268,8769,-46.45675206000001
0.04810308292508125,281,0.0,37.026390075683594,0.14685535430908203,0.0005,32,1.601807951927185,31.39,9000,272,9101,-47.538012310000006
0.04860592260956764,283,0.0,37.49456787109375,0.3459468185901642,0.0005,32,1.3542759418487549,31.37,9097,276,9198,-47.378559859999996
0.04750039055943489,294,0.0,39.115745544433594,-0.35748952627182007,0.0005,32,1.7340079545974731,34.22,9486,280,9587,-48.82024434
0.04692626744508743,295,0.0,40.11144256591797,-0.9921789169311523,0.0005,32,0.9936199188232422,33.95,9544,284,9645,-48.85851161000001
0.045380182564258575,346,0.0,37.80193328857422,0.05634848773479462,0.0005,29,0.5954855680465698,39.48,10202,288,10303,-51.16507912000001
0.045243039727211,348,0.0,37.8293342590332,0.15675434470176697,0.0005,29,1.1706804037094116,39.35,10272,292,10373,-50.88040057
0.044922713190317154,350,0.0,39.3123779296875,0.08480650186538696,0.0005,29,1.128549337387085,39.11,10348,296,10449,-50.79410236999999
0.04462184011936188,352,0.0,37.864261627197266,0.3005501627922058,0.0005,29,0.7402940988540649,38.85,10410,300,10511,-50.636941230000005
0.04291114583611488,367,0.0,39.63362121582031,-0.4145659804344177,0.0005,30,0.5321037769317627,43.53,10963,304,11064,-52.45691191
0.04333251714706421,370,0.0,39.14169692993164,0.10861316323280334,0.0005,30,0.9022682905197144,42.83,11042,308,11143,-51.817646569999994
0.04375495761632919,372,0.0,40.122474670410156,0.044057220220565796,0.0005,30,0.7891831398010254,42.15,11107,312,11208,-51.69692335
0.04381995275616646,379,0.0,39.061302185058594,0.029767945408821106,0.0005,30,0.471622109413147,43.99,11388,316,11489,-52.40843272
0.043819088488817215,381,0.0,40.074867248535156,-0.21274416148662567,0.0005,30,0.9608176946640015,43.91,11454,320,11555,-52.29387803
0.04379215091466904,383,0.0,40.1588249206543,-0.0663704127073288,0.0005,30,0.3564968407154083,43.82,11528,324,11629,-52.34920183000001
0.043644629418849945,385,0.0,40.069393157958984,0.1848018765449524,0.0005,30,1.3802366256713867,43.11,11595,328,11696,-52.11072901000001
0.04379614070057869,387,0.0,38.64226531982422,0.3231549561023712,0.0005,30,1.1205857992172241,42.45,11658,332,11759,-51.80768236
0.04476528614759445,389,0.0,38.207786560058594,-0.5838662385940552,0.0005,30,0.768589437007904,42.34,11727,336,11828,-51.555344649999995
0.04524006322026253,390,0.0,37.47119140625,0.2378036230802536,0.0005,30,1.5003153085708618,41.3,11778,340,11879,-50.91493484000001
0.04555736482143402,392,0.0,38.051490783691406,-0.09984275698661804,0.0005,30,1.9016244411468506,40.9,11832,344,11933,-50.823441949999996
0.04529254510998726,394,0.01,39.689300537109375,0.11551645398139954,0.0005,30,0.26550793647766113,39.49,11888,348,11989,-49.79418862000001
0.04454635828733444,395,0.01,39.545654296875,0.10251544415950775,0.0005,30,1.0031061172485352,39.18,11947,352,12048,-49.744990830000006
0.044511642307043076,397,0.01,38.008663177490234,0.617735743522644,0.0005,30,0.6916164755821228,38.4,12002,356,12103,-49.41206518
0.044279612600803375,398,0.01,38.7741584777832,0.818669319152832,0.0005,30,0.5898938179016113,37.68,12057,360,12158,-48.78599587000001
0.04474388435482979,400,0.01,39.45635223388672,0.3813449740409851,0.0005,30,2.67867112159729,37.33,12111,364,12212,-48.523216270000006
0.044927071779966354,401,0.01,37.92912673950195,0.28669804334640503,0.0005,30,2.0833001136779785,34.95,12163,368,12264,-47.40905917
0.0457058809697628,403,0.01,36.54680633544922,0.45843538641929626,0.0005,30,1.6797510385513306,32.18,12218,372,12319,-46.13214744000001
0.0465528629720211,405,0.01,37.526588439941406,0.4400034248828888,0.0005,30,0.5391980409622192,31.83,12280,376,12381,-45.84635207
0.047248050570487976,406,0.01,39.282203674316406,0.11457458138465881,0.0005,30,0.8251436352729797,28.47,12333,380,12434,-44.382466689999994
0.04531477391719818,408,0.01,39.92339324951172,-0.8909648656845093,0.0005,30,2.236677885055542,28.52,12396,384,12497,-44.50072269
0.04393340274691582,409,0.01,37.741546630859375,0.3160582184791565,0.0005,30,0.7628774642944336,22.47,12449,388,12550,-41.85680146999999
0.04422580450773239,411,0.01,38.1378173828125,0.9100937843322754,0.0005,30,0.6564279794692993,22.28,12500,392,12601,-41.89379119
0.0451929084956646,412,0.01,35.42755889892578,0.3450838625431061,0.0005,30,0.5833346843719482,21.99,12547,396,12648,-42.054322389999996
0.04557771980762482,414,0.01,35.52839660644531,0.9772143363952637,0.0005,30,1.229548692703247,21.95,12605,400,12706,-41.95679225
0.0457458533346653,416,0.01,37.73686599731445,-0.38627466559410095,0.0005,30,0.6013870239257812,17.02,12665,404,12766,-40.1497696
0.04425768926739693,417,0.01,38.51245880126953,-0.540928840637207,0.0005,30,0.5517147183418274,16.82,12724,408,12825,-39.874380349999996
0.043587975203990936,419,0.01,36.45289611816406,-0.1326134353876114,0.0005,30,2.1679317951202393,16.7,12777,412,12878,-39.75547329999999
0.04406099021434784,420,0.01,37.142295837402344,0.1757184863090515,0.0005,30,0.6696012616157532,14.43,12831,416,12932,-38.772131810000005
0.04396436735987663,422,0.01,37.39303207397461,-0.10798975825309753,0.0005,30,0.5104167461395264,14.33,12887,420,12988,-38.78750942999999
0.04370393231511116,423,0.01,38.65209197998047,-0.4524148106575012,0.0005,30,0.5548994541168213,14.12,12940,424,13041,-38.850403699999994
0.042941879481077194,425,0.01,38.80167770385742,-0.2545430660247803,0.0005,30,0.6693474054336548,14.03,12998,428,13099,-38.683264179999995
0.04313211515545845,427,0.01,38.82529067993164,0.15759186446666718,0.0005,30,0.5859159231185913,13.94,13052,432,13153,-38.67599043999999
0.043504390865564346,428,0.01,37.28529357910156,-0.23084472119808197,0.0005,30,0.7005420327186584,13.85,13112,436,13213,-38.88509548
0.043880119919776917,430,0.01,37.816749572753906,0.25645536184310913,0.0005,30,0.6954820156097412,13.86,13164,440,13265,-38.88248236
0.042961541563272476,431,0.01,38.38617706298828,-0.5604191422462463,0.0005,30,0.5888683199882507,13.89,13221,444,13322,-38.98958832
0.042605530470609665,433,0.0,36.46989440917969,0.6899001598358154,0.0005,30,1.0214054584503174,13.83,13271,448,13372,-39.37476087
0.04274541884660721,434,0.0,38.008609771728516,0.432481974363327,0.0005,30,0.5705627202987671,13.74,13321,452,13422,-39.23520641
0.0423782542347908,436,0.0,38.426918029785156,-0.7653727531433105,0.0005,30,0.5181260704994202,13.72,13374,456,13475,-39.01397247999999
0.04142347350716591,437,0.0,39.229732513427734,-0.48886406421661377,0.0005,30,1.1139209270477295,13.72,13429,460,13530,-39.069858950000004
0.04098033905029297,439,0.0,36.9248046875,0.28808560967445374,0.0005,30,0.6438533067703247,13.66,13477,464,13578,-39.011834560000004
0.041538435965776443,440,0.0,35.974571228027344,-0.01184985414147377,0.0005,30,0.8528833389282227,13.63,13526,468,13627,-38.826831500000004
0.041294075548648834,441,0.0,37.651695251464844,-0.042035821825265884,0.0005,30,0.532559871673584,13.58,13576,472,13677,-38.759502
0.040746238082647324,443,0.0,38.68645477294922,-0.4750143885612488,0.0005,30,0.5684748291969299,13.47,13627,476,13728,-38.9583027
0.04049558565020561,445,0.01,36.92161560058594,0.6251731514930725,0.0005,30,0.5048376321792603,13.57,13690,480,13791,-38.54118048
0.04063830524682999,446,0.01,37.09776306152344,-0.5345405340194702,0.0005,30,0.3894636034965515,13.51,13747,484,13848,-38.25120389
0.039966881275177,448,0.01,39.88019561767578,-0.5252390503883362,0.0005,31,1.356737494468689,13.52,13801,488,13902,-38.31447611
0.03843191638588905,450,0.01,39.14411926269531,-0.583627462387085,0.0005,31,0.9395411014556885,13.59,13859,492,13960,-38.25883522
0.038702886551618576,451,0.01,36.341163635253906,0.5192670226097107,0.0005,31,0.6127052307128906,13.59,13906,496,14007,-38.39409922
0.0391082838177681,452,0.01,37.02809524536133,-0.6765803098678589,0.0005,31,0.9875199198722839,13.55,13960,500,14061,-38.255524650000005
0.03960642218589783,454,0.01,38.381195068359375,0.2213207483291626,0.0005,31,0.6161951422691345,13.47,14012,504,14113,-38.303895929999996
0.03881184011697769,456,0.01,38.20713806152344,-0.06639426946640015,0.0005,31,0.7295132875442505,13.47,14071,508,14172,-38.55621697000001
0.03951776400208473,457,0.01,35.33395004272461,0.4678596258163452,0.0005,31,0.6506876945495605,13.47,14124,512,14225,-38.529147519999995
0.040604669600725174,459,0.01,37.364105224609375,1.5222355127334595,0.0005,31,0.8690810203552246,13.52,14183,516,14284,-38.22960697999999
0.04088553041219711,460,0.02,38.81800079345703,-1.5661640167236328,0.0005,31,1.0255506038665771,13.53,14240,520,14341,-37.8702399
0.03931621089577675,462,0.02,37.132606506347656,0.28947532176971436,0.0005,31,0.46867942810058594,13.52,14292,524,14393,-37.66219426000001
0.039784230291843414,463,0.02,35.673118591308594,0.406419575214386,0.0005,31,0.7539645433425903,13.41,14339,528,14440,-37.765328000000004
0.04013482481241226,464,0.02,37.150146484375,-0.19433599710464478,0.0005,31,0.42397624254226685,13.31,14383,532,14484,-37.61295194000001
0.04014730826020241,466,0.02,38.410179138183594,-0.2657468914985657,0.0005,31,0.8979779481887817,13.21,14433,536,14534,-37.40243214
0.03905204311013222,467,0.02,38.30278778076172,0.9250436425209045,0.0005,31,1.3042335510253906,13.15,14479,540,14580,-37.15812863
0.038638968020677567,469,0.02,37.275272369384766,0.07240352034568787,0.0005,31,0.9892614483833313,13.09,14530,544,14631,-36.88327472
0.039571695029735565,470,0.02,37.37553405761719,1.081580638885498,0.0005,31,0.7719215154647827,13.07,14578,548,14679,-36.63541996
0.040634941309690475,472,0.02,38.68213653564453,-1.4581719636917114,0.0005,31,1.141826868057251,13.13,14634,552,14735,-36.41875781
0.03983664512634277,473,0.02,38.01011657714844,0.5238693952560425,0.0005,31,0.6635056138038635,13.2,14694,556,14795,-36.69614034
0.0403217114508152,475,0.02,35.8547477722168,-0.19653324782848358,0.0005,31,2.621401786804199,13.19,14748,560,14849,-36.818718319999995
0.040827676653862,476,0.02,37.29298400878906,0.9475958347320557,0.0005,31,0.6984078884124756,13.2,14797,564,14898,-36.89348043
0.0411490723490715,478,0.02,38.987701416015625,-0.3207463026046753,0.0005,31,0.78214031457901,13.28,14854,568,14955,-36.81292148000001
0.041035983711481094,480,0.02,35.566795349121094,1.2279530763626099,0.0005,31,0.7417370676994324,13.4,14916,572,15017,-36.87045799999999
0.041564587503671646,481,0.02,36.537322998046875,1.3742444515228271,0.0005,31,0.6577751040458679,13.41,14968,576,15069,-36.86149335
0.042094886302948,483,0.01,40.54144287109375,-0.6922796368598938,0.0005,31,2.825056314468384,13.29,15019,580,15120,-37.09584158
0.04332984238862991,484,0.01,38.35625457763672,-0.4748845100402832,0.0005,31,1.4783610105514526,13.24,15071,584,15172,-37.41405333999999
0.041469670832157135,486,0.01,36.9513053894043,-0.30957740545272827,0.0005,31,1.291285753250122,13.22,15123,588,15224,-37.29671173
0.04215429350733757,487,0.01,42.935794830322266,-1.7068898677825928,0.0005,31,4.483965873718262,13.2,15179,592,15280,-37.349825110000005
0.04052808880805969,489,0.01,35.55390930175781,0.020303547382354736,0.0005,31,2.6563310623168945,13.26,15232,596,15333,-37.13024603
0.03956836462020874,490,0.01,36.46656036376953,-0.7625921368598938,0.0005,31,1.630894660949707,13.28,15288,600,15389,-37.10489655
0.03860858827829361,492,0.01,38.847618103027344,-0.9021484851837158,0.0005,31,0.5760446190834045,13.44,15356,604,15457,-37.133652389999995
0.03902967646718025,494,0.01,31.497041702270508,4.357418060302734,0.0005,31,1.6261794567108154,13.35,15406,608,15507,-36.90513887
0.040468621999025345,495,0.01,41.835330963134766,-0.8361401557922363,0.0005,31,4.029330253601074,13.42,15466,612,15567,-37.00335605
0.04074986279010773,497,0.01,41.10999298095703,4.3003339767456055,0.0005,31,2.099625825881958,13.39,15522,616,15623,-37.28217234000001
0.04211394116282463,498,0.0,38.08539581298828,0.8609954714775085,0.0005,31,1.0674138069152832,13.32,15572,620,15673,-37.48924618
0.042212970554828644,500,0.0,38.5050163269043,-0.5402023792266846,0.0005,31,0.604892373085022,13.33,15625,624,15726,-37.5921283
0.04129427298903465,501,0.0,38.77727508544922,-0.8325033187866211,0.0005,31,2.3383066654205322,13.38,15677,628,15778,-37.566186249999994
0.04089854657649994,503,0.0,37.75579071044922,-0.8674412965774536,0.0005,31,0.6652354001998901,13.51,15734,632,15835,-37.67650913000001
0.04040525108575821,504,0.0,36.83422088623047,0.4780343770980835,0.0005,31,0.7449480295181274,13.48,15781,636,15882,-37.733260480000006
0.03993979096412659,506,0.0,35.28334045410156,0.11563877761363983,0.0005,31,0.5832788944244385,13.53,15832,640,15933,-37.7597923
0.04017472639679909,507,0.0,36.288570404052734,-0.2506124675273895,0.0005,31,0.4638131260871887,13.55,15885,644,15986,-37.66095792
0.03994438052177429,509,0.0,35.949623107910156,-0.2577487826347351,0.0005,31,0.36581921577453613,13.58,15936,648,16037,-37.75504144
0.0399603545665741,510,0.0,35.131553649902344,-0.2464928776025772,0.0005,31,0.4495524764060974,13.51,15985,652,16086,-37.76866558
0.039950449019670486,512,0.0,35.16500473022461,-0.3901129961013794,0.0005,31,0.5270324945449829,13.48,16042,656,16143,-37.437655240000005
0.03979691490530968,513,0.0,36.84773635864258,0.39962100982666016,0.0005,31,0.3937494456768036,13.49,16097,660,16198,-37.151165729999995
0.0398021899163723,515,0.0,35.53728485107422,0.6801074743270874,0.0005,31,0.5101142525672913,13.51,16148,664,16249,-37.05430613000001
0.0400247648358345,516,0.0,34.548194885253906,0.2030675858259201,0.0005,31,0.9051123261451721,13.52,16206,668,16307,-37.035006380000006
0.04007481411099434,518,0.0,35.6279182434082,0.7903307676315308,0.0005,31,0.6252396106719971,13.45,16261,672,16362,-36.953964479999996
0.04039148986339569,519,0.0,36.31083679199219,0.3265362083911896,0.0005,31,0.4392731487751007,13.48,16316,676,16417,-36.873920059999996
0.04080682620406151,521,0.0,35.90960693359375,-0.23271895945072174,0.0005,31,0.35443031787872314,13.61,16380,680,16481,-37.01116154
0.04114321619272232,523,0.0,34.8967399597168,0.6013109683990479,0.0005,31,0.665794849395752,13.65,16436,684,16537,-36.823213349999996
0.041731275618076324,524,0.0,36.71747589111328,-0.10902459174394608,0.0005,31,0.39088523387908936,13.65,16488,688,16589,-36.84035521
0.042532097548246384,526,0.0,35.08656692504883,1.164222240447998,0.0005,31,0.7482290863990784,13.64,16543,692,16644,-36.63764151
0.04281631484627724,527,0.0,36.16455078125,0.3799096345901489,0.0005,31,0.37175941467285156,13.6,16592,696,16693,-36.65911772
0.043336961418390274,529,0.0,34.28156280517578,0.9268220663070679,0.0005,31,0.4040897488594055,13.57,16645,700,16746,-36.79445242
0.04355389252305031,530,0.0,35.235572814941406,-0.507229208946228,0.0005,31,0.5784478187561035,13.45,16701,704,16802,-36.655069069999996
0.04337824881076813,532,0.0,36.34071350097656,-0.7944217324256897,0.0005,31,0.5427378416061401,13.44,16750,708,16851,-36.69018714
0.04358749836683273,533,0.0,34.62444305419922,0.2669898271560669,0.0005,31,0.5127593278884888,13.38,16804,712,16905,-36.51971615
0.04371676966547966,535,0.0,35.7987174987793,0.2784823179244995,0.0005,31,0.7357043027877808,13.45,16867,716,16968,-36.20065452
0.044053733348846436,537,0.0,35.18590545654297,0.8440494537353516,0.0005,31,0.5324004888534546,13.52,16924,720,17025,-36.06051144999999
0.043506454676389694,538,0.0,36.421791076660156,-0.9793612957000732,0.0005,31,1.121199131011963,13.51,16976,724,17077,-36.012688669999996
0.043692782521247864,540,0.0,34.7210693359375,-0.5637796521186829,0.0005,31,0.9431613683700562,13.53,17030,728,17131,-35.887625549999996
0.042316947132349014,541,0.0,36.583396911621094,0.36586105823516846,0.0005,31,0.6165952682495117,13.55,17089,732,17190,-35.601322090000004
0.04302018880844116,543,0.01,36.325531005859375,-0.5257312059402466,0.0005,31,0.6843273639678955,13.64,17145,736,17246,-35.09224286
0.04172654077410698,545,0.01,36.03166198730469,-1.0000768899917603,0.0005,31,0.3777502179145813,13.69,17201,740,17302,-35.32563192
0.0412694588303566,546,0.01,34.80683517456055,-0.5841906070709229,0.0005,31,0.4696398973464966,13.67,17252,744,17353,-35.55284935
0.04065509885549545,548,0.01,34.81940460205078,-0.14438146352767944,0.0005,31,0.40309494733810425,13.74,17310,748,17411,-35.468004879999995
0.04013616591691971,549,0.01,33.691043853759766,0.13059371709823608,0.0005,31,0.35637545585632324,13.88,17373,752,17474,-35.325771200000005
0.03961332514882088,550,0.01,35.403114318847656,-0.7535163760185242,0.0005,31,0.39090195298194885,13.9,17432,756,17533,-35.37229747
0.039493266493082047,551,0.01,35.08247375488281,0.2313527762889862,0.0005,31,0.7776368856430054,13.92,17489,760,17590,-35.3711061
0.039078664034605026,552,0.01,35.37053680419922,0.17789295315742493,0.0005,31,0.8014552593231201,13.96,17544,764,17645,-35.16146945
0.03959348425269127,553,0.01,35.211570739746094,-0.07265646755695343,0.0005,31,1.734863519668579,14.01,17607,768,17708,-35.42102903
0.038801535964012146,555,0.01,35.70282745361328,-0.3231010437011719,0.0005,31,0.962800920009613,14.02,17663,772,17764,-35.374081679999996
0.0397656075656414,556,0.01,36.01998519897461,-0.028768286108970642,0.0005,31,0.559502899646759,13.96,17712,776,17813,-35.50466105
0.03980950638651848,558,0.01,34.779319763183594,-1.124770164489746,0.0005,32,0.8742704391479492,13.91,17771,780,17872,-35.47940869999999
0.039300572127103806,560,0.02,34.13323974609375,0.09745106101036072,0.0005,32,1.3176122903823853,13.96,17832,784,17933,-35.087741349999995
0.03993481025099754,561,0.02,35.01856231689453,0.18298138678073883,0.0005,32,0.7884844541549683,14.05,17893,788,17994,-34.80502321
0.039146747440099716,562,0.02,35.83647537231445,-1.4697718620300293,0.0005,32,0.5860480070114136,14.0,17943,792,18044,-35.013477789999996
0.040141113102436066,564,0.02,33.138038635253906,1.6189351081848145,0.0005,32,0.5649101734161377,14.16,18008,796,18109,-35.033729279999996
0.03986116498708725,566,0.03,35.548343658447266,-0.41826432943344116,0.0005,32,0.5786626935005188,14.28,18073,800,18174,-34.39493119
0.040856510400772095,568,0.04,33.88493347167969,1.299955129623413,0.0005,32,1.338385820388794,14.27,18128,804,18229,-33.958668630000005
