train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,rollout/success_rate,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/actor_loss,time/episodes,train/learning_rate,time/time_elapsed
0.3172510862350464,0.020928729325532913,597632,0.1256495863199234,0.56,18.82,597733,50,-15.995078069999998,6.647849082946777,32032,0.0005,11754
-0.11499293148517609,0.020946387201547623,597703,0.24993789196014404,0.57,18.83,597804,50,-15.7710121,6.16661262512207,32036,0.0005,11755
0.52350914478302,0.020742028951644897,597769,0.6777872443199158,0.55,18.82,597870,50,-16.18064484,6.51889705657959,32040,0.0005,11757
0.8654826879501343,0.02072378434240818,597843,0.09334229677915573,0.54,18.87,597944,50,-16.51316856,6.867448329925537,32044,0.0005,11758
-0.21612662076950073,0.02106267772614956,597919,0.14617161452770233,0.55,18.76,598020,50,-16.20345023,7.433691024780273,32048,0.0005,11759
-0.1095108687877655,0.02118326723575592,597985,0.1282537579536438,0.54,18.55,598086,50,-16.24357942,6.856804370880127,32052,0.0005,11760
1.2022708654403687,0.021047865971922874,598061,0.11621382087469101,0.55,18.58,598162,50,-16.11903578,6.904307842254639,32056,0.0005,11762
0.3310898244380951,0.02104535698890686,598141,1.4029390811920166,0.56,18.56,598242,50,-16.051062979999998,6.669949054718018,32060,0.0005,11763
0.3843136131763458,0.021392356604337692,598220,0.1014309972524643,0.55,18.64,598321,50,-16.351903859999997,6.804986000061035,32064,0.0005,11764
0.3742939829826355,0.021601440384984016,598299,0.30080151557922363,0.55,18.76,598400,50,-16.43967046,6.17608118057251,32068,0.0005,11766
1.4292558431625366,0.021724626421928406,598369,0.39758220314979553,0.56,18.7,598470,50,-16.16890354,6.580705642700195,32072,0.0005,11767
-0.6160162687301636,0.02193167246878147,598453,1.0795233249664307,0.53,18.75,598554,50,-16.775641669999995,6.238875389099121,32076,0.0005,11768
-0.3667783737182617,0.021864628419280052,598529,0.056429799646139145,0.53,18.71,598630,50,-16.789993889999998,5.691105842590332,32080,0.0005,11769
0.09991133213043213,0.02206656150519848,598599,0.2287699580192566,0.53,18.65,598700,50,-16.67891674,6.427406311035156,32084,0.0005,11771
-0.44103631377220154,0.02200259640812874,598673,0.12510575354099274,0.51,18.57,598774,50,-17.05773097,5.702243804931641,32088,0.0005,11772
0.4909173846244812,0.021275270730257034,598752,0.16421210765838623,0.47,18.69,598853,50,-17.87887154,5.985333442687988,32092,0.0005,11773
-0.38033634424209595,0.0208253413438797,598832,0.7453829050064087,0.48,18.76,598933,50,-17.7227027,6.066634654998779,32096,0.0005,11775
-0.5163583755493164,0.020995955914258957,598904,0.17606323957443237,0.48,18.77,599005,50,-17.65642067,6.9755964279174805,32100,0.0005,11776
-0.13967165350914001,0.020756179466843605,598981,0.9941831231117249,0.49,18.82,599082,50,-17.543700170000005,6.820413589477539,32104,0.0005,11777
-0.2901340126991272,0.020492421463131905,599060,0.09462262690067291,0.49,18.89,599161,50,-17.52489271,5.929769039154053,32108,0.0005,11779
-0.6858640909194946,0.02030032128095627,599143,0.057126984000205994,0.5,18.95,599244,50,-17.31179658,6.245937347412109,32112,0.0005,11780
-0.022864043712615967,0.020038191229104996,599229,0.8363140821456909,0.51,19.02,599330,50,-17.170098299999996,6.3006439208984375,32116,0.0005,11781
-0.2064872682094574,0.01983628235757351,599305,1.8098394870758057,0.51,19.04,599406,50,-17.188954000000003,6.794169902801514,32120,0.0005,11783
-0.5436105132102966,0.01985543593764305,599370,0.27458900213241577,0.51,18.81,599471,50,-17.04223201,6.543875694274902,32124,0.0005,11784
0.0260651633143425,0.020031480118632317,599438,1.6194138526916504,0.52,18.85,599539,50,-16.921328669999998,6.554949760437012,32128,0.0005,11785
-0.5265381932258606,0.020128190517425537,599503,0.11252140998840332,0.51,18.71,599604,50,-17.03778775,6.024118900299072,32132,0.0005,11786
0.41830897331237793,0.020228063687682152,599584,0.2889084815979004,0.52,18.81,599685,50,-16.921339080000003,5.857922554016113,32136,0.0005,11787
0.7597371935844421,0.020541133359074593,599657,0.3173753023147583,0.54,18.88,599758,50,-16.55457937,6.9328155517578125,32140,0.0005,11789
-0.011244259774684906,0.020668938755989075,599738,0.790015459060669,0.54,18.95,599839,50,-16.494997270000002,6.120395660400391,32144,0.0005,11790
-0.15931181609630585,0.020311102271080017,599805,0.18770334124565125,0.53,18.86,599906,50,-16.63884699,6.472201824188232,32148,0.0005,11791
0.025924116373062134,0.020269382745027542,599888,0.22647416591644287,0.54,19.03,599989,50,-16.58647565,6.625012397766113,32152,0.0005,11793
-0.6397699117660522,0.0199168361723423,599955,0.32499587535858154,0.55,18.94,600056,50,-16.247581909999997,5.616296768188477,32156,0.0005,11805
-0.3578895330429077,0.019338073208928108,600031,0.07471796125173569,0.53,18.9,600132,50,-16.55353158,6.334481239318848,32160,0.0005,11806
-0.3611016571521759,0.019363541156053543,600103,1.1275205612182617,0.54,18.83,600204,50,-16.22464141,6.498538970947266,32164,0.0005,11807
0.4513048827648163,0.01947067305445671,600178,0.2615719437599182,0.53,18.79,600279,50,-16.411899390000002,6.126533508300781,32168,0.0005,11808
-0.08093953132629395,0.01964596100151539,600242,0.2000519037246704,0.53,18.73,600343,50,-16.42239868,6.889287948608398,32172,0.0005,11809
0.4539927840232849,0.019630661234259605,600322,0.1850617676973343,0.55,18.69,600423,50,-15.99581461,6.385728359222412,32176,0.0005,11811
-0.4798896908760071,0.019630618393421173,600400,0.195294588804245,0.54,18.71,600501,50,-16.16736561,5.520602226257324,32180,0.0005,11812
0.5049227476119995,0.019538231194019318,600467,0.6775203347206116,0.55,18.68,600568,50,-15.97015976,6.467111110687256,32184,0.0005,11813
-0.34985023736953735,0.019634442403912544,600540,1.2896015644073486,0.58,18.67,600641,50,-15.336737000000001,6.441312789916992,32188,0.0005,11814
-0.11622092127799988,0.01991919055581093,600609,0.07760598510503769,0.6,18.57,600710,50,-14.94565709,6.722792625427246,32192,0.0005,11815
-0.2610241174697876,0.020098455250263214,600680,0.25272127985954285,0.59,18.48,600781,50,-15.052745810000001,6.304435729980469,32196,0.0005,11817
-0.500460147857666,0.020309993997216225,600754,1.3683147430419922,0.59,18.5,600855,50,-15.116360709999999,6.222378730773926,32200,0.0005,11818
-0.10374800860881805,0.020216815173625946,600829,0.5909473896026611,0.58,18.48,600930,50,-15.295585690000001,5.525708198547363,32204,0.0005,11819
0.037746235728263855,0.020516185089945793,600903,0.12823691964149475,0.57,18.43,601004,50,-15.553454649999999,5.761693000793457,32208,0.0005,11820
0.8974261283874512,0.020869644358754158,600986,0.23357218503952026,0.56,18.43,601087,50,-15.843714339999998,6.906169414520264,32212,0.0005,11822
0.18703050911426544,0.021048814058303833,601064,1.077157974243164,0.57,18.35,601165,50,-15.583708520000002,6.406537055969238,32216,0.0005,11823
0.15935392677783966,0.021459970623254776,601140,0.3012602925300598,0.58,18.35,601241,50,-15.401004669999999,6.333612442016602,32220,0.0005,11824
0.39503443241119385,0.021431466564536095,601209,0.6317410469055176,0.58,18.39,601310,50,-15.385136610000002,6.090354919433594,32224,0.0005,11826
-0.1427909880876541,0.021636825054883957,601281,0.11906296014785767,0.59,18.43,601382,50,-15.20309393,5.723764419555664,32228,0.0005,11827
0.27441495656967163,0.021227817982435226,601365,0.5504994988441467,0.57,18.62,601466,50,-15.71260822,6.759374618530273,32232,0.0005,11828
0.039006128907203674,0.020985325798392296,601443,0.40942156314849854,0.58,18.59,601544,50,-15.519463669999999,6.203547954559326,32236,0.0005,11830
0.5461153388023376,0.02124440111219883,601517,0.32603538036346436,0.57,18.6,601618,50,-15.731063170000002,6.155961513519287,32240,0.0005,11831
0.17414243519306183,0.021168731153011322,601589,0.40408626198768616,0.59,18.51,601690,50,-15.311945869999999,6.164363861083984,32244,0.0005,11832
-0.01731342077255249,0.02157425507903099,601663,0.08530111610889435,0.6,18.58,601764,50,-15.17898298,6.466150283813477,32248,0.0005,11833
0.13918282091617584,0.021981284022331238,601736,0.4148162007331848,0.57,18.48,601837,50,-15.64974042,7.256503105163574,32252,0.0005,11835
-0.11721830070018768,0.021891705691814423,601809,0.795028805732727,0.58,18.54,601910,50,-15.56478904,6.441905975341797,32256,0.0005,11836
-0.0697132870554924,0.022657429799437523,601884,0.914861798286438,0.59,18.53,601985,50,-15.30898909,6.422110080718994,32260,0.0005,11837
0.18546923995018005,0.022894173860549927,601964,0.48509645462036133,0.61,18.61,602065,50,-15.00607521,6.87621545791626,32264,0.0005,11838
0.6491187214851379,0.023079989477992058,602038,0.36099788546562195,0.6,18.6,602139,50,-15.12016861,7.026144981384277,32268,0.0005,11840
0.5125870704650879,0.02316012606024742,602100,0.43917861580848694,0.6,18.58,602201,50,-15.0591921,6.315741539001465,32272,0.0005,11841
0.07943405210971832,0.022796697914600372,602178,0.3143896460533142,0.59,18.56,602279,50,-15.25018103,6.594525337219238,32276,0.0005,11842
-0.1954449713230133,0.022246282547712326,602246,0.11028186976909637,0.6,18.46,602347,50,-14.970106590000002,6.603792190551758,32280,0.0005,11843
0.3711784780025482,0.021883321925997734,602321,0.9489086866378784,0.59,18.54,602422,50,-15.220647150000001,6.9460601806640625,32284,0.0005,11845
-0.10723656415939331,0.022270599380135536,602388,0.1802099645137787,0.59,18.48,602489,50,-15.275714560000004,5.98804235458374,32288,0.0005,11846
0.4680972099304199,0.022308658808469772,602455,1.0097272396087646,0.6,18.46,602556,50,-15.050460509999995,6.002664566040039,32292,0.0005,11847
-0.5010641813278198,0.022419175133109093,602534,0.9038512110710144,0.6,18.54,602635,50,-15.126711809999996,5.7931365966796875,32296,0.0005,11848
0.010435163974761963,0.02219119668006897,602618,0.2270595282316208,0.6,18.64,602719,50,-15.169835260000003,6.177203178405762,32300,0.0005,11850
-0.5983459949493408,0.0221001747995615,602698,1.5676660537719727,0.61,18.69,602799,50,-14.987716730000002,5.61375617980957,32304,0.0005,11851
-0.13481831550598145,0.022146126255393028,602777,0.3805929124355316,0.61,18.74,602878,50,-15.01331905,5.858194351196289,32308,0.0005,11852
0.05143958330154419,0.022022146731615067,602856,0.20159956812858582,0.61,18.7,602957,50,-14.9231693,6.228069305419922,32312,0.0005,11854
0.16134876012802124,0.021350672468543053,602936,1.7195000648498535,0.58,18.72,603037,50,-15.487968970000004,6.410942554473877,32316,0.0005,11855
0.4448058009147644,0.021631591022014618,603002,0.23957332968711853,0.57,18.62,603103,50,-15.56740873,6.472761631011963,32320,0.0005,11856
0.2912417948246002,0.021630972623825073,603078,0.2375360131263733,0.56,18.69,603179,50,-15.850623520000005,5.880279541015625,32324,0.0005,11858
-0.47307825088500977,0.02129557356238365,603155,0.9765175580978394,0.54,18.74,603256,50,-16.2566054,6.006527900695801,32328,0.0005,11859
-1.1070998907089233,0.020781531929969788,603229,0.25756436586380005,0.54,18.64,603330,50,-16.137744549999997,6.3362717628479,32332,0.0005,11860
0.07328273355960846,0.020497187972068787,603299,0.4475514590740204,0.52,18.56,603400,50,-16.44365577,6.255376815795898,32336,0.0005,11861
-0.3030325770378113,0.02037443034350872,603380,0.3744214177131653,0.49,18.63,603481,50,-17.088858979999998,6.209789752960205,32340,0.0005,11863
-0.11696314811706543,0.020538218319416046,603459,0.09786829352378845,0.47,18.7,603560,50,-17.50207515,5.516364097595215,32344,0.0005,11864
-0.3886474370956421,0.02079550363123417,603528,0.384425550699234,0.47,18.65,603629,50,-17.49212567,6.119960308074951,32348,0.0005,11865
-0.3999144434928894,0.02052193507552147,603603,0.29038316011428833,0.47,18.67,603704,50,-17.43970844,5.852046012878418,32352,0.0005,11867
-1.133840799331665,0.02026720903813839,603679,0.29971230030059814,0.45,18.7,603780,50,-17.80143543,6.396903991699219,32356,0.0005,11868
0.030506134033203125,0.020678216591477394,603750,1.1444202661514282,0.45,18.66,603851,50,-17.92758254,6.1804704666137695,32360,0.0005,11869
0.1946835070848465,0.020711949095129967,603829,0.9266000986099243,0.45,18.65,603930,50,-17.90526052,6.179604530334473,32364,0.0005,11871
-0.3497355878353119,0.02119012176990509,603914,0.07829972356557846,0.45,18.76,604015,50,-18.01748858,6.650484085083008,32368,0.0005,11872
-0.4670259654521942,0.020921120420098305,603995,1.1383904218673706,0.43,18.95,604096,50,-18.57141431,6.123616695404053,32372,0.0005,11873
0.12075002491474152,0.02081369049847126,604066,0.1442224234342575,0.45,18.88,604167,50,-18.16704288,5.910318851470947,32376,0.0005,11875
0.3552277088165283,0.020865289494395256,604136,0.8501321077346802,0.43,18.9,604237,50,-18.57497892,6.07326078414917,32380,0.0005,11876
-0.002457261085510254,0.02112186700105667,604199,0.1645544171333313,0.43,18.78,604300,50,-18.470166589999998,5.7634077072143555,32384,0.0005,11877
-0.585716187953949,0.021372944116592407,604268,0.6367400288581848,0.42,18.8,604369,50,-18.65108499,6.353511810302734,32388,0.0005,11878
0.1303529292345047,0.02123839780688286,604332,0.14820630848407745,0.39,18.77,604433,50,-19.21140691,6.930704116821289,32392,0.0005,11879
-0.17861776053905487,0.021128622815012932,604410,0.4199208915233612,0.4,18.76,604511,50,-19.02653892,6.522747039794922,32396,0.0005,11881
0.6995506286621094,0.020902330055832863,604494,0.2759866714477539,0.39,18.76,604595,50,-19.239333310000003,6.34453010559082,32400,0.0005,11882
-0.149167001247406,0.020878048613667488,604574,0.32494887709617615,0.39,18.76,604675,50,-19.261557189999998,5.822066307067871,32404,0.0005,11883
-0.3407019376754761,0.020625153556466103,604642,0.1301860809326172,0.41,18.65,604743,50,-18.757050449999998,6.403390407562256,32408,0.0005,11885
0.1598033905029297,0.020659606903791428,604724,0.06096825748682022,0.41,18.68,604825,50,-18.777377639999994,6.923548698425293,32412,0.0005,11886
-0.3459317982196808,0.02053859643638134,604794,0.6496951580047607,0.42,18.58,604895,50,-18.518685239999996,6.641510009765625,32416,0.0005,11887
0.23354864120483398,0.020197708159685135,604874,0.4272646903991699,0.4,18.72,604975,50,-19.004624,6.8421783447265625,32420,0.0005,11889
0.2047785222530365,0.020257608965039253,604958,0.2712055444717407,0.39,18.8,605059,50,-19.24361093,7.488275527954102,32424,0.0005,11890
0.05326636880636215,0.020395498722791672,605027,1.1270129680633545,0.4,18.72,605128,50,-18.97990846,7.023155212402344,32428,0.0005,11891
0.1320960968732834,0.020869171246886253,605109,0.2891024351119995,0.4,18.8,605210,50,-19.09074249,6.03693962097168,32432,0.0005,11893
-0.15454712510108948,0.02114240825176239,605183,0.6269435882568359,0.41,18.84,605284,50,-18.949092770000004,6.661411285400391,32436,0.0005,11894
-0.17760109901428223,0.021059485152363777,605265,0.5312975645065308,0.43,18.85,605366,50,-18.54948644,6.303705215454102,32440,0.0005,11895
0.1978188157081604,0.020470712333917618,605344,0.10512123256921768,0.43,18.85,605445,50,-18.594381339999998,6.9026031494140625,32444,0.0005,11897
-0.4269927144050598,0.020197169855237007,605426,0.06584692001342773,0.42,18.98,605527,50,-18.826322660000002,6.288926124572754,32448,0.0005,11898
-0.09060201048851013,0.020100347697734833,605498,0.1059175655245781,0.44,18.95,605599,50,-18.465526130000004,6.590156555175781,32452,0.0005,11899
-0.46753931045532227,0.020204618573188782,605568,0.15112340450286865,0.44,18.89,605669,50,-18.54387157,6.057852745056152,32456,0.0005,11900
0.12465043365955353,0.019853025674819946,605647,0.10659550875425339,0.43,18.97,605748,50,-18.696150669999998,5.7982177734375,32460,0.0005,11902
0.9716704487800598,0.019854413345456123,605713,0.6293352246284485,0.41,18.84,605814,50,-19.00137205,6.825012683868408,32464,0.0005,11903
-0.06551417708396912,0.019993534311652184,605781,0.9842662811279297,0.41,18.67,605882,50,-18.8971594,6.158979415893555,32468,0.0005,11904
-0.24429050087928772,0.019675150513648987,605862,0.22431431710720062,0.43,18.67,605963,50,-18.49889498,6.975064754486084,32472,0.0005,11905
-0.8925868272781372,0.019285211339592934,605939,0.06629838794469833,0.42,18.73,606040,50,-18.698779260000002,5.991464614868164,32476,0.0005,11907
-0.07673013210296631,0.019222166389226913,606024,0.12579160928726196,0.42,18.88,606125,50,-18.80463903,6.380010604858398,32480,0.0005,11908
-0.395403116941452,0.01916319690644741,606094,0.21823537349700928,0.43,18.95,606195,50,-18.65581462,6.687255859375,32484,0.0005,11909
-0.014991402626037598,0.019333066418766975,606165,0.8111642599105835,0.44,18.97,606266,50,-18.441877140000003,6.158995628356934,32488,0.0005,11910
0.11439730226993561,0.01918957196176052,606237,0.6012780666351318,0.45,19.05,606338,50,-18.293265080000005,6.802922248840332,32492,0.0005,11912
0.36342135071754456,0.019612131640315056,606302,0.2777388095855713,0.43,18.92,606403,50,-18.55244332,6.825665473937988,32496,0.0005,11913
1.60568368434906,0.02008615806698799,606372,0.2280503511428833,0.44,18.78,606473,50,-18.26275936,7.32911491394043,32500,0.0005,11914
-0.47359099984169006,0.020417917519807816,606453,1.5037660598754883,0.45,18.79,606554,50,-18.06450029,6.681735038757324,32504,0.0005,11916
0.5558862686157227,0.020541196689009666,606539,0.19746023416519165,0.44,18.97,606640,50,-18.3659762,6.487373352050781,32508,0.0005,11917
-0.22016441822052002,0.020603811368346214,606620,0.5661904811859131,0.45,18.96,606721,50,-18.16937431,6.259467124938965,32512,0.0005,11918
-1.103378176689148,0.0205719955265522,606691,0.8364132642745972,0.45,18.97,606792,50,-18.170363110000004,6.16229772567749,32516,0.0005,11920
-0.17540037631988525,0.020108351483941078,606759,0.311336874961853,0.48,18.85,606860,50,-17.528899,6.242016315460205,32520,0.0005,11921
-0.5914428234100342,0.019959352910518646,606842,0.12250691652297974,0.48,18.84,606943,50,-17.53320473,5.753993034362793,32524,0.0005,11922
-0.08777396380901337,0.0202089361846447,606916,0.19376738369464874,0.46,18.89,607017,50,-17.96159233,6.666351795196533,32528,0.0005,11924
0.03107975423336029,0.020201079547405243,606986,0.2044050693511963,0.47,18.77,607087,50,-17.66553617,6.597295761108398,32532,0.0005,11925
1.331368327140808,0.02042321488261223,607052,0.4834041893482208,0.46,18.69,607153,50,-17.8642811,6.336989402770996,32536,0.0005,11926
-0.02667129784822464,0.02099253609776497,607134,1.2074915170669556,0.46,18.69,607235,50,-17.895767600000003,6.676042556762695,32540,0.0005,11927
0.1574210226535797,0.021083490923047066,607211,0.7698085308074951,0.45,18.67,607312,50,-18.064117,7.0603413581848145,32544,0.0005,11929
-0.05691170692443848,0.02148475870490074,607294,0.3679788112640381,0.46,18.68,607395,50,-17.931426510000005,6.234550952911377,32548,0.0005,11930
0.3680921792984009,0.021533887833356857,607367,0.285465270280838,0.47,18.69,607468,50,-17.78739608,7.510366439819336,32552,0.0005,11931
-0.21448439359664917,0.02171078696846962,607439,1.5199611186981201,0.48,18.71,607540,50,-17.518333090000002,6.428810119628906,32556,0.0005,11933
-0.36595821380615234,0.021482223644852638,607516,0.12304641306400299,0.5,18.69,607617,50,-17.12951049,6.6531219482421875,32560,0.0005,11934
0.3161280155181885,0.021311476826667786,607586,0.24996082484722137,0.51,18.73,607687,50,-16.99854066,6.683093547821045,32564,0.0005,11935
0.5060490965843201,0.021525762975215912,607651,0.21845069527626038,0.52,18.7,607752,50,-16.81803005,6.285225868225098,32568,0.0005,11936
0.011864885687828064,0.020981883630156517,607731,0.7219439148902893,0.52,18.69,607832,50,-16.812182760000002,6.29111385345459,32572,0.0005,11938
-0.15739135444164276,0.020901035517454147,607798,0.8380273580551147,0.54,18.59,607899,50,-16.343966169999998,6.608680248260498,32576,0.0005,11939
-0.6024430394172668,0.020593754947185516,607865,0.16758185625076294,0.57,18.41,607966,50,-15.631169399999997,6.293560981750488,32580,0.0005,11940
0.6440976858139038,0.021221498027443886,607937,0.06642401963472366,0.56,18.43,608038,50,-15.816114309999998,6.79704475402832,32584,0.0005,11941
-0.6610463857650757,0.021063191816210747,608017,2.9190173149108887,0.54,18.52,608118,50,-16.283061079999996,6.477039337158203,32588,0.0005,11943
-0.28377822041511536,0.020598173141479492,608091,0.1151784360408783,0.57,18.54,608192,50,-15.714600840000001,6.405074119567871,32592,0.0005,11944
0.18808989226818085,0.02032027207314968,608160,0.9769115447998047,0.59,18.58,608261,50,-15.344093379999999,6.8392205238342285,32596,0.0005,11945
-0.6281170845031738,0.020212367177009583,608232,0.3258131742477417,0.59,18.6,608333,50,-15.38802379,5.70689058303833,32600,0.0005,11946
-0.05393926054239273,0.0204752329736948,608304,1.172197937965393,0.57,18.51,608405,50,-15.686623949999998,6.934835910797119,32604,0.0005,11948
-0.12945209443569183,0.02007879689335823,608368,0.4034148156642914,0.57,18.29,608469,50,-15.60984159,5.858697414398193,32608,0.0005,11949
-0.9411108493804932,0.01973072811961174,608442,0.24239638447761536,0.57,18.22,608543,50,-15.57526771,7.322405815124512,32612,0.0005,11950
1.259947657585144,0.01979505829513073,608525,0.6323850154876709,0.57,18.34,608626,50,-15.68009632,7.104284286499023,32616,0.0005,11951
0.8158819675445557,0.02052280493080616,608609,0.24224278330802917,0.56,18.5,608710,50,-15.95476147,6.923280715942383,32620,0.0005,11953
-0.5936447381973267,0.020693374797701836,608679,0.1501760184764862,0.57,18.37,608780,50,-15.676155210000001,6.836069583892822,32624,0.0005,11954
0.9473193883895874,0.02051367610692978,608742,0.4866330027580261,0.59,18.26,608843,50,-15.229070600000002,6.757123947143555,32628,0.0005,11955
-0.4017511010169983,0.02065032161772251,608809,0.1999484896659851,0.58,18.23,608910,50,-15.445439669999999,6.806077480316162,32632,0.0005,11956
-0.501691460609436,0.020247923210263252,608879,0.046497881412506104,0.58,18.27,608980,50,-15.40710981,6.114477634429932,32636,0.0005,11957
-0.6768839359283447,0.01996837556362152,608954,0.17718200385570526,0.56,18.2,609055,50,-15.65978544,5.934658527374268,32640,0.0005,11959
0.23623929917812347,0.019684812054038048,609031,0.5229383111000061,0.56,18.2,609132,50,-15.73472217,6.656248092651367,32644,0.0005,11960
0.05720946937799454,0.019366707652807236,609094,0.46979671716690063,0.56,18.0,609195,50,-15.60572639,6.193933010101318,32648,0.0005,11961
-0.7309696674346924,0.01888936758041382,609156,0.3921942710876465,0.54,17.89,609257,50,-15.940669260000002,6.442473411560059,32652,0.0005,11962
-0.6129022836685181,0.018914222717285156,609235,0.2939137816429138,0.54,17.96,609336,50,-15.96855495,6.065247058868408,32656,0.0005,11963
-0.8201290369033813,0.018994085490703583,609301,0.04365289956331253,0.56,17.85,609402,50,-15.50397553,6.289017677307129,32660,0.0005,11965
-0.15950816869735718,0.018661271780729294,609377,0.16477490961551666,0.56,17.91,609478,50,-15.50295438,6.2762603759765625,32664,0.0005,11966
-0.2082686573266983,0.018657749518752098,609463,0.1763656735420227,0.57,18.12,609564,50,-15.407916579999998,7.109969139099121,32668,0.0005,11967
0.43677106499671936,0.01875891536474228,609549,0.4168066084384918,0.58,18.18,609650,50,-15.243746060000001,6.561710357666016,32672,0.0005,11969
0.5537811517715454,0.01927262172102928,609632,0.41092023253440857,0.55,18.34,609733,50,-15.97098907,6.757753849029541,32676,0.0005,11970
0.305601567029953,0.01927439123392105,609714,0.405047208070755,0.53,18.49,609815,50,-16.475414470000004,6.771903038024902,32680,0.0005,11971
0.05017215013504028,0.019413525238633156,609789,0.155011385679245,0.52,18.52,609890,50,-16.748921210000002,6.433642387390137,32684,0.0005,11973
0.17772789299488068,0.019718335941433907,609851,0.35554438829421997,0.54,18.34,609952,50,-16.177449760000002,6.8660736083984375,32688,0.0005,11974
0.6587744951248169,0.019967172294855118,609926,0.27920258045196533,0.51,18.35,610027,50,-16.80695154,7.173770904541016,32692,0.0005,11985
0.48679012060165405,0.020170755684375763,609998,0.14733174443244934,0.5,18.38,610099,50,-17.076846330000002,7.244024276733398,32696,0.0005,11986
-0.539779782295227,0.020416423678398132,610075,0.4764759838581085,0.5,18.43,610176,50,-17.08560663,5.841599464416504,32700,0.0005,11987
-0.531869113445282,0.019998935982584953,610150,1.1802527904510498,0.51,18.46,610251,50,-17.03163838,5.512030124664307,32704,0.0005,11988
0.2379627525806427,0.01947741024196148,610221,1.9111331701278687,0.52,18.53,610322,50,-16.886098219999997,6.176156997680664,32708,0.0005,11990
-0.31120267510414124,0.019353682175278664,610283,1.0580322742462158,0.52,18.41,610384,50,-16.782558339999998,6.884888648986816,32712,0.0005,11991
1.0585970878601074,0.019770579412579536,610364,0.41883590817451477,0.51,18.39,610465,50,-17.028624100000002,7.678775787353516,32716,0.0005,11992
0.1477908492088318,0.020240601152181625,610430,0.44696664810180664,0.52,18.21,610531,50,-16.73034789,6.515341758728027,32720,0.0005,11993
0.514700174331665,0.020000610500574112,610513,0.084326833486557,0.52,18.34,610614,50,-16.79133936,6.847393035888672,32724,0.0005,11995
0.08940855413675308,0.01990611106157303,610589,0.1268177479505539,0.5,18.47,610690,50,-17.27669281,6.051135540008545,32728,0.0005,11996
-0.656799852848053,0.019724853336811066,610671,1.8457067012786865,0.51,18.62,610772,50,-17.13363983,5.650196075439453,32732,0.0005,11997
-0.021542087197303772,0.019786149263381958,610748,0.6434826254844666,0.51,18.69,610849,50,-17.17812347,7.047893524169922,32736,0.0005,11998
0.5248833298683167,0.019973300397396088,610810,0.07587845623493195,0.54,18.56,610911,50,-16.565460460000004,6.701281547546387,32740,0.0005,11999
0.2753494381904602,0.020740782842040062,610887,0.7236027717590332,0.56,18.56,610988,50,-16.11634366,6.607713222503662,32744,0.0005,12001
0.01019182801246643,0.02054825983941555,610963,0.1827705353498459,0.54,18.69,611064,50,-16.60446925,6.442114353179932,32748,0.0005,12002
-0.4812663793563843,0.02021828480064869,611028,0.09227066487073898,0.56,18.72,611129,50,-16.215999349999997,6.653656005859375,32752,0.0005,12003
-0.8553339242935181,0.01954195462167263,611102,0.14514678716659546,0.57,18.67,611203,50,-16.02802461,5.500375747680664,32756,0.0005,12004
-0.16653352975845337,0.019336016848683357,611176,0.2857329845428467,0.55,18.75,611277,50,-16.45511777,6.423615455627441,32760,0.0005,12005
-0.5715826749801636,0.01939595863223076,611243,0.4975361227989197,0.55,18.66,611344,50,-16.413255709999998,7.027211666107178,32764,0.0005,12006
0.7301977872848511,0.019362445920705795,611316,0.2197224199771881,0.55,18.53,611417,50,-16.336260709999998,5.714934349060059,32768,0.0005,12008
-0.7950602769851685,0.01904248632490635,611389,0.07860971987247467,0.52,18.4,611490,50,-16.80833153,6.4137043952941895,32772,0.0005,12009
0.37148815393447876,0.01894606277346611,611469,0.6774010062217712,0.52,18.37,611570,50,-16.77899275,6.748315811157227,32776,0.0005,12010
0.09728896617889404,0.01893450878560543,611540,0.25399792194366455,0.52,18.26,611641,50,-16.703341239999997,7.419947624206543,32780,0.0005,12011
0.824149489402771,0.019149838015437126,611618,1.3686102628707886,0.52,18.29,611719,50,-16.70034421,7.3702239990234375,32784,0.0005,12012
0.06292501837015152,0.019388440996408463,611688,0.46798205375671387,0.51,18.37,611789,50,-16.96991598,6.358223915100098,32788,0.0005,12014
0.2450452446937561,0.019323674961924553,611757,0.4226055443286896,0.53,18.31,611858,50,-16.496062159999997,6.901812553405762,32792,0.0005,12015
0.4804293215274811,0.019412074238061905,611820,0.2805834114551544,0.53,18.22,611921,50,-16.485054840000004,6.74770450592041,32796,0.0005,12016
0.2929351329803467,0.019404379650950432,611886,0.2891045808792114,0.55,18.11,611987,50,-16.01271516,6.044661521911621,32800,0.0005,12017
-0.2583293616771698,0.019284268841147423,611968,0.7934284210205078,0.54,18.18,612069,50,-16.169069640000004,6.194067001342773,32804,0.0005,12018
-0.4834730625152588,0.01964697241783142,612042,2.0842807292938232,0.54,18.21,612143,50,-16.139833209999995,6.01971435546875,32808,0.0005,12020
0.805840790271759,0.019446084275841713,612117,0.07222054898738861,0.54,18.34,612218,50,-16.24167234,5.897905349731445,32812,0.0005,12021
-0.5299746990203857,0.01930875889956951,612197,0.16533266007900238,0.56,18.33,612298,50,-15.80028325,6.330778121948242,32816,0.0005,12022
