idx,Run0,Run1,Run2,Run3,Run4
0,1.0,0.0,1.0,1.0,1.0
10000,1.0,1.0,1.0,1.0,0.8666666666666667
20000,0.7666666666666667,1.0,1.0,0.8666666666666667,1.0
30000,1.0,0.7,0.8666666666666667,0.5666666666666667,1.0
40000,1.0,1.0,0.7,0.7,1.0
50000,1.0,0.7666666666666667,1.0,0.8666666666666667,0.9
60000,0.7666666666666667,0.8666666666666667,0.8666666666666667,0.7,0.8666666666666667
70000,0.8666666666666667,0.4666666666666667,0.8,0.5666666666666667,0.7333333333333333
80000,1.0,0.7,0.9,0.8666666666666667,0.9
90000,0.6,0.8666666666666667,0.8666666666666667,0.7,1.0
100000,0.5666666666666667,0.4666666666666667,0.7333333333333333,0.7666666666666667,0.6
110000,1.0,0.6,0.4666666666666667,0.8333333333333334,0.7666666666666667
120000,0.8,0.4666666666666667,0.7333333333333333,0.7,0.8333333333333334
130000,0.6,0.3,0.6,0.5666666666666667,0.6
140000,0.9333333333333333,0.5666666666666667,0.8333333333333334,0.36666666666666664,0.6
150000,0.5,0.5,0.7,0.3,0.7333333333333333
160000,0.6333333333333333,0.5,0.6,0.3,0.6666666666666666
170000,0.6,0.5,0.7666666666666667,0.4,0.4666666666666667
180000,0.5666666666666667,0.3,0.8333333333333334,0.0,0.4
190000,0.5,0.0,0.3333333333333333,0.5333333333333333,0.4666666666666667
200000,0.5666666666666667,0.0,0.26666666666666666,0.06666666666666667,0.3333333333333333
210000,0.2,0.0,0.43333333333333335,0.2,0.26666666666666666
220000,0.3333333333333333,0.4,0.5333333333333333,0.26666666666666666,0.5666666666666667
230000,0.2,0.0,0.0,0.3333333333333333,0.43333333333333335
240000,1.0,0.43333333333333335,0.4,0.43333333333333335,0.3333333333333333
250000,0.5,0.2,0.2,0.0,0.0
260000,0.3,0.5,0.2,0.0,0.0
270000,0.13333333333333333,0.1,0.2,0.0,0.06666666666666667
280000,0.5,0.0,0.0,0.0,0.0
290000,0.2,0.2,0.0,0.26666666666666666,0.13333333333333333
300000,0.06666666666666667,0.5,0.2,0.5666666666666667,0.0
310000,0.2,0.2,0.0,0.0,0.26666666666666666
320000,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0
330000,1.0,0.0,0.0,0.2,0.0
340000,0.16666666666666666,0.36666666666666664,0.16666666666666666,0.0,0.0
350000,0.13333333333333333,0.2,0.0,0.2,0.0
360000,0.5,0.0,0.23333333333333334,0.0,0.0
370000,0.26666666666666666,0.1,0.0,0.0,0.13333333333333333
380000,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333
390000,0.0,0.0,0.0,0.13333333333333333,0.0
400000,0.0,0.0,0.8333333333333334,0.0,0.0
410000,0.2,0.13333333333333333,0.6333333333333333,0.0,0.0
420000,0.0,0.2,0.5666666666666667,0.0,0.0
430000,0.0,1.0,0.6666666666666666,0.0,0.0
440000,0.1,0.1,0.5666666666666667,0.26666666666666666,0.06666666666666667
450000,0.0,0.1,0.36666666666666664,0.0,0.0
460000,0.0,0.4,1.0,0.0,0.13333333333333333
470000,0.0,0.13333333333333333,1.0,0.0,0.0
480000,0.0,0.2,1.0,0.4666666666666667,0.2
490000,0.3333333333333333,0.2,0.6,0.3333333333333333,0.26666666666666666
500000,0.0,0.0,0.2,0.0,0.0
500000,0.0,0.0,0.2,0.0,0.0
