idx,Run0,Run1,Run2
0,0.7,0.6333333333333333,0.7666666666666667
10000,0.9666666666666667,0.8666666666666667,0.9
20000,0.7,0.8,0.7666666666666667
30000,0.6666666666666666,0.6,0.5333333333333333
40000,0.5,0.4666666666666667,0.43333333333333335
50000,0.4666666666666667,0.36666666666666664,0.6
60000,0.5666666666666667,0.4666666666666667,0.36666666666666664
70000,0.26666666666666666,0.43333333333333335,0.36666666666666664
80000,0.43333333333333335,0.26666666666666666,0.36666666666666664
90000,0.3,0.4666666666666667,0.3333333333333333
100000,0.13333333333333333,0.23333333333333334,0.23333333333333334
110000,0.2,0.16666666666666666,0.3333333333333333
120000,0.16666666666666666,0.23333333333333334,0.3
130000,0.1,0.3,0.23333333333333334
140000,0.16666666666666666,0.13333333333333333,0.3333333333333333
150000,0.1,0.16666666666666666,0.3333333333333333
160000,0.1,0.26666666666666666,0.13333333333333333
170000,0.1,0.13333333333333333,0.3333333333333333
180000,0.26666666666666666,0.13333333333333333,0.2
190000,0.03333333333333333,0.3,0.16666666666666666
200000,0.23333333333333334,0.16666666666666666,0.23333333333333334
210000,0.06666666666666667,0.3,0.2
220000,0.03333333333333333,0.1,0.1
230000,0.13333333333333333,0.2,0.23333333333333334
240000,0.03333333333333333,0.1,0.1
250000,0.06666666666666667,0.03333333333333333,0.13333333333333333
260000,0.13333333333333333,0.06666666666666667,0.16666666666666666
270000,0.16666666666666666,0.1,0.3333333333333333
280000,0.1,0.2,0.2
290000,0.03333333333333333,0.13333333333333333,0.13333333333333333
300000,0.1,0.3,0.16666666666666666
310000,0.1,0.8,0.13333333333333333
320000,0.3,0.13333333333333333,0.13333333333333333
330000,0.1,0.06666666666666667,0.13333333333333333
340000,0.1,0.06666666666666667,0.1
350000,0.1,0.4666666666666667,0.16666666666666666
360000,0.03333333333333333,0.23333333333333334,0.03333333333333333
370000,0.2,0.2,0.1
380000,0.0,0.16666666666666666,0.13333333333333333
390000,0.03333333333333333,0.03333333333333333,0.03333333333333333
400000,0.0,0.06666666666666667,0.16666666666666666
410000,0.06666666666666667,0.7333333333333333,0.13333333333333333
420000,0.03333333333333333,0.13333333333333333,0.06666666666666667
430000,0.5666666666666667,0.0,0.06666666666666667
440000,0.2,0.1,0.06666666666666667
450000,0.1,0.4,0.03333333333333333
460000,0.03333333333333333,0.03333333333333333,0.1
470000,0.06666666666666667,0.1,0.23333333333333334
480000,0.23333333333333334,0.13333333333333333,0.06666666666666667
490000,0.2,0.03333333333333333,0.2
500000,0.26666666666666666,0.13333333333333333,0.0
