idx,Run0,Run1,Run2,Run3,Run4
0,0.0,0.0,0.0,0.0,0.24944382578492943
10000,0.0,0.0,0.0,0.0,0.44221663871405326
20000,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0
40000,0.0,0.0,0.0,0.0,0.0
50000,0.0,0.0,0.0,0.0,0.44221663871405326
60000,0.0,0.0,0.0,0.0,0.24944382578492943
70000,0.0,0.0,0.0,0.0,0.24944382578492943
80000,0.0,0.0,0.0,0.0,0.24944382578492943
90000,0.0,0.0,0.0,0.0,0.24944382578492943
100000,0.0,0.0,0.33993463423951903,0.0,0.24944382578492943
110000,0.37267799624996495,0.0,0.0,0.0,0.24944382578492943
120000,0.0,0.0,0.0,0.0,0.24944382578492943
130000,0.0,0.0,0.0,0.0,0.24944382578492943
140000,0.0,0.0,0.0,0.0,0.24944382578492943
150000,0.0,0.0,0.0,0.0,0.0
160000,0.0,0.0,0.0,0.0,0.0
170000,0.0,0.0,0.0,0.0,0.0
180000,0.0,0.0,0.0,0.0,0.0
190000,0.0,0.0,0.0,0.0,0.0
200000,0.0,0.0,0.0,0.0,0.0
210000,0.0,0.0,0.0,0.0,0.0
220000,0.0,0.0,0.0,0.0,0.0
230000,0.0,0.0,0.0,0.0,0.0
240000,0.0,0.0,0.0,0.0,0.0
250000,0.0,0.0,0.0,0.0,0.0
260000,0.0,0.0,0.0,0.0,0.0
270000,0.0,0.0,0.0,0.0,0.0
280000,0.0,0.0,0.0,0.0,0.0
290000,0.0,0.0,0.0,0.0,0.0
300000,0.0,0.0,0.0,0.0,0.0
310000,0.0,0.0,0.0,0.0,0.0
320000,0.0,0.0,0.0,0.0,0.0
330000,0.0,0.0,0.0,0.0,0.0
340000,0.0,0.0,0.0,0.0,0.0
350000,0.0,0.0,0.0,0.0,0.0
360000,0.0,0.0,0.0,0.0,0.0
370000,0.0,0.0,0.33993463423951903,0.0,0.24944382578492943
380000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
390000,0.0,0.0,0.0,0.0,0.24944382578492943
400000,0.0,0.0,0.0,0.0,0.24944382578492943
410000,0.0,0.0,0.0,0.0,0.24944382578492943
420000,0.0,0.0,0.33993463423951903,0.33993463423951903,0.24944382578492943
430000,0.0,0.0,0.33993463423951903,0.33993463423951903,0.24944382578492943
440000,0.0,0.0,0.33993463423951903,0.4422166387140533,0.24944382578492943
450000,0.0,0.0,0.0,0.4422166387140533,0.24944382578492943
460000,0.0,0.0,0.33993463423951903,0.4422166387140533,0.24944382578492943
470000,0.0,0.0,0.0,0.4422166387140533,0.24944382578492943
480000,0.0,0.0,0.0,0.4422166387140533,0.24944382578492943
490000,0.0,0.0,0.0,0.4422166387140533,0.24944382578492943
500000,0.0,0.0,0.33993463423951903,0.4422166387140533,0.24944382578492943
510000,0.0,0.0,0.33993463423951903,0.4422166387140533,0.24944382578492943
520000,0.0,0.0,0.33993463423951903,0.4422166387140533,0.24944382578492943
530000,0.0,0.0,0.4229525846816506,0.4422166387140533,0.24944382578492943
540000,0.0,0.0,0.4229525846816506,0.4422166387140533,0.24944382578492943
550000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
560000,0.0,0.0,0.4229525846816506,0.4422166387140533,0.24944382578492943
570000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
580000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
590000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
600000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
610000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
620000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
630000,0.0,0.0,0.4229525846816506,0.33993463423951903,0.24944382578492943
640000,0.0,0.0,0.3,0.33993463423951903,0.24944382578492943
650000,0.0,0.0,0.3,0.33993463423951903,0.24944382578492943
660000,0.33993463423951903,0.0,0.3,0.33993463423951903,0.24944382578492943
670000,0.0,0.0,0.3,0.33993463423951903,0.24944382578492943
680000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
690000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
700000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
710000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
720000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
730000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
740000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
750000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
760000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
770000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
780000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
790000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
800000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
810000,0.33993463423951903,0.0,0.0,0.33993463423951903,0.24944382578492943
820000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
830000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
840000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
850000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
860000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
870000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
880000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
890000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
900000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
910000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
920000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
930000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
940000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
950000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
960000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
970000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
980000,0.0,0.0,0.0,0.33993463423951903,0.24944382578492943
