rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,train/ent_coef,time/total_timesteps,train/actor_loss,time/time_elapsed,rollout/success_rate,time/episodes,train/n_updates
15.64,0.1288956105709076,0.0005,-0.022591009736061096,-31.348606529999998,54,0.022668998688459396,580909,17.61861801147461,10618,0.02,37388,580808
15.59,0.1506570279598236,0.0005,0.2882167100906372,-31.32565199,54,0.022886991500854492,580968,18.15547752380371,10619,0.02,37392,580867
15.57,0.16535016894340515,0.0005,1.085282564163208,-31.339738850000003,54,0.0235375314950943,581028,17.913135528564453,10620,0.02,37396,580927
15.58,0.1290227770805359,0.0005,0.15608905255794525,-31.287218049999996,54,0.024002237245440483,581088,17.21170997619629,10621,0.02,37400,580987
15.66,0.3436986804008484,0.0005,-0.010127276182174683,-31.53431776,54,0.023869963362812996,581156,18.2503662109375,10622,0.01,37404,581055
15.61,0.76042640209198,0.0005,0.386563777923584,-31.710978710000003,54,0.02384825050830841,581212,18.328508377075195,10623,0.0,37408,581111
15.69,1.3634127378463745,0.0005,0.5031799077987671,-31.665681010000004,54,0.02375907078385353,581287,17.441844940185547,10624,0.0,37412,581186
15.77,0.23994354903697968,0.0005,0.299286812543869,-31.73057433,54,0.02354828454554081,581355,18.743694305419922,10625,0.0,37416,581254
15.97,0.1499924510717392,0.0005,-0.034759312868118286,-31.878962299999998,54,0.023962967097759247,581429,17.211238861083984,10626,0.0,37420,581328
15.8,1.0957820415496826,0.0005,-0.21517276763916016,-31.84397095,54,0.023841338232159615,581481,17.70114517211914,10627,0.0,37424,581380
15.91,0.3730483651161194,0.0005,-0.2870027720928192,-31.96594676,54,0.023723144084215164,581553,20.284175872802734,10628,0.0,37428,581452
16.04,0.42469489574432373,0.0005,0.6991861462593079,-31.952462660000002,54,0.02385655976831913,581625,17.25958251953125,10629,0.0,37432,581524
16.08,0.6963942050933838,0.0005,-0.5615242719650269,-31.849448800000005,54,0.023972075432538986,581681,16.898040771484375,10630,0.0,37436,581580
16.12,0.13659074902534485,0.0005,0.2609698474407196,-31.852139020000003,54,0.02378896437585354,581750,19.04857635498047,10631,0.0,37440,581649
16.09,0.17984941601753235,0.0005,-0.23670075833797455,-32.01508915,54,0.02318495512008667,581818,18.991281509399414,10632,0.0,37444,581717
16.05,1.058321237564087,0.0005,0.14921391010284424,-32.02184863,54,0.023107215762138367,581883,17.75101089477539,10633,0.0,37448,581782
16.0,0.4305884838104248,0.0005,0.4115515649318695,-32.07791938,54,0.02337709441781044,581945,19.4510498046875,10634,0.0,37452,581844
15.97,0.4498312175273895,0.0005,0.5970982909202576,-32.046865489999995,54,0.024426080286502838,582010,16.97482681274414,10635,0.0,37456,581909
16.05,0.1711321622133255,0.0005,-0.1067250594496727,-32.2074682,54,0.02474261447787285,582077,17.23872947692871,10636,0.0,37460,581976
16.1,1.6374213695526123,0.0005,-0.3382813334465027,-32.214935759999996,54,0.024303464218974113,582145,16.580841064453125,10637,0.0,37464,582044
16.2,0.5174754858016968,0.0005,0.291422963142395,-32.29441586,54,0.024145860224962234,582220,17.36959457397461,10639,0.0,37468,582119
16.23,0.5995115041732788,0.0005,-0.38145557045936584,-32.30373799,54,0.02431430295109749,582290,17.970815658569336,10640,0.0,37472,582189
16.26,0.330776184797287,0.0005,0.08193309605121613,-31.991780759999997,54,0.024159841239452362,582350,19.38192367553711,10641,0.01,37476,582249
16.19,0.5887279510498047,0.0005,1.0884222984313965,-31.99468735,54,0.02444811910390854,582407,18.86988067626953,10641,0.01,37480,582306
16.24,0.18923939764499664,0.0005,-0.0037706196308135986,-32.04976142,54,0.02411256916821003,582473,18.92639923095703,10642,0.01,37484,582372
16.27,1.7862045764923096,0.0005,0.2780270278453827,-32.127588659999994,54,0.023397887125611305,582536,17.17575454711914,10643,0.01,37488,582435
16.27,0.22918012738227844,0.0005,0.01422680914402008,-32.043473739999996,54,0.023333294317126274,582595,18.417098999023438,10644,0.01,37492,582494
16.28,0.23531514406204224,0.0005,0.1423894166946411,-31.796823109999995,54,0.02316431887447834,582656,17.220956802368164,10645,0.02,37496,582555
16.34,0.6437047719955444,0.0005,0.18263232707977295,-31.86423528,54,0.022625301033258438,582722,17.76287841796875,10646,0.02,37500,582621
16.3,0.9043375253677368,0.0005,-0.3447363078594208,-32.00615345,54,0.022625451907515526,582786,17.20618438720703,10647,0.02,37504,582685
16.37,0.3881164789199829,0.0005,1.2650542259216309,-32.16564682,54,0.022779181599617004,582849,19.521921157836914,10648,0.02,37508,582748
16.23,0.21384039521217346,0.0005,1.5370104312896729,-32.25099503,54,0.023121947422623634,582910,16.790645599365234,10649,0.02,37512,582809
16.11,0.07192526012659073,0.0005,-0.3753654360771179,-32.19525391,54,0.023733463138341904,582966,17.853580474853516,10650,0.02,37516,582865
15.95,0.18240083754062653,0.0005,-0.39639347791671753,-32.08173913,54,0.023618383333086967,583024,18.123876571655273,10651,0.02,37520,582923
16.08,0.7569540143013,0.0005,-0.26148560643196106,-32.03125372,54,0.02327420562505722,583089,18.770679473876953,10652,0.02,37524,582988
16.11,0.46261733770370483,0.0005,-0.018656641244888306,-31.96881903,54,0.023588985204696655,583164,18.082565307617188,10653,0.02,37528,583063
15.92,0.16910506784915924,0.0005,-0.07750777900218964,-31.62774797,54,0.024137035012245178,583217,16.888629913330078,10654,0.03,37532,583116
15.99,0.1863456666469574,0.0005,0.40149223804473877,-31.585766589999995,54,0.025087185204029083,583280,18.203125,10655,0.03,37536,583179
15.87,0.17063990235328674,0.0005,0.8471189737319946,-31.660852000000006,54,0.025119084864854813,583337,17.892295837402344,10656,0.03,37540,583236
15.74,0.11600269377231598,0.0005,-0.8400359153747559,-31.647869470000003,54,0.024950023740530014,583392,15.94837760925293,10657,0.03,37544,583291
15.63,0.5889865159988403,0.0005,0.2895348072052002,-31.40352583,54,0.024851419031620026,583446,17.94333267211914,10657,0.04,37548,583345
15.59,0.3162468671798706,0.0005,-0.4543430805206299,-31.197203879999996,54,0.024994703009724617,583504,18.477951049804688,10658,0.04,37552,583403
15.63,0.5598111748695374,0.0005,-0.4020661413669586,-31.336358240000003,54,0.024252157658338547,583573,16.575258255004883,10659,0.04,37556,583472
15.67,0.15316128730773926,0.0005,-0.19399675726890564,-31.25510938,54,0.023932544514536858,583644,18.030960083007812,10661,0.04,37560,583543
15.94,0.37056583166122437,0.0005,0.0781942754983902,-31.290617660000002,54,0.02330031245946884,583739,16.97739028930664,10662,0.04,37564,583638
15.87,0.8529365062713623,0.0005,1.0924898386001587,-31.10685607,54,0.023233255371451378,583807,17.36770248413086,10663,0.04,37568,583706
15.88,0.12316806614398956,0.0005,0.43202686309814453,-30.988332340000003,54,0.023434728384017944,583878,18.802021026611328,10664,0.04,37572,583777
15.97,0.26467397809028625,0.0005,1.171425461769104,-31.263998769999997,54,0.023990949615836143,583947,17.513755798339844,10665,0.03,37576,583846
16.09,0.3923061192035675,0.0005,0.5086709260940552,-31.23959335,54,0.024486353620886803,584016,17.58203125,10666,0.03,37580,583915
15.99,0.12241620570421219,0.0005,0.13850396871566772,-31.199456070000007,54,0.024341562762856483,584072,17.142868041992188,10667,0.03,37584,583971
15.98,0.5319275259971619,0.0005,0.2975533604621887,-31.23997439,54,0.023936260491609573,584134,19.302459716796875,10668,0.03,37588,584033
16.03,1.3442083597183228,0.0005,0.3519325256347656,-31.505842019999996,54,0.02417113445699215,584198,18.154468536376953,10669,0.03,37592,584097
16.01,0.36863890290260315,0.0005,-0.11164051294326782,-31.674864579999998,54,0.0242458488792181,584257,19.03356170654297,10670,0.02,37596,584156
16.05,0.3146810531616211,0.0005,0.07095495611429214,-31.688911599999994,54,0.024220019578933716,584327,17.38980484008789,10671,0.02,37600,584226
16.06,0.15376272797584534,0.0005,-0.11025646328926086,-31.597985429999998,54,0.02363208681344986,584392,17.904767990112305,10672,0.02,37604,584291
16.08,0.10344301909208298,0.0005,-1.0737318992614746,-31.55549036,54,0.02331511676311493,584457,18.12783432006836,10673,0.02,37608,584356
16.18,0.28209397196769714,0.0005,0.7497893571853638,-31.618536380000002,54,0.022773681208491325,584528,17.617536544799805,10674,0.02,37612,584427
16.24,0.1634690910577774,0.0005,-0.23685093224048615,-31.620602429999998,54,0.02271546795964241,584590,17.283479690551758,10675,0.02,37616,584489
16.23,0.07733161747455597,0.0005,0.2633153796195984,-31.783492049999996,54,0.022853869944810867,584647,17.92095947265625,10676,0.02,37620,584546
16.13,0.10590727627277374,0.0005,0.012914538383483887,-31.787282060000003,54,0.0229500699788332,584702,18.13412857055664,10677,0.02,37624,584601
15.89,0.9119704961776733,0.0005,0.15320689976215363,-31.68786471,54,0.02261895313858986,584753,18.542705535888672,10678,0.02,37628,584652
16.01,0.1907391995191574,0.0005,0.9453948736190796,-32.11070914,54,0.022536877542734146,584818,17.177528381347656,10679,0.01,37632,584717
16.04,1.0752229690551758,0.0005,0.15413150191307068,-32.25529137,54,0.022957852110266685,584884,16.761653900146484,10680,0.01,37636,584783
16.08,0.0868869423866272,0.0005,-0.5033223032951355,-32.16630423,54,0.022671766579151154,584945,17.671817779541016,10681,0.01,37640,584844
16.19,0.7102080583572388,0.0005,0.8214160203933716,-32.15821949000001,54,0.022888878360390663,585011,18.863147735595703,10682,0.01,37644,584910
16.22,0.1447601616382599,0.0005,-0.26420867443084717,-32.421216810000004,54,0.02309539169073105,585068,19.53595733642578,10682,0.0,37648,584967
16.29,0.17629137635231018,0.0005,0.7724573612213135,-32.597455780000004,54,0.02344270795583725,585133,18.625883102416992,10683,0.0,37652,585032
16.22,0.6192374229431152,0.0005,0.6275491714477539,-32.549256240000005,54,0.024238405749201775,585195,19.152921676635742,10684,0.0,37656,585094
16.18,0.376301646232605,0.0005,0.4869214594364166,-32.504272040000004,54,0.024842988699674606,585262,16.865436553955078,10685,0.0,37660,585161
15.86,0.27815988659858704,0.0005,-0.6897923350334167,-32.51899024,54,0.024855146184563637,585325,17.823867797851562,10686,0.0,37664,585224
15.8,1.1112838983535767,0.0005,-0.5692224502563477,-32.514881,54,0.02457091026008129,585387,17.68413543701172,10687,0.0,37668,585286
15.7,0.548556923866272,0.0005,-0.20665258169174194,-32.66125864000001,54,0.023901114240288734,585448,18.547351837158203,10688,0.0,37672,585347
15.57,0.4042409062385559,0.0005,-0.38606610894203186,-32.81444433,54,0.023801742121577263,585504,17.271854400634766,10689,0.0,37676,585403
15.51,0.7253068685531616,0.0005,-0.42202264070510864,-32.81608139,54,0.02331707626581192,585567,16.42471694946289,10690,0.0,37680,585466
15.73,0.2238563895225525,0.0005,-0.1192544475197792,-32.25225503000001,54,0.02264058217406273,585645,19.524436950683594,10691,0.02,37684,585544
15.81,0.24883852899074554,0.0005,-0.29921743273735046,-32.28115514,54,0.022746868431568146,585715,19.58727264404297,10692,0.02,37688,585614
15.73,0.8176084756851196,0.0005,0.6464657783508301,-32.11524295,54,0.02289487048983574,585771,18.190420150756836,10693,0.02,37692,585670
15.66,0.4508591890335083,0.0005,-0.06932574510574341,-31.85742252,54,0.02323562279343605,585823,17.789731979370117,10694,0.03,37696,585722
15.57,0.3814929723739624,0.0005,0.1797238290309906,-31.65677968,54,0.02281106635928154,585884,17.725534439086914,10695,0.03,37700,585783
15.53,0.1836126446723938,0.0005,-0.03694123029708862,-31.65250138,54,0.022668398916721344,585945,16.846084594726562,10696,0.03,37704,585844
15.44,0.933888852596283,0.0005,0.009607285261154175,-31.541207859999997,54,0.022823568433523178,586001,17.649742126464844,10697,0.03,37708,585900
15.42,0.21043799817562103,0.0005,0.6413129568099976,-31.42228911,54,0.023234225809574127,586070,19.361228942871094,10698,0.03,37712,585969
15.46,0.06363058090209961,0.0005,0.5124517679214478,-31.015386829999997,54,0.023571865633130074,586136,16.802040100097656,10699,0.04,37716,586035
15.57,0.566478431224823,0.0005,0.3063540458679199,-31.01544292,54,0.023502981290221214,586204,18.934795379638672,10700,0.04,37720,586103
15.56,0.40281933546066284,0.0005,0.34990277886390686,-30.95436766,54,0.02361413836479187,586258,19.06334114074707,10701,0.04,37724,586157
15.72,0.2225058674812317,0.0005,-0.28094303607940674,-30.669571909999995,54,0.023520706221461296,586325,17.504173278808594,10702,0.05,37728,586224
15.76,0.5858184695243835,0.0005,-0.43663930892944336,-30.669783829999997,54,0.02370086871087551,586394,17.138072967529297,10703,0.05,37732,586293
15.74,0.8011800646781921,0.0005,0.7275952696800232,-30.657706059999995,54,0.02409355901181698,586458,18.044082641601562,10704,0.05,37736,586357
15.74,2.0471198558807373,0.0005,0.7253257036209106,-30.52065559,54,0.024479534476995468,586519,17.554954528808594,10705,0.05,37740,586418
15.75,0.26328977942466736,0.0005,1.1396458148956299,-30.50929086,54,0.02537923865020275,586586,18.813623428344727,10706,0.05,37744,586485
15.77,0.2633047103881836,0.0005,-0.6954587697982788,-30.393723419999997,54,0.025899002328515053,586645,18.011661529541016,10707,0.05,37748,586544
15.7,0.620306134223938,0.0005,-0.5377267003059387,-30.256157090000002,54,0.025433603674173355,586703,18.117351531982422,10707,0.05,37752,586602
15.79,0.4516906142234802,0.0005,-1.8738996982574463,-30.210389040000006,54,0.024633176624774933,586774,17.338037490844727,10708,0.05,37756,586673
15.74,1.0741665363311768,0.0005,-0.279206782579422,-30.150039579999994,54,0.02353040501475334,586836,17.55354118347168,10709,0.05,37760,586735
15.7,0.17820307612419128,0.0005,0.4249817132949829,-30.144633429999995,54,0.02307892218232155,586895,17.102502822875977,10710,0.05,37764,586794
15.78,0.2100512534379959,0.0005,-0.6038941144943237,-30.40100471,54,0.022844484075903893,586965,17.38221549987793,10711,0.05,37768,586864
15.92,0.1778973639011383,0.0005,0.5259160399436951,-30.333811210000004,54,0.022845378145575523,587040,17.557748794555664,10713,0.05,37772,586939
15.96,0.23408125340938568,0.0005,0.3084931969642639,-30.2764037,54,0.022810157388448715,587100,19.200775146484375,10714,0.05,37776,586999
16.02,0.2424435168504715,0.0005,-0.3373107612133026,-30.414152419999997,54,0.022647827863693237,587169,18.628005981445312,10715,0.05,37780,587068
15.84,0.05051134154200554,0.0005,-0.1452414095401764,-31.04548291,54,0.022963600233197212,587229,17.845619201660156,10715,0.03,37784,587128
15.82,0.17754702270030975,0.0005,-0.6444565057754517,-31.0408106,54,0.023040464147925377,587297,17.177127838134766,10717,0.03,37788,587196
15.86,1.0557982921600342,0.0005,0.7598537802696228,-31.127320430000005,54,0.02294597215950489,587357,16.78691864013672,10717,0.03,37792,587256
15.93,0.07813091576099396,0.0005,0.6965369582176208,-31.51734426,54,0.023082135245203972,587416,18.08106231689453,10718,0.02,37796,587315
15.92,2.1237130165100098,0.0005,0.1782142072916031,-31.749434159999996,54,0.022946661338210106,587476,18.760478973388672,10719,0.02,37800,587375
15.9,0.24993298947811127,0.0005,0.23019787669181824,-31.75610347,54,0.02329684980213642,587535,17.63450050354004,10720,0.02,37804,587434
15.95,0.3002558648586273,0.0005,-0.055234894156455994,-31.95651725,54,0.02349705994129181,587596,18.531042098999023,10721,0.02,37808,587495
15.85,0.783545970916748,0.0005,-0.33272048830986023,-31.91244633,54,0.023492882028222084,587655,17.993633270263672,10722,0.02,37812,587554
15.8,0.5419031381607056,0.0005,-0.052664756774902344,-32.1442349,54,0.023343726992607117,587716,17.94553565979004,10723,0.01,37816,587615
15.75,0.3253312110900879,0.0005,0.3712385892868042,-32.10370968,54,0.023192329332232475,587779,17.293262481689453,10724,0.01,37820,587678
15.8,0.5647834539413452,0.0005,-0.699972927570343,-32.27654974,54,0.022882161661982536,587838,17.14882469177246,10725,0.01,37824,587737
15.74,0.08628079295158386,0.0005,0.07998153567314148,-32.74713574,54,0.022446034476161003,587899,17.312530517578125,10726,0.0,37828,587798
15.62,0.2145385891199112,0.0005,0.5816535353660583,-32.53633203999999,54,0.022477127611637115,587956,19.352603912353516,10727,0.0,37832,587855
15.51,3.047149181365967,0.0005,0.14039000868797302,-32.47287872,54,0.02279597893357277,588009,17.443222045898438,10727,0.0,37836,587908
15.59,0.1539684236049652,0.0005,0.07776613533496857,-32.54564339,54,0.02291463501751423,588078,17.859725952148438,10729,0.0,37840,587977
15.46,0.8597656488418579,0.0005,0.8517807126045227,-32.40266423,54,0.022901559248566628,588132,20.983535766601562,10729,0.0,37844,588031
15.55,1.635024070739746,0.0005,1.141979455947876,-32.627148229999996,54,0.0225516390055418,588200,20.09508514404297,10730,0.0,37848,588099
15.58,0.6536189317703247,0.0005,0.18963226675987244,-32.735843290000005,54,0.023513855412602425,588261,19.64124298095703,10731,0.0,37852,588160
15.49,0.45537346601486206,0.0005,-0.4470110833644867,-32.43256481000001,54,0.02370215207338333,588323,18.928014755249023,10732,0.01,37856,588222
15.48,0.34430551528930664,0.0005,-0.39375507831573486,-32.433379120000005,54,0.023335952311754227,588384,19.179296493530273,10733,0.01,37860,588283
15.46,1.2175438404083252,0.0005,-0.08121252059936523,-32.33855403,54,0.02296716533601284,588441,19.27751922607422,10734,0.01,37864,588340
15.45,0.137218177318573,0.0005,0.15251344442367554,-32.21336093,54,0.02256101183593273,588510,17.833995819091797,10735,0.01,37868,588409
15.28,0.14752018451690674,0.0005,0.13650177419185638,-32.34179861,54,0.022809550166130066,588568,18.566486358642578,10736,0.01,37872,588467
15.25,1.5521211624145508,0.0005,0.8919240832328796,-32.28649651,54,0.023269278928637505,588625,17.639057159423828,10737,0.01,37876,588524
15.17,0.2054828256368637,0.0005,-0.3703635036945343,-32.14905494,54,0.023576384410262108,588686,18.78929901123047,10738,0.01,37880,588585
15.16,0.2194768339395523,0.0005,0.09721753746271133,-32.216466340000004,54,0.023669889196753502,588745,16.954715728759766,10739,0.01,37884,588644
15.2,0.2154345065355301,0.0005,0.39001792669296265,-32.21893628000001,54,0.02390352077782154,588817,18.23025131225586,10740,0.01,37888,588716
15.45,0.3438703417778015,0.0005,0.17060469090938568,-32.248209370000005,54,0.024393629282712936,588902,18.77301025390625,10741,0.01,37892,588801
15.52,0.2744864225387573,0.0005,0.419268399477005,-32.26008567,54,0.02500244975090027,588968,18.584754943847656,10742,0.01,37896,588867
15.41,0.21424970030784607,0.0005,0.2076554298400879,-32.25748769,54,0.025631939992308617,589017,18.29682159423828,10743,0.01,37900,588916
15.44,0.09975834935903549,0.0005,0.757926344871521,-32.12870363,54,0.025887105613946915,589079,20.01108169555664,10744,0.01,37904,588978
15.5,0.2267935574054718,0.0005,0.7755102515220642,-32.06881459,54,0.026251165196299553,589146,19.767135620117188,10745,0.01,37908,589045
15.54,0.25510144233703613,0.0005,-1.3905465602874756,-32.16133555,54,0.02666177600622177,589209,17.691659927368164,10746,0.01,37912,589108
15.56,1.018699049949646,0.0005,0.9803725481033325,-32.16332695,54,0.027047408744692802,589272,18.025657653808594,10747,0.01,37916,589171
15.52,1.3544583320617676,0.0005,-0.15251195430755615,-32.0831937,54,0.02716546133160591,589331,18.711925506591797,10748,0.01,37920,589230
15.48,0.20154592394828796,0.0005,0.06143373250961304,-32.137721930000005,54,0.02760702557861805,589386,19.48286247253418,10749,0.01,37924,589285
15.5,0.41764819622039795,0.0005,-0.8086978793144226,-31.909564210000006,54,0.02781454473733902,589449,18.001907348632812,10750,0.01,37928,589348
15.45,0.29154035449028015,0.0005,0.390974223613739,-31.968922040000002,54,0.027422690764069557,589501,17.86466407775879,10750,0.01,37932,589400
15.5,0.26848042011260986,0.0005,-0.7890110015869141,-32.106633609999996,54,0.02740444988012314,589559,17.27620506286621,10751,0.01,37936,589458
15.36,0.08363084495067596,0.0005,0.026990994811058044,-32.107735149999996,54,0.027060288935899734,589614,17.32978057861328,10752,0.01,37940,589513
15.44,0.3777914047241211,0.0005,-0.5327532291412354,-32.23213541,54,0.026444220915436745,589676,15.82278060913086,10753,0.01,37944,589575
15.41,0.4762433171272278,0.0005,-0.2512924075126648,-32.173063070000005,54,0.026150235906243324,589741,17.235424041748047,10754,0.01,37948,589640
15.49,0.28327345848083496,0.0005,-1.0590441226959229,-32.12478983,54,0.025859154760837555,589810,19.36404800415039,10755,0.01,37952,589709
15.37,1.4923419952392578,0.0005,0.2447749674320221,-32.313303160000004,54,0.025185098871588707,589860,19.85207176208496,10756,0.0,37956,589759
15.31,0.2080831676721573,0.0005,-0.15146687626838684,-32.48446824,54,0.0253136046230793,589915,17.937252044677734,10757,0.0,37960,589814
15.31,0.26239025592803955,0.0005,-0.13687363266944885,-32.493720090000004,54,0.025822652503848076,589972,19.090885162353516,10758,0.0,37964,589871
15.2,0.1881793588399887,0.0005,0.37283098697662354,-32.38593546,54,0.026176845654845238,590030,17.552488327026367,10768,0.0,37968,589929
15.35,1.4638822078704834,0.0005,0.22810396552085876,-32.373240349999996,54,0.026365045458078384,590103,18.451454162597656,10769,0.0,37972,590002
15.39,0.24785156548023224,0.0005,-0.20132726430892944,-32.1651992,54,0.026176197454333305,590164,19.04544448852539,10770,0.0,37976,590063
15.35,0.17991049587726593,0.0005,-0.014704197645187378,-32.185026619999995,54,0.026059012860059738,590221,17.538379669189453,10771,0.0,37980,590120
15.3,0.28743743896484375,0.0005,-0.27509671449661255,-31.826204109999995,54,0.025914518162608147,590275,17.734149932861328,10772,0.0,37984,590174
15.14,0.21218061447143555,0.0005,-0.592841625213623,-31.93863359999999,54,0.025588514283299446,590331,17.483192443847656,10773,0.0,37988,590230
14.87,0.2127840518951416,0.0005,0.44578415155410767,-31.88611883,54,0.025323808193206787,590389,18.635784149169922,10773,0.0,37992,590288
14.79,0.21510553359985352,0.0005,-0.09590011835098267,-31.839425820000002,54,0.02487083151936531,590447,18.785140991210938,10774,0.0,37996,590346
14.93,0.4970841109752655,0.0005,-1.1948492527008057,-31.77496783,54,0.024383261799812317,590510,18.45102310180664,10775,0.0,38000,590409
14.96,1.3412163257598877,0.0005,-0.36738717555999756,-31.93665936,54,0.02395908534526825,590575,18.676708221435547,10776,0.0,38004,590474
14.89,0.1887589991092682,0.0005,-0.15124666690826416,-31.866227179999992,54,0.023495428264141083,590635,18.226722717285156,10777,0.0,38008,590534
14.78,0.4819090664386749,0.0005,-1.014294981956482,-31.69529324,54,0.022950639948248863,590687,16.642215728759766,10778,0.0,38012,590586
14.9,0.2381420135498047,0.0005,0.05017763376235962,-31.82284928,54,0.022523045539855957,590762,17.456104278564453,10779,0.0,38016,590661
14.91,0.37620338797569275,0.0005,0.7720927596092224,-31.708836840000004,54,0.022499356418848038,590822,19.358720779418945,10780,0.0,38020,590721
15.05,0.18390187621116638,0.0005,0.23630425333976746,-31.75216672,54,0.023748435080051422,590891,18.459638595581055,10781,0.0,38024,590790
14.93,0.5125287175178528,0.0005,-0.2110099494457245,-31.88989394,54,0.024148007854819298,590942,18.405216217041016,10782,0.0,38028,590841
15.14,0.21407988667488098,0.0005,-0.6931692361831665,-32.02412654,54,0.0236260537058115,591015,18.896076202392578,10783,0.0,38032,590914
15.13,0.540695309638977,0.0005,-0.8486096858978271,-31.73424924,54,0.02324136346578598,591072,17.233177185058594,10784,0.0,38036,590971
15.15,0.1461327075958252,0.0005,-1.6258666515350342,-31.756017220000004,54,0.022951778024435043,591129,18.529020309448242,10785,0.0,38040,591028
15.11,0.2813413143157959,0.0005,0.9312586188316345,-31.748771140000002,54,0.022751424461603165,591187,18.159706115722656,10786,0.0,38044,591086
15.04,0.14653629064559937,0.0005,0.8880454897880554,-31.539560190000003,54,0.02317686937749386,591245,17.44595718383789,10787,0.0,38048,591144
14.91,0.2065761387348175,0.0005,-0.27686306834220886,-31.59003847,54,0.023441065102815628,591301,19.441986083984375,10788,0.0,38052,591200
14.98,0.3296547532081604,0.0005,0.8717396259307861,-31.420744029999994,54,0.02356579713523388,591358,18.701030731201172,10788,0.01,38056,591257
15.04,1.1454417705535889,0.0005,-0.6887900829315186,-31.206766589999997,54,0.023817528039216995,591419,17.657808303833008,10789,0.01,38060,591318
15.13,0.48231765627861023,0.0005,-0.011224374175071716,-31.30690857,54,0.02367156557738781,591485,18.227161407470703,10790,0.01,38064,591384
15.17,0.07404033094644547,0.0005,-0.1494876742362976,-31.453841669999996,54,0.023474853485822678,591547,18.374202728271484,10791,0.01,38068,591446
15.07,0.25916561484336853,0.0005,-0.21836614608764648,-31.386975609999993,54,0.023463284596800804,591610,17.52141571044922,10792,0.01,38072,591509
15.11,0.29468995332717896,0.0005,-0.13023006916046143,-31.619224959999997,54,0.023566268384456635,591675,17.781368255615234,10793,0.01,38076,591574
15.12,0.12652519345283508,0.0005,-0.17334245145320892,-31.616321560000003,54,0.023895449936389923,591733,18.21985626220703,10794,0.01,38080,591632
15.23,0.12018448859453201,0.0005,0.11757738888263702,-31.75672565,54,0.02431463822722435,591798,19.586219787597656,10795,0.01,38084,591697
15.33,0.5251160860061646,0.0005,-0.5512507557868958,-31.33967915,54,0.024089796468615532,591864,18.67146873474121,10797,0.02,38088,591763
15.4,0.9635571241378784,0.0005,-0.035379618406295776,-31.459081239999996,54,0.023693818598985672,591929,20.38648223876953,10799,0.02,38092,591828
15.4,0.09306640923023224,0.0005,-0.23492559790611267,-31.41268759,54,0.02329321764409542,591987,17.969688415527344,10800,0.02,38096,591886
15.3,0.12419160455465317,0.0005,0.03816387057304382,-31.244455580000004,54,0.022877410054206848,592040,19.918420791625977,10801,0.02,38100,591939
15.34,0.14671361446380615,0.0005,0.8734303712844849,-31.16931099,54,0.02296481654047966,592109,18.37750244140625,10803,0.02,38104,592008
15.23,1.0336143970489502,0.0005,0.4953005611896515,-31.085431050000008,54,0.02361925132572651,592158,18.1007137298584,10804,0.02,38108,592057
15.34,1.0816867351531982,0.0005,-0.33510836958885193,-31.170668880000004,54,0.02405715547502041,592221,19.01844024658203,10806,0.02,38112,592120
15.15,0.277161180973053,0.0005,-0.3259629011154175,-30.878481230000002,54,0.02363410033285618,592277,17.840171813964844,10807,0.02,38116,592176
15.1,0.28701332211494446,0.0005,-0.837044358253479,-30.985467560000007,54,0.023500001057982445,592332,18.337162017822266,10808,0.02,38120,592231
15.14,1.5624678134918213,0.0005,-0.23849636316299438,-30.988772860000005,54,0.023227175697684288,592405,17.542707443237305,10810,0.02,38124,592304
15.28,0.22623781859874725,0.0005,-0.23416869342327118,-30.84352125,54,0.02385743521153927,592470,18.242469787597656,10811,0.02,38128,592369
15.11,1.3018462657928467,0.0005,-0.03843382000923157,-30.77088421,54,0.024158978834748268,592526,17.50318145751953,10813,0.02,38132,592425
15.16,0.07327532768249512,0.0005,0.40410512685775757,-30.91281888,54,0.02387481927871704,592588,19.149742126464844,10814,0.02,38136,592487
15.22,0.17904062569141388,0.0005,1.0343031883239746,-31.034454999999994,54,0.024201465770602226,592651,16.81633758544922,10816,0.02,38140,592550
15.28,0.34437623620033264,0.0005,-0.7611395120620728,-31.08811999,54,0.024295002222061157,592715,17.049760818481445,10818,0.02,38144,592614
15.29,0.15505510568618774,0.0005,0.040689557790756226,-31.152271770000002,54,0.024028798565268517,592774,16.92089080810547,10820,0.02,38148,592673
15.41,2.517808675765991,0.0005,-0.04465928673744202,-31.013164690000004,54,0.02404472976922989,592842,19.0943603515625,10822,0.02,38152,592741
15.36,0.11002123355865479,0.0005,-0.8057196736335754,-31.06967096,54,0.023907525464892387,592894,18.551040649414062,10824,0.01,38156,592793
15.39,0.15663349628448486,0.0005,-0.6682313680648804,-31.230070270000006,54,0.023270882666110992,592958,18.602567672729492,10826,0.01,38160,592857
15.26,0.15836691856384277,0.0005,-0.0030845701694488525,-31.248097100000006,54,0.022724313661456108,593011,19.430133819580078,10827,0.01,38164,592910
15.26,1.3731353282928467,0.0005,0.25043103098869324,-31.197539390000003,54,0.022422293201088905,593073,17.909706115722656,10829,0.01,38168,592972
15.24,0.9450925588607788,0.0005,0.2647039294242859,-30.800115470000005,54,0.02258928492665291,593134,16.96234703063965,10831,0.02,38172,593033
