idx,Run0,Run1,Run2
0,-80.86200151315025,-308.8298776229037,-150.05924324374746
10000,-51.68376983151272,-54.82432513192192,-69.21486999153653
20000,-56.15245473151127,-66.23202273530312,-57.42722124749828
30000,-172.51470566565402,-56.99572632211896,-52.15929837535335
40000,-51.1708935269841,-52.14010592840058,-56.595542560233675
50000,-58.76754041848506,-55.19232787798728,-51.95330912657345
60000,-53.80162958408573,-110.75204545020588,-56.95201926269647
70000,-59.903091881332784,-60.639899138959855,-52.22836073715237
80000,-60.995057428866644,-52.5416755505755,-52.031455861814635
90000,-52.4647055734716,-55.14310781469727,-112.06551366244335
100000,-66.46842404994467,-55.54846394237404,-77.3168574353515
110000,-59.10491337183751,-66.98480579107026,-56.642332144096905
120000,-63.08011279680807,-52.93976396543881,-66.46150360461273
130000,-53.88351180810987,-58.30717940658001,-51.74057515425297
140000,-56.58068031816173,-63.440975747061835,-81.69282338102325
150000,-54.61006155074131,-54.25622478251821,-75.34919761048937
160000,-85.6609184593104,-53.5803539238407,-52.55135751797944
170000,-53.488212383787385,-56.10818074244801,-54.336850893605884
180000,-51.02226900801707,-74.20180120176249,-67.75395694453087
190000,-150.37956021034506,-54.62820787734375,-51.18158985703152
200000,-70.55214139193767,-81.9186738399309,-65.23530624700258
210000,-67.03368778445432,-88.40987244678568,-54.575788219355566
220000,-70.90681609149448,-53.55452599350242,-66.3358912733425
230000,-52.141391088371954,-80.44541456616771,-54.21222718565991
240000,-59.90352444358565,-104.1110130596757,-52.35309748606208
250000,-145.50798284261916,-70.06773627616055,-50.23401120145858
260000,-143.8007299896359,-72.07057714361652,-53.07111024293574
270000,-96.8255337101768,-76.24774510068646,-61.538011075862954
280000,-154.64345318824564,-90.22298783936385,-53.32154106165921
290000,-138.0452883382753,-57.14072571530441,-52.74634862231658
300000,-121.05460223123355,-54.90560245076105,-53.021522460361226
310000,-50.76635832937191,-68.91869686717135,-65.36087101001391
320000,-52.39219305660254,-78.80923860088038,-53.480162368815414
330000,-59.50429937391008,-75.13163296754327,-51.72185285294211
340000,-56.97984980925354,-71.53844743988189,-55.84799539228929
350000,-49.050939821165564,-141.586601263426,-55.99235710876852
360000,-45.47410321597605,-103.29352355387199,-57.67769484746495
370000,-62.50647953282201,-87.82290119989506,-139.73088866774893
380000,-60.15691232789663,-72.84020312352666,-55.31642394627132
390000,-52.329102904835175,-71.64640175406187,-56.02100072146304
400000,-138.56953271287725,-162.53032490325091,-71.24667212355448
410000,-57.396548122389156,-76.94693478854569,-52.24742453900008
420000,-50.38812747547686,-85.00514756257341,-61.249739666927624
430000,-102.48276023986783,-95.13995287304216,-69.14201407386389
440000,-113.44556172375162,-65.1582307920079,-117.51320684215452
450000,-77.55327014435878,-87.38869949056078,-66.54005580508091
460000,-58.184295513736075,-154.66520371115539,-59.398306022653635
470000,-56.6332690248304,-117.2260783381989,-62.205766123611205
480000,-177.65735938152935,-77.24788195425087,-53.948964725603375
490000,-217.881207074556,-55.93157574807388,-105.26373438171878
500000,-53.471529971188495,-56.930588236873376,-62.771143752861015
510000,-101.1430567771912,-96.36935469208188,-61.876942663576095
520000,-83.33405285051687,-183.04232943294622,-115.83187569656305
530000,-58.429902720105154,-52.329951611283875,-90.68609905825156
540000,-51.832228035635445,-52.651184833805566,-131.51466078890462
550000,-55.93363753516039,-59.633816332875696,-57.279240454656275
560000,-57.970691691474336,-63.3474956543153,-62.53849955767243
570000,-55.02905551900459,-59.278178740756964,-58.27253512779344
580000,-59.32450322110359,-52.05786721830326,-52.923480543862254
590000,-66.15576561377969,-51.202565628336714,-52.419874859798256
600000,-65.58176872654002,-49.40287533198564,-52.429882508211236
610000,-64.11868005652069,-48.252803906959926,-52.395883351429084
620000,-69.68829289430103,-48.768433611795444,-52.398475028935
630000,-54.87540860223209,-48.97996928582327,-52.398475028935
640000,-60.78660064882717,-45.845652251968794,-52.398475028935
650000,-58.6203501092128,-48.62457670681726,-52.398475028935
660000,-56.8416705293128,-45.442200704412905,-52.398475028935
670000,-131.892995096247,-41.1864750972094,-52.398475028935
680000,-71.6337682635669,-54.915162941356556,-52.398475028935
690000,-53.09531179348057,-43.08726840961196,-52.398475028935
700000,-53.910172170438166,-40.918800172862106,-52.398475028935
710000,-90.56805746493113,-42.4499045470509,-52.398475028935
720000,-166.35480794349795,-40.64624686429997,-52.398475028935
730000,-82.10823438674603,-45.81887743463147,-52.398475028935
740000,-93.5703046430368,-44.209266385813905,-52.398475028935
