-53.66958,-37.96925,-39.03397,-55.22318,-56.31739
-70.11713,-47.65863,-32.27230,-50.20347,-45.78558
-71.03175,-42.85723,-39.36747,-33.00043,-43.38788
-71.84832,-40.07531,-47.60703,-45.27307,-28.23357
