idx,Run0
0,-153.76161350222716
10000,-42.48140867108271
20000,-50.17709274985884
30000,-49.55671077376859
40000,-50.82722286650127
50000,-43.850022088803826
60000,-44.880461652336486
70000,-42.347807407031645
80000,-44.0078468425587
90000,-45.085490098013246
100000,-48.42101590372713
110000,-42.416143134438805
120000,-43.33198545633467
130000,-45.10481794824281
140000,-45.73716653818654
150000,-42.99944526365084
160000,-42.66613551718013
170000,-40.886866865217414
180000,-41.7539925825841
190000,-40.6079954492216
200000,-42.58536075963741
210000,-40.73878465920763
220000,-42.75469185403561
230000,-44.211570853709766
240000,-45.44338732605747
250000,-42.80296478428894
260000,-40.112432992595586
270000,-40.70348619550693
280000,-41.36714144609844
290000,-49.810017050229824
300000,-42.66837208213471
310000,-44.6231311278334
320000,-43.9247774516624
330000,-48.273837863267104
340000,-40.53113721549986
350000,-45.83809454351412
360000,-44.72528298243004
370000,-39.748444578232
380000,-47.49648175147183
390000,-47.6733329506891
400000,-51.61474358903135
410000,-45.49529759237161
420000,-43.07572143761172
430000,-43.899270874429725
440000,-36.801684840608615
450000,-46.32429879110426
460000,-45.63531782897153
470000,-47.45144922202657
480000,-49.7679108632065
490000,-50.35134482593329
500000,-43.35701309443175
