-148.74390,-9.34583,-25.63974,-27.93839,-56.64340
-147.56647,-30.02291,-11.43778,-26.18385,-52.76886
-150.68081,-38.03000,-39.27754,-15.54521,-57.98026
-108.71935,-50.71480,-44.15603,-42.28012,-36.55164
