idx,Run0,Run1,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32
0,0.8666666666666667,0.3333333333333333,0.7666666666666667,0.7333333333333333,0.4666666666666667,0.3,0.8666666666666667,0.9,0.5333333333333333,0.9333333333333333,0.2,0.1,0.4,0.7333333333333333,0.5666666666666667,0.6333333333333333,0.7333333333333333,0.5,0.4,0.4666666666666667,1.0,0.5666666666666667,0.8333333333333334,0.5333333333333333,1.0,0.8333333333333334,1.0,0.8333333333333334,0.9,0.3,0.9333333333333333,1.0
10000,0.7,0.7,0.7666666666666667,1.0,0.4666666666666667,1.0,0.8,0.5333333333333333,1.0,1.0,1.0,0.6,0.5333333333333333,0.5333333333333333,1.0,0.7666666666666667,0.7666666666666667,0.6333333333333333,0.5333333333333333,0.6,1.0,1.0,0.4,0.9,0.5333333333333333,0.8333333333333334,0.6333333333333333,1.0,1.0,0.5333333333333333,1.0,1.0
20000,0.06666666666666667,0.6,0.6333333333333333,1.0,0.4666666666666667,1.0,0.43333333333333335,0.8333333333333334,0.5333333333333333,1.0,0.5333333333333333,0.4666666666666667,0.4,0.9,1.0,0.16666666666666666,0.7666666666666667,0.23333333333333334,0.6,0.13333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6333333333333333,0.4666666666666667
30000,0.36666666666666664,0.8333333333333334,0.9,1.0,0.4666666666666667,1.0,0.23333333333333334,0.1,0.4666666666666667,1.0,0.5333333333333333,0.4666666666666667,1.0,0.4666666666666667,1.0,0.13333333333333333,0.7666666666666667,0.0,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.1
40000,0.36666666666666664,0.7,0.6666666666666666,1.0,0.36666666666666664,1.0,0.23333333333333334,0.36666666666666664,0.4666666666666667,1.0,0.9,0.7666666666666667,1.0,0.7666666666666667,1.0,0.0,0.7666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
50000,0.13333333333333333,0.5666666666666667,0.6666666666666666,1.0,0.3,1.0,0.36666666666666664,0.36666666666666664,0.4666666666666667,1.0,0.9,0.4666666666666667,1.0,0.36666666666666664,1.0,0.13333333333333333,0.7666666666666667,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
60000,0.23333333333333334,0.5666666666666667,0.43333333333333335,1.0,0.0,0.6333333333333333,0.7666666666666667,0.36666666666666664,0.36666666666666664,1.0,0.9,0.4666666666666667,1.0,0.7333333333333333,1.0,0.0,0.7666666666666667,0.1,0.5333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36666666666666664
70000,0.2,0.6666666666666666,0.26666666666666666,1.0,0.0,0.8666666666666667,1.0,0.23333333333333334,0.36666666666666664,1.0,0.9,0.4666666666666667,0.9,0.9,1.0,0.6,0.7666666666666667,0.13333333333333333,0.13333333333333333,0.0,1.0,0.7666666666666667,1.0,1.0,1.0,0.7666666666666667,1.0,1.0,1.0,1.0,1.0,0.6
80000,0.23333333333333334,0.6666666666666666,0.13333333333333333,1.0,0.23333333333333334,0.9,1.0,0.36666666666666664,0.13333333333333333,1.0,0.5333333333333333,0.5666666666666667,1.0,0.23333333333333334,1.0,0.4666666666666667,1.0,0.13333333333333333,0.0,0.23333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333
90000,0.13333333333333333,0.8,0.36666666666666664,1.0,0.43333333333333335,0.6666666666666666,1.0,0.23333333333333334,0.13333333333333333,1.0,0.5333333333333333,0.7666666666666667,1.0,0.1,1.0,0.1,1.0,0.26666666666666666,0.1,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666
