idx,Run0,Run1,Run2
0,56.341093314926326,48.74149757418329,60.16479758959601
10000,6.816265176073295,8.551857652158008,5.050226712136679
20000,3.5767106607762553,4.31918732858485,53.373466182803895
30000,4.224997657959939,5.513725667923499,7.876361400687917
40000,6.71126983491393,8.402832824839884,6.117217401612971
50000,7.455000228206997,7.941734202170857,7.441271743952568
60000,10.509846655974533,7.184368705184619,9.249237288540762
70000,5.268983749370451,4.94245275583814,10.382074873333288
80000,6.187604162949068,8.193866244707785,4.386878319195019
90000,5.390592975598944,13.93773781130034,12.317471949895621
100000,3.356175294558552,6.964759468843071,9.783101414596137
110000,6.6926623280242845,11.293269718727194,12.0049622700285
120000,15.304181418121102,13.66879888613641,12.8249132000515
130000,5.23822309402819,10.27999768555436,13.151102862464487
140000,5.2280424429379355,16.858268994353164,3.846609087457516
150000,6.212036930380714,13.260807174108455,12.04035619032458
160000,6.395443810350216,10.037338806578108,13.775755878232935
170000,6.00387582116268,12.84946735214321,14.445948297464199
180000,6.938858204091224,18.999977072482082,11.858847191795231
190000,5.52410715317765,12.678746601242459,13.138756089237484
200000,7.370475938702361,11.897787178578618,13.43036385928582
210000,5.713628342775477,14.138571850174646,12.437690106649042
220000,6.802886367351815,5.024603584001659,7.372350247550773
230000,7.707387281380359,6.733066624690786,19.18518946337479
240000,5.152301761956476,15.156880929768105,18.17320184531029
250000,7.688139381937905,12.010460448632406,7.139252618286796
260000,7.438978997768502,11.54493191215694,17.86718066414808
270000,7.97392499217701,15.053789847038999,4.898717799520138
280000,9.37393673582969,12.995339118704727,16.39034302498723
290000,8.496425251594042,11.497170726584617,18.679939455414072
300000,5.7108145194344475,14.222229754411256,17.853134493107785
310000,12.170685333297055,11.53724541666882,5.330665577615917
320000,11.246808286913238,11.737116461103371,17.601620265562715
330000,7.956106351109113,13.987999977663561,16.34352065650375
340000,5.0273212368728615,7.265385601246508,17.10031873309413
350000,9.540828833053084,13.429438287206528,14.740226312729979
360000,7.933208762461039,12.634507098818254,9.187555517422206
370000,5.844324405599105,11.251777041692137,4.696131459823453
380000,4.9311228412867205,12.626146320396057,17.281713749771658
390000,10.858918104031241,13.678166286948814,14.283930647297494
400000,4.4395082054811885,12.95243831881415,8.115867472436735
410000,8.122535397505562,12.894097097259266,13.060401313622217
420000,4.063731286415405,12.628735968808728,13.363757930511806
430000,9.656606812311047,11.238847726119099,7.569017672843545
440000,10.940052408579342,13.723113246417464,4.814115275672726
450000,7.480869584826298,11.454741270447641,17.26096512220093
460000,10.69730802682553,12.92368450831322,14.197961552093739
470000,12.431699499007511,12.97450982467187,14.518248794154257
480000,9.31342713358573,11.2029849490923,14.186365297743254
490000,9.694857083082994,10.880633772285467,14.208057268764602
500000,9.813663017531141,12.726261413271445,13.385404785648086
510000,11.17744707930111,14.196554228423874,16.516903812066666
520000,8.176250588542109,13.396839501122622,7.189741722520663
530000,8.812573365150953,9.469010498830386,18.077887930427593
540000,7.690975046919965,13.71363587453071,16.504283597671296
550000,3.5770752846203315,14.143004379274782,13.390167377010897
560000,6.888956567611104,14.059253147309338,15.98128907515765
570000,8.437241981864855,12.683534914638297,17.65984116059709
580000,10.138073425846727,14.157706138738046,15.486964360206406
590000,23.975248388381075,14.834858003964008,13.465131333693062
600000,15.13886591214916,11.003500798929283,20.13342637760342
610000,7.460930604981826,11.374767204385774,18.118613007972794
620000,11.95456779281368,14.938580294518598,15.268600622989888
630000,4.6529022809921345,10.48220372599494,18.02929225549153
640000,11.151657654838537,13.724444493006274,16.643286615235223
650000,8.9443329611489,11.188431617256363,12.233925637082098
660000,12.491512360030898,6.318759948683035,14.738539555305119
670000,12.849098266149666,13.931547653012338,17.190160488253436
680000,12.741713829146029,11.798013540878802,15.38407983244571
690000,7.670643098986615,13.570310157156868,16.72576713918729
700000,14.54909503920184,13.936938589800759,17.099349765583057
710000,15.02198156465866,8.055813965727285,14.204671978734122
720000,11.874040140048088,12.802622411726214,16.145394403677706
730000,7.011835101275184,13.1389890662349,18.872832042312332
740000,11.862723984957892,9.947024008145375,18.43180206552248
750000,18.271074505245412,11.186448264639683,13.244761816308165
760000,12.735102900593835,12.243191087973115,18.86937945107621
770000,16.370683540183624,13.950921862325503,13.368294352394956
780000,15.832945453931924,9.690862981399501,20.68862167879529
790000,13.589270919805312,12.344738155839508,16.939153062482116
800000,7.797559582944937,13.903850263939106,17.655827158546856
810000,5.217168666596778,11.90790050040672,20.949822385644463
820000,13.695323760322555,14.189428612836323,13.065225229157189
830000,12.511769770832448,12.688063022313223,17.4182925495395
840000,14.993938948849562,12.281350786270304,16.85446627658245
850000,13.129235865537602,14.066153086626489,15.86565428640801
860000,12.1588128085161,10.750793111831173,12.807914076502223
870000,12.143006736961457,11.831108728380357,17.366834668222452
880000,14.1934712394034,14.110669607047308,16.3577319105353
890000,15.724050609214567,13.066656499894446,18.560565811622187
900000,14.090510122213077,11.192598117472956,18.0298039164886
910000,13.45700279150896,7.438773677207684,18.249261754300154
920000,12.151485099329708,12.765852224649887,13.919052859321969
930000,13.380892233560132,12.413293416782281,11.218229448836986
940000,15.913929500981874,10.597876994624714,17.070684575964453
950000,17.42815053979848,10.950742636033006,21.030715488490255
960000,13.941218027537467,10.608305709217785,16.16586371797782
970000,15.88492233071099,9.368055487077491,16.693722706588236
980000,13.532210789224187,14.943212838438113,17.333051570567637
990000,15.447450438260518,9.712494527495895,17.554835320995256
1000000,13.605624349774097,10.959705060669462,17.873675707729873
1010000,11.078746286179266,4.35872484139154,17.006782198889113
1020000,12.711271527843287,14.28351433795889,17.226412144059854
1030000,15.460299038562294,14.050110903444486,15.675957625896721
1040000,11.221487698845367,12.165583545275254,16.81079131310978
1050000,15.504201616208302,13.463553089602419,15.95301047700626
1060000,15.885479909261822,14.101528121267279,16.44683771869791
1070000,15.107150833264894,14.349582193119167,16.569268409450007
1080000,7.836096880350232,12.648515291812876,16.831336029017365
1090000,14.757255768799329,12.73128783497932,18.11901362486215
1100000,16.222404097105724,13.794966095806723,16.74892762682748
1110000,14.211241362908002,9.693948494520702,16.96167018660548
1120000,15.476522117117833,15.291150054492153,16.236191565658054
1130000,16.750596101601907,13.246806317596398,18.564910115160135
1140000,16.364624933974497,11.549766884567935,16.660112734013957
1150000,15.267387468837432,14.396538976168307,16.795274927777324
1160000,13.807293493184101,13.03965204690016,16.643046612020235
1170000,11.536368657735453,12.480932628480938,15.413278868633583
1180000,13.128341910940945,12.448011000856537,12.165448155836252
1190000,16.465336369713462,13.225608549519034,14.850390076197169
1200000,11.816229072843077,11.632533237703557,14.393480614371068
1210000,13.169707348584678,12.584861351341054,14.319589719306498
1220000,12.418699322790712,13.323038064750286,15.334398848149116
1230000,10.70306095779078,12.671681290029184,14.739804101316345
1240000,11.896521919140637,14.490429950222905,14.56306873583038
1250000,12.235396001697763,12.245104991221494,14.146559322522034
1260000,13.698135255153819,15.147725119828417,12.567322292982643
1270000,17.630702365803455,14.312237650059508,15.654156731715226
1280000,15.550823558976676,14.02052558049529,17.074420367198094
1290000,14.216313945620316,13.170068508244189,8.022595982692085
1300000,5.831488581858575,9.759181486386694,15.592220767423278
1310000,14.123646358229038,11.590571700135104,16.545335691193735
1320000,15.11328373844459,9.50017100279887,15.5084612120624
1330000,6.547989138513262,12.059815490518403,19.515578517920222
1340000,13.597065824744805,14.395625757677086,16.555847315669798
1350000,15.896383724526585,15.699800165609494,14.770741871134888
1360000,28.315082879184498,13.58682304101329,15.454573062821103
1370000,12.277028344984908,13.873038773779891,13.281362690833946
1380000,10.800751530582868,10.945921225374839,12.411074329545832
1390000,13.264347601668227,15.67478910424642,13.574514542088941
1400000,14.598019933236323,15.460898661916962,16.48758391533794
1410000,16.099633910412926,8.386393510537673,15.74205244385653
1420000,15.98572874271429,14.147166408909808,11.331449108666323
1430000,15.945183532263801,13.477295948230347,17.736578411384652
1440000,13.237056428349694,16.74044001996416,13.852331082695981
1450000,14.186159292327751,17.249776953116278,8.910229858781088
1460000,15.807278821807332,15.050486308456039,10.78826875363147
1470000,14.253798027807154,15.217234478580263,16.405398841584798
1480000,12.674678445870446,15.01890200227843,14.764609304072973
