idx,Run0,Run1,Run2
0,-171.76795402815878,-154.83726281891893,-173.26967815798787
10000,-37.60602324299717,-36.248330487041684,-37.62390737743488
20000,-32.92658776660314,-33.85065091888621,-41.39252019384017
30000,-29.980170524835366,-32.74257476884017,-34.17568800496141
40000,-27.189581814411735,-27.212645305535844,-32.17934306103509
50000,-32.141907816722124,-28.538991440669726,-31.369114474181295
60000,-30.423173254194136,-24.139193371048325,-28.632722893877872
70000,-30.65613253739379,-32.91780635581349,-30.383733429707373
80000,-37.819945376070415,-23.83914996421021,-32.45732659295139
90000,-29.366774213492256,-25.305843177453564,-19.72619166855794
100000,-25.417061701553767,-22.8619276045121,-20.325915741187043
110000,-24.575720840881097,-24.20339981525462,-19.7977209381116
120000,-23.954768548397837,-26.63292716266947,-23.537029775132204
130000,-23.24903430010007,-25.396326891344938,-16.2330160153699
140000,-31.23289272369443,-23.833623283415086,-35.42531586716166
150000,-24.766411019220698,-26.31997262751389,-18.670426180412694
160000,-23.427006030475802,-22.779283603161634,-19.575839669703807
170000,-27.50211401519353,-24.52014380023246,-20.98518006220477
180000,-25.71456453156403,-23.769519334613843,-17.28077589035834
190000,-32.33972209422422,-22.636476199900894,-22.488705139618393
200000,-24.607991110906465,-21.725576392398374,-19.253711834581118
210000,-24.754092142814113,-22.551245340248794,-21.38871729908288
220000,-25.288216353269085,-29.52215108479389,-26.468558604280595
230000,-26.305157261102714,-25.914917811822935,-25.477187784560808
240000,-33.21636063181707,-23.817580708705385,-18.4066931746443
250000,-26.791249995051796,-22.512980762742718,-28.25714842304888
260000,-23.41314984027799,-20.73536146907149,-18.68613174419045
270000,-25.70676698131375,-23.838430318041375,-34.00124462260714
280000,-23.26534814522518,-22.53883061869821,-17.79387929861979
290000,-24.145803105908993,-24.373201379358076,-16.075428671228412
300000,-22.829095504328674,-19.405037978049446,-17.77638088419943
310000,-23.078765252204867,-19.36742502170517,-35.355350388311535
320000,-23.755211310639474,-16.20126609225664,-16.70799524185114
330000,-26.737888616811173,-26.009878229916467,-18.25001356126288
340000,-22.626914886681472,-25.011616384506286,-14.136340082781523
350000,-22.729107785053554,-20.56011195022852,-20.17232744989297
360000,-19.56937574080831,-21.84751750876236,-18.75577325235951
370000,-21.51193133508155,-23.970693533565377,-32.368257259955065
380000,-31.264769047580803,-23.639128220152212,-18.912362690024093
390000,-24.342618550554114,-19.513260087802784,-15.089117099418779
400000,-19.380735602119216,-18.05573343921652,-27.944256701649277
410000,-23.470822188069516,-16.50556987007825,-22.28142595532971
420000,-27.831841840696644,-18.287412413389873,-20.541751374715812
430000,-26.03659735312332,-41.55293072320749,-31.79736760982861
440000,-24.927263076347188,-22.603004419073972,-33.890313805343844
450000,-20.326572444366438,-18.26255284421823,-15.315629773574026
460000,-23.98699326548731,-19.899480336028493,-19.25581666809038
470000,-22.849136529617358,-17.33627968078066,-17.155854412322523
480000,-21.80139753895975,-27.15331689371225,-15.947844150055182
490000,-23.017811027059278,-31.818350479625668,-16.443963829864806
500000,-24.31281818212022,-17.935141372602956,-15.009818532380441
510000,-21.224263930151327,-20.039242645630907,-16.335917814020256
520000,-30.17407740494483,-24.563143060559465,-29.379649802572274
530000,-24.987206503189245,-20.838303519946585,-13.940452692385513
540000,-25.400363663307083,-20.428710498721546,-16.477802077508937
550000,-35.37541463406466,-19.808341504812905,-14.430132762777104
560000,-22.219168136873577,-15.271813728391066,-13.32245199383032
570000,-24.881498309227826,-21.269853669535035,-13.889162064077885
580000,-26.17247273257339,-20.026193723563168,-16.290326785174603
590000,-28.59196622939863,-18.941535063802956,-20.35825045150224
600000,-21.88417734192331,-19.942685272741308,-12.415781550563475
610000,-21.748892651369577,-18.997161226733578,-14.00041577086346
620000,-22.38851401461888,-17.408639112678586,-14.44173534190124
630000,-34.86051999637178,-25.497485187240326,-17.402512572394706
640000,-22.780208895122012,-20.933462358039993,-17.39052576241378
650000,-22.197606551000494,-22.358674500206565,-12.60642309733581
660000,-23.505002010248063,-25.83778533065989,-15.716903678949825
670000,-21.300275085446142,-15.724344964273566,-15.802504263779252
680000,-23.45298487184164,-18.182806436829885,-13.364606241165642
690000,-35.0233095512032,-18.85637910517897,-14.268813995117254
700000,-21.325268096393746,-21.5433463751866,-16.356446828033476
710000,-21.955741892086596,-26.959091376276678,-13.790313888402324
720000,-23.771759764148772,-19.888580177640254,-14.010652608515318
730000,-33.061318829640584,-20.56529697696867,-14.270774767778056
740000,-22.656531201150862,-19.95543811383032,-17.978022122539127
750000,-19.642734587512514,-18.196675654181387,-18.971544643454013
760000,-20.227417067934333,-24.617601634729795,-11.472333952804854
770000,-22.309228418503565,-19.116275531544545,-26.343156489777478
780000,-19.327429652352446,-19.017020027107968,-13.682949128961905
790000,-18.46676461328699,-30.774472234300664,-11.676684301740341
800000,-20.994384408639558,-16.75100916804272,-19.280189508770636
810000,-31.490297533885844,-20.906649059108926,-13.521626380666126
820000,-21.369834220308174,-20.55939386957225,-24.235127745363982
830000,-18.138021276929514,-21.847301041564503,-17.45181069047833
840000,-18.579584947757574,-20.191063255156664,-19.303316792053533
850000,-20.290276432135002,-19.619824206358278,-15.716230441812295
860000,-20.650024348702633,-16.3351150799433,-24.275189981027136
870000,-20.104769219558307,-16.235738344374965,-13.999010786532065
880000,-21.434568509418376,-18.597128363448398,-16.457143460713784
890000,-21.01925975702967,-19.60483268452378,-15.535477526258056
900000,-18.828004317891406,-19.35111839979385,-14.921638563347097
910000,-22.879186160680586,-23.39504385837076,-18.152692296521067
920000,-22.312874089400356,-22.841876302094168,-14.621852408901903
930000,-28.7722980926798,-20.1020278093678,-30.264914670988293
940000,-22.37839449379057,-17.248671309073796,-18.691057636897803
950000,-24.889998276942435,-21.408320760633696,-15.4358303288282
960000,-18.697578497612277,-16.289707082069576,-15.184982216230692
970000,-16.117292309981742,-16.19253057560769,-17.833176808154708
980000,-21.64822314954869,-18.17515955910582,-14.1828416223988
990000,-20.83205903402484,-18.9432060889688,-14.714313333026418
1000000,-17.72835354424357,-16.564896106487435,-13.567129594756036
1010000,-30.393131043620773,-23.334873110612044,-15.004034645970696
1020000,-25.703056039671644,-18.84617398953229,-16.28570442012863
1030000,-18.73676970327682,-19.10892997289301,-15.657002624339567
1040000,-26.72576382905144,-21.30927547961898,-14.486356918147457
1050000,-17.25313593703156,-15.778063205583015,-17.339508188840274
1060000,-20.78853390789946,-16.451701626131868,-17.143878509783413
1070000,-16.459987472800673,-18.24168774140113,-22.411397459755495
1080000,-25.78594857714286,-21.54407139094247,-16.01066349363114
1090000,-17.649913493017753,-21.046781358213465,-15.8995637745867
1100000,-16.45117939339869,-19.545760302742433,-16.354470097101984
1110000,-17.253797144415753,-19.83467470650261,-14.491854974524017
1120000,-16.963851570319257,-18.29711099873528,-18.72946495231314
1130000,-15.926072896293002,-22.096880117940675,-13.653269219536392
1140000,-21.606495910305032,-21.081974792254947,-15.418216421874714
1150000,-17.96180047260475,-17.259640729767746,-15.85131026297152
1160000,-18.83487810726918,-16.831098610872637,-18.499489269340316
1170000,-22.406118531122885,-16.53066262927469,-17.500180430420436
1180000,-19.255121266620943,-20.417828337284753,-22.152587662866082
1190000,-21.20012200542106,-23.659804319022353,-21.90935191452977
1200000,-19.06995945357532,-21.956403247729646,-17.829256009947336
1210000,-20.59093935258196,-17.453564163922813,-16.09346379190729
1220000,-20.23463493467716,-21.758092908199735,-16.328921515078278
1230000,-21.32519913147337,-21.439988909620073,-16.449095212899973
1240000,-31.882550355851663,-17.29810843907985,-22.768360072203652
1250000,-19.11122347895246,-23.93572307803209,-16.422631396853966
1260000,-18.83496783835575,-15.7506854407856,-19.732868481341015
1270000,-23.01473752428863,-18.724293683884373,-16.039026615424252
1280000,-15.987994607916733,-19.375457523320566,-14.359550155188355
1290000,-17.026235839881174,-20.663338811785817,-23.547732287365374
1300000,-23.513940794019543,-18.433837904323322,-14.168395056399936
1310000,-17.19600029308986,-18.011436267871275,-15.133304980511427
1320000,-17.826913701584097,-27.1123604525405,-14.686197292871409
1330000,-19.479617766270643,-22.39835405327499,-16.271901278077184
1340000,-16.379063237696013,-19.07226134838016,-17.184182832491274
1350000,-16.826920577141117,-20.01011665124421,-17.075894059261778
1360000,-19.17383651797634,-18.109430445092656,-15.665523250194516
1370000,-19.78347459512527,-21.67175479052248,-17.23536682703469
1380000,-20.536307339833375,-18.105458925620937,-15.328630051682712
1390000,-25.23861025650306,-17.413676896543805,-15.133044024714138
1400000,-17.07312017219609,-17.46659407915634,-18.020767177034674
1410000,-18.41847421345825,-19.395132738142372,-15.574103325086337
1420000,-20.84495639867281,-17.098735288622056,-15.37954781140354
